Team,App,Conference,IP_float,H,2B-A,3B-A,Inh Run,Inh Run Score,HR-A,R,ER,WAR,FO,BB,HB,SO,BF,Pitches,Season,Division,IP,ERA,IR-A%,RA9,K9,H9,BB9,HR9,BB%,K%,K-BB%,HR/FB,FIP,xFIP,PF,ERA+,pitch_team,pREA,pWPA,pWPA/LI,li,Clutch
Wash. & Jeff.,16,PAC,33.0,33,6,4,0,0,1,16,14,0.9209529665245545,23,14,7,37,152,607,2025,3,33.0,3.8181818181818183,0.0,4.363636363636363,10.09090909090909,9.0,3.8181818181818183,0.2727272727272727,9.210526315789473,24.342105263157894,15.131578947368421,4.166666666666666,4.9716869676809585,5.197896124845236,104.77029411746383,142.78063553767174,Wash. & Jeff.,87.257,0.4709999999999994,-0.09939179787877699,1.4492063492063492,0.4243972743300362
Wash. & Lee,16,ODAC,35.0,25,7,1,0,0,2,15,14,0.7328730341184355,34,13,1,34,142,392,2025,3,35.0,3.6,0.0,3.8571428571428568,8.742857142857142,6.428571428571429,3.342857142857143,0.5142857142857142,9.15492957746479,23.943661971830984,14.788732394366194,5.555555555555555,4.911080907074898,5.045291000778662,101.59870671520446,144.3661764586598,Wash. & Lee,85.128,0.16319999999999968,0.28798462873555497,0.5676190476190476,-0.0004678502120655792
WashU,8,UAA,25.0,19,3,0,0,0,0,4,4,0.9145652016264433,15,4,2,35,101,368,2025,3,25.0,1.44,0.0,1.44,12.6,6.84,1.44,0.0,3.9603960396039604,34.65346534653465,30.693069306930692,0.0,2.831080907074898,3.3427034617354274,105.86113126372985,178.6424934101997,WashU,74.225,0.7243999999999993,0.5751406542873506,0.9827913279132792,0.1619435867163712
Washington Col.,19,Centennial,44.0,43,8,0,0,0,8,32,29,-0.1801506915387573,48,27,8,39,207,615,2025,3,44.0,5.931818181818182,0.0,6.545454545454546,7.9772727272727275,8.795454545454545,5.5227272727272725,1.6363636363636365,13.043478260869565,18.84057971014493,5.797101449275365,14.285714285714285,7.8883536343476255,6.609977235142687,98.61465869645394,105.55674591015787,Washington Col.,105.676,-0.10520000000000053,-0.7504228691915946,1.0206507304116865,0.6473513709156199
Waynesburg,14,PAC,14.0,20,6,2,0,0,3,20,18,0.14068801170945078,11,4,3,17,70,273,2025,3,14.0,11.571428571428571,0.0,12.857142857142858,10.928571428571427,12.857142857142858,2.571428571428571,1.9285714285714284,5.714285714285714,24.285714285714285,18.57142857142857,21.428571428571427,6.768223764217755,4.835213736271018,97.97931200947411,14.571202949894225,Waynesburg,23.806,-0.4150000000000001,-0.5356131347532238,0.7553459119496855,-0.01380401761979888
Webster,17,SLIAC,43.0,36,11,0,0,0,1,17,14,0.9377203471015363,32,16,10,37,183,664,2025,3,43.0,2.9302325581395348,0.0,3.5581395348837206,7.7441860465116275,7.534883720930233,3.3488372093023253,0.20930232558139533,8.743169398907105,20.21857923497268,11.475409836065575,3.0303030303030303,5.3064297442842,5.658505104896506,95.59397186658666,151.8721821911166,Webster,111.289,0.23999999999999877,-0.15457996594112014,0.8969897209985316,0.4221415604405867
WestConn,7,Little East,14.0,5,2,0,0,0,0,0,0,0.46898319441167713,5,0,0,26,47,183,2025,3,14.0,0.0,0.0,0.0,16.714285714285715,3.2142857142857144,0.0,0.0,0.0,55.319148936170215,55.319148936170215,0.0,1.1967951927891836,1.5013324277061653,99.97627079656117,200.0,WestConn,37.548,0.0601999999999998,0.1077031746031718,0.05101010101010101,1.0724552412384085
Westminster (MO),32,SLIAC,59.0,68,12,3,0,0,2,47,38,1.5147416757397119,34,23,10,48,272,673,2025,3,59.0,5.796610169491525,0.0,7.169491525423728,7.322033898305085,10.372881355932204,3.5084745762711864,0.3050847457627119,8.455882352941178,17.647058823529413,9.191176470588236,5.555555555555555,5.402606330803712,5.482222488085606,100.48510638297871,109.4273686101555,Westminster (MO),85.031,-2.6395999999999993,-0.8990824416457786,1.1168612191958494,-1.4643266862139357
Westminster (PA),23,PAC,34.333333333333336,37,8,0,0,0,0,46,37,0.5673175109014451,28,38,4,43,186,703,2025,3,34.1,9.699029126213592,0.0,12.058252427184465,11.271844660194173,9.699029126213592,9.96116504854369,0.0,20.43010752688172,23.118279569892472,2.688172043010752,0.0,6.076129450764219,6.7715387483610545,101.4885429180376,49.95005733920814,Westminster (PA),58.207,-0.4968000000000011,-0.13858392462921473,0.6260162601626016,-0.6550056857603974
Wheaton (IL),18,CCIW,40.0,48,13,3,8,4,1,34,30,0.25800914478140674,40,26,11,27,203,280,2025,3,40.0,6.75,50.0,7.6499999999999995,6.075,10.799999999999999,5.8500000000000005,0.225,12.807881773399016,13.30049261083744,0.4926108374384235,2.4390243902439024,6.661080907074898,7.2101027712866355,102.0492790529612,96.14714992580996,Wheaton (IL),84.902,-1.9806000000000001,-1.6029913932921596,1.1467061923583663,-0.12421651157369906
Wheaton (MA),5,NEWMAC,8.0,9,2,0,0,0,0,7,3,0.260428080208762,5,3,0,8,36,153,2025,3,8.0,3.375,0.0,7.875,9.0,10.125,3.375,0.0,8.333333333333332,22.22222222222222,13.88888888888889,0.0,4.036080907074898,4.569021068179616,97.35296091507054,145.56863819010078,Wheaton (MA),18.032,-0.4670000000000001,-0.15662511038598934,1.0840909090909092,-0.2741505709557298
Whitman,6,NWC,22.333333333333336,16,2,0,0,0,1,7,7,0.4684755410645386,19,14,1,31,97,0,2025,3,22.1,2.820895522388059,0.0,2.820895522388059,12.492537313432834,6.447761194029851,5.641791044776118,0.40298507462686567,14.432989690721648,31.958762886597935,17.525773195876287,5.0,4.731976429462958,4.913502630448822,99.48774764984054,155.48134957369945,Whitman,58.709,-0.2074000000000013,-0.1950178718229896,0.8919590643274854,-0.03750400983575633
Whittier,29,SCIAC,56.333333333333336,81,17,0,0,0,10,57,53,0.5416437435088831,65,24,9,33,285,960,2025,3,56.1,8.467455621301776,0.0,9.106508875739646,5.272189349112426,12.940828402366865,3.8343195266272185,1.5976331360946745,8.421052631578947,11.578947368421053,3.157894736842106,13.333333333333334,7.804572031335253,6.6321368715583215,106.36404059311153,75.00786404185908,Whittier,108.837,-1.5131999999999997,-1.7861505455884854,0.7274647887323944,-0.29395013204946197
Whitworth,26,NWC,60.0,77,13,3,0,0,3,46,39,1.237482385407616,70,30,10,53,288,863,2025,3,60.0,5.85,0.0,6.9,7.949999999999999,11.55,4.5,0.45,10.416666666666668,18.40277777777778,7.986111111111111,4.10958904109589,5.794414240408232,6.181871087358749,107.68277970034148,114.70291375398325,Whitworth,138.611,-1.3538000000000006,-1.664372686891306,0.8625118035882907,0.09477097898677256
Widener,16,MAC Commonwealth,30.0,30,6,3,4,3,1,20,18,0.885932545370215,29,12,5,24,135,368,2025,3,30.0,5.4,75.0,6.0,7.2,9.0,3.6,0.3,8.88888888888889,17.77777777777778,8.88888888888889,3.3333333333333335,5.444414240408231,5.863785164842447,106.50304316428682,120.39207021479604,Widener,67.612,-0.2878000000000003,-0.3987032388385078,1.1207129094412331,0.14190241359996203
Wilkes,16,Landmark,21.0,25,4,1,0,0,1,21,18,0.35712033849002434,21,19,4,14,112,372,2025,3,21.0,7.714285714285714,0.0,9.0,6.0,10.714285714285714,8.142857142857142,0.42857142857142855,16.964285714285715,12.5,-4.464285714285715,4.545454545454546,7.48250947850347,7.7567710818789966,95.77163824735592,73.53120197032612,Wilkes,44.708999999999996,-1.106,-0.7747536327670348,1.2736203090507725,-0.09363704233479397
Willamette,7,NWC,17.666666666666664,23,4,1,0,0,1,16,9,0.23362810982063706,14,10,4,20,91,333,2025,3,17.2,4.584905660377359,0.0,8.150943396226417,10.188679245283021,11.716981132075473,5.0943396226415105,0.509433962264151,10.989010989010989,21.978021978021978,10.989010989010989,6.666666666666667,5.760137510848483,5.7482826353681,104.39719427827409,131.04493619638143,Willamette,30.935,-2.8471000000000006,-0.7917330173254485,1.3430693069306932,-1.3281129096926132
William Peace,29,USA South,54.0,56,11,2,0,0,3,49,42,0.8604701076167884,68,34,19,34,270,946,2025,3,54.0,7.0,0.0,8.166666666666668,5.666666666666667,9.333333333333332,5.666666666666667,0.5,12.592592592592592,12.592592592592592,0.0,4.225352112676056,7.318488314482305,7.7174142830285275,99.03869191751842,89.02689644740593,William Peace,120.966,-1.9181999999999992,-0.9280028453027157,0.9271251193887297,-1.1409735634744549
Wilson,4,United East,9.0,10,2,0,0,0,0,14,7,0.08347839860758328,12,15,0,4,50,0,2025,3,9.0,7.0,0.0,14.0,4.0,10.0,15.0,0.0,30.0,8.0,-22.0,0.0,9.022192018186008,10.159131028542742,97.73224871055652,87.54345511453397,Wilson,14.161,-0.4437999999999996,-0.4067649045399039,0.7272222222222222,-0.2035024751392399
Wis.-Oshkosh,3,WIAC,8.0,6,2,0,0,0,1,4,4,0.15394870191196136,14,2,0,2,33,105,2025,3,8.0,4.5,0.0,4.5,2.25,6.75,2.25,1.125,6.0606060606060606,6.0606060606060606,0.0,6.666666666666667,6.786080907074898,6.759901390389052,112.08676255813116,136.96485213306727,Wis.-Oshkosh,17.903,-0.19700000000000034,-0.03566624457413873,0.6325000000000001,-0.27579620601874716
Wis.-Platteville,5,WIAC,15.666666666666668,20,2,1,1,0,2,16,14,0.19590077140725354,13,8,4,7,73,0,2025,3,15.2,8.042553191489361,0.0,9.191489361702127,4.0212765957446805,11.489361702127658,4.595744680851063,1.1489361702127658,10.95890410958904,9.58904109589041,-1.3698630136986303,13.333333333333334,7.9749106943089405,7.131755196426806,103.3367704574722,77.80212745760802,Wis.-Platteville,32.996,-0.6242999999999999,-0.4675239739964199,0.7625968992248061,-0.35112608953598157
Wis.-Superior,10,UMAC,14.0,22,6,0,9,5,2,20,16,0.1661797269279256,16,7,3,15,74,0,2025,3,14.0,10.285714285714286,55.55555555555556,12.857142857142858,9.642857142857142,14.142857142857142,4.5,1.2857142857142856,9.45945945945946,20.27027027027027,10.81081081081081,11.11111111111111,6.768223764217755,6.007414952776032,110.10708863119314,53.32916496659293,Wis.-Superior,20.677,-0.975,-0.818687454212451,1.028804347826087,-0.12901460600941883
Wittenberg,13,NCAC,25.0,14,4,0,0,0,0,4,4,0.8985125865546928,16,4,2,38,93,395,2025,3,25.0,1.44,0.0,1.44,13.68,5.040000000000001,1.44,0.0,4.301075268817205,40.86021505376344,36.55913978494623,0.0,2.591080907074898,3.136811632046129,106.666212843204,178.8036928629657,Wittenberg,70.028,0.615599999999999,0.5070598899634636,0.9471074380165289,0.14291916762815848
Wm. Paterson,21,NJAC,36.0,37,9,0,7,2,1,15,13,0.8702969417264426,36,12,3,30,155,543,2025,3,36.0,3.25,28.57142857142857,3.75,7.5,9.25,3.0,0.25,7.741935483870968,19.35483870967742,11.612903225806452,2.7027027027027026,4.855525351519343,5.3708047275582125,102.90748659272865,150.41378290655086,Wm. Paterson,97.644,0.4947999999999988,0.0900961548714129,0.9213298791018998,0.44695361549131896
Wooster,22,NCAC,49.33333333333333,59,12,2,0,0,3,36,29,0.2545709867984429,53,24,11,50,241,871,2025,3,49.1,5.290540540540541,0.0,6.567567567567568,9.121621621621623,10.763513513513514,4.378378378378379,0.5472972972972974,9.95850622406639,20.74688796680498,10.78838174273859,5.357142857142857,5.80297279896679,5.980366821297521,100.02906707147426,116.95788227594916,Wooster,104.805,-1.3647999999999998,-1.3340515454349828,0.9587356321839081,-0.08948999634657784
Yeshiva,7,Skyline,14.0,49,7,5,0,0,4,63,42,0.04666626653703207,17,26,9,9,131,481,2025,3,14.0,27.0,0.0,40.5,5.7857142857142865,31.5,16.714285714285715,2.571428571428571,19.84732824427481,6.870229007633588,-12.977099236641221,19.047619047619047,14.839652335646328,12.404423008011936,101.62638949893572,-217.14001766351655,Yeshiva,-19.194000000000003,-0.4397999999999999,-0.6292684953045934,0.13351749539594843,-2.6646818495229923
