Team,Season,GP,Conference,AB,BB,IBB,SF,HBP,PA,H,2B,3B,HR,R,SB,Picked,Sac,wRC,Batting,Baserunning,Adjustment,WAR,K,CS,RBI,GS,BA,SlgPct,OBPct,iPF,PF,1B,SB%,BB%,K%,ISO,OPS+,R/PA,wOBA,bat_team,REA,WPA,WPA/LI,li,Clutch,Division
Shorter,2025,9,Conference Carolinas,245,45,1,4,18,313,63,15,2,4,58,38,0,0,48.44163113912944,-12.343006242942613,6.21467628263695,15.948385057471267,1.3477035315760528,67,3,48,9,0.2571428571428571,0.3836734693877551,0.4057507987220447,1.1373016961986864,108.2381017719212,42,92.6829268292683,14.376996805111823,21.405750798722046,0.12653061224489798,89.2774763215071,0.1853035143769968,0.3153022508038585,Shorter,-120.49900000000001,4.1314,1.3623120475261523,0.862183908045977,3.429473047794472,2
Sioux Falls,2025,5,NSIC,147,34,0,2,9,192,41,8,1,2,39,8,0,0,29.244414510695947,-4.836789780784634,2.1104319639937903,1.3059770114942533,0.4471832780513963,30,3,28,5,0.2789115646258503,0.3877551020408163,0.4375,1.082100257982507,104.92601547895042,30,72.72727272727273,17.708333333333336,15.625,0.108843537414966,98.12069718543954,0.203125,0.307890625,Sioux Falls,-80.927,1.7903999999999998,1.4224345404908092,1.0165450121654502,0.3388253924914786,2
Sonoma St.,2025,7,CCAA,183,20,1,1,7,212,53,13,0,3,26,8,2,3,35.801562792908925,1.9325152623927053,-3.5771255120928664,3.9832298850574714,0.37531161804713115,36,7,21,7,0.2896174863387978,0.4098360655737705,0.38207547169811323,0.8615955390847307,91.69573234508384,37,53.333333333333336,9.433962264150944,16.9811320754717,0.1202185792349727,89.40184203471033,0.12264150943396226,0.36388095238095236,Sonoma St.,-148.773,0.5576000000000009,0.5017744805951845,1.2303468208092485,-0.0485689367849888,2
Southeastern Okla.,2025,10,GAC,310,29,1,0,12,352,77,15,1,16,45,11,0,1,71.21294013053738,10.560908995256762,-3.5543703884916837,13.393137931034484,1.5232587214344004,85,5,43,10,0.24838709677419354,0.45806451612903226,0.3380681818181818,1.0317510369855163,101.90506221913098,45,68.75,8.238636363636363,24.147727272727273,0.20967741935483872,89.5405025261717,0.1278409090909091,0.47224285714285713,Southeastern Okla.,-204.901,0.5454000000000025,1.2737017372886863,1.1542635658914728,-0.8011926708011086,2
Southern Ark.,2025,11,GAC,349,44,0,4,16,413,87,16,4,9,55,12,3,2,69.36360259373568,-2.2259542429144132,1.0411119792670995,13.693856321839082,0.6790435265953516,82,1,48,11,0.2492836676217765,0.3954154727793696,0.3559322033898305,1.0419031275268076,102.51418765160845,58,92.3076923076923,10.653753026634384,19.854721549636803,0.1461318051575931,79.57584995616627,0.13317191283292978,0.35969007263922526,Southern Ark.,-230.418,0.7699999999999999,1.178199293625209,1.123293963254593,-0.4927153284403267,2
Southern Conn. St.,2025,3,NE10,26,3,0,0,0,29,8,2,0,1,5,0,1,0,6.003656010660194,1.8808587579359128,0.011598565323497345,-1.7819712643678163,0.33492193109599794,7,0,3,3,0.3076923076923077,0.5,0.3793103448275862,0.8581614616703483,91.4896877002209,5,,10.344827586206897,24.137931034482758,0.1923076923076923,109.455157178733,0.1724137931034483,0.4841379310344827,Southern Conn. St.,-43.846000000000004,0.37200000000000055,0.6573143479823579,1.325,-0.37655963100122536,2
Southern Nazarene,2025,11,GAC,219,53,0,1,15,288,43,7,1,1,37,6,1,6,34.20406733933855,-18.282989190591117,2.183855112412836,23.431977011494254,0.6601564107618072,66,2,34,11,0.1963470319634703,0.2511415525114155,0.3854166666666667,1.1293971717627145,107.76383030576287,34,75.0,18.40277777777778,22.916666666666664,0.0547945205479452,53.72685997314157,0.1284722222222222,0.19872916666666668,Southern Nazarene,-193.666,1.225800000000002,-0.045568655957472406,0.8718390804597701,1.4515620639996631,2
Southern Wesleyan,2025,11,Conference Carolinas,322,44,2,3,23,394,70,9,0,2,50,20,1,5,49.820308951253224,-29.220041271734818,0.877526728502969,8.95625287356322,-0.8558215009416682,77,5,38,11,0.21739130434782608,0.2639751552795031,0.35279187817258884,1.200270920736607,112.0162552441964,59,80.0,11.16751269035533,19.543147208121827,0.04658385093167702,48.55691072260173,0.12690355329949238,0.22592564102564103,Southern Wesleyan,-255.747,-1.028199999999999,-0.6573652443913183,1.2867559523809524,-0.1416984771305959,2
Southwest Baptist,2025,6,GLVC,143,15,1,3,6,168,35,5,0,2,24,4,0,2,24.689176062738355,-3.5903840299677907,0.26275881265812234,2.0964367816091958,0.0806535161355652,26,0,17,6,0.24475524475524477,0.32167832167832167,0.3392857142857143,1.161293148764675,109.67758892588049,28,100.0,8.928571428571429,15.476190476190476,0.0769230769230769,58.46872121338973,0.14285714285714285,0.2902469879518072,Southwest Baptist,-99.867,0.4544000000000004,0.3742263188796533,0.8299259259259258,0.17329242442630943,2
Southwestern Okla.,2025,10,GAC,283,35,2,4,16,340,93,14,4,8,69,12,1,7,65.3991061130568,3.7064134430382314,-1.5497540870752367,12.241816091954025,0.9457311411132296,60,1,60,10,0.3286219081272085,0.4911660777385159,0.4294117647058823,1.1215614857239506,107.29368914343705,67,92.3076923076923,10.294117647058822,17.647058823529413,0.1625441696113074,119.89618353344378,0.20294117647058824,0.4393452380952381,Southwestern Okla.,-137.243,3.8741999999999983,3.2857725074823176,1.0579470198675496,0.37622561458340886,2
Spring Hill,2025,9,SIAC,193,29,0,3,9,234,59,12,2,7,40,17,1,3,45.508184974460754,0.2573570016096074,0.14498669277222453,8.628040229885059,1.307231357022834,44,3,32,9,0.30569948186528495,0.49740932642487046,0.41452991452991456,1.0558588222041254,103.35152933224751,38,85.0,12.393162393162394,18.803418803418804,0.1917098445595855,117.62743152175852,0.17094017094017094,0.4462179487179487,Spring Hill,-150.196,1.0055999999999992,1.695735873202215,1.1473581973581972,-0.8192876965862267,2
St. Anselm,2025,3,NE10,33,7,0,0,1,41,7,0,0,3,8,0,0,0,8.857248318159241,2.3246005573160984,-0.839519418781005,-0.9296494252873564,0.3634869831325011,12,1,7,3,0.21212121212121213,0.48484848484848486,0.36585365853658536,1.026809942401208,101.60859654407248,4,0.0,17.073170731707318,29.268292682926827,0.2727272727272727,102.61946486400002,0.1951219512195122,0.5228536585365854,St. Anselm,-50.987,0.722000000000001,0.40836070215592785,1.207,0.18981659693272251,2
St. Cloud St.,2025,3,NSIC,43,3,0,0,3,49,12,2,1,0,7,1,1,1,7.4493384002752006,-0.9999531901200776,-0.3452485557848266,1.4073620689655173,0.2973375902341122,5,1,4,3,0.27906976744186046,0.37209302325581395,0.3673469387755102,1.0322767277955047,101.93660366773028,9,50.0,6.122448979591836,10.204081632653061,0.09302325581395349,77.05245431521459,0.14285714285714285,0.3083469387755102,St. Cloud St.,-70.269,-0.027199999999999017,-0.39706451736064147,0.83828125,0.36461717346502287,2
St. Edward's,2025,12,Lone Star,327,53,0,1,18,399,102,23,3,7,73,20,2,8,71.47113145220982,-7.630230055295801,0.13985336748574312,8.217344827586208,0.6235658482987296,60,6,63,12,0.3119266055045872,0.4648318042813456,0.43358395989974935,0.982090626105723,98.92543756634338,69,76.92307692307693,13.283208020050125,15.037593984962406,0.1529051987767584,114.8768354761799,0.18295739348370926,0.3950300751879699,St. Edward's,-195.13600000000002,3.104600000000001,2.6062060588143843,0.8888132295719845,0.8867662515719577,2
St. Mary's (TX),2025,9,Lone Star,219,22,0,6,11,258,67,14,0,4,56,14,2,5,44.26297481442256,-6.789559552641235,3.7467399645575945,7.316908045977012,1.0802689395612661,58,1,46,9,0.3059360730593607,0.4246575342465753,0.3875968992248062,0.9784461563678084,98.7067693820685,49,93.33333333333333,8.527131782945736,22.48062015503876,0.1187214611872146,94.18605132474669,0.21705426356589147,0.3716007751937984,St. Mary's (TX),-127.72600000000001,1.8751999999999998,0.9530987840486842,0.7614255765199162,1.5096501146297296,2
Stanislaus St.,2025,10,CCAA,325,47,0,1,15,388,88,18,2,9,61,11,0,11,67.7044676763831,5.035198401081184,0.19080463749473814,-2.6910000000000007,-0.07430003860279227,60,3,54,10,0.27076923076923076,0.42153846153846153,0.3865979381443299,0.878876246618544,92.73257479711265,59,78.57142857142857,12.11340206185567,15.463917525773196,0.15076923076923077,93.21982492169236,0.15721649484536082,0.3807525773195876,Stanislaus St.,-195.80100000000002,1.1254000000000006,2.034201312392535,1.223786089238845,-1.1145961543538758,2
Sul Ross St.,2025,12,Lone Star,316,40,0,1,10,367,83,15,3,6,44,17,7,0,60.24965065930477,-27.015616974727557,0.19756919751789664,14.267798850574714,-0.34191708289425327,73,3,43,12,0.2626582278481013,0.3860759493670886,0.36239782016348776,1.3704326496434405,122.22595897860641,59,85.0,10.899182561307901,19.891008174386922,0.12341772151898733,79.0370200956346,0.11989100817438691,0.34663760217983647,Sul Ross St.,-224.07600000000002,0.45660000000000084,0.6309259430139766,0.7115721997300944,0.010751739409807226,2
Tampa,2025,9,Sunshine State,233,43,0,3,12,291,59,15,2,7,47,11,1,1,49.97138413899996,3.356102641474058,-2.0381948851447307,15.436304597701152,1.038969550019456,42,5,36,9,0.2532188841201717,0.4248927038626609,0.3917525773195876,1.020429270220209,101.22575621321252,35,68.75,14.776632302405499,14.432989690721648,0.17167381974248924,95.2747461307392,0.16151202749140894,0.3700549828178694,Tampa,-173.525,0.8673999999999994,1.554654405813017,0.8683020180932499,-0.5556932357068266,2
Tex. A&M Int'l,2025,13,Lone Star,369,51,0,4,23,447,112,30,4,7,83,21,0,6,79.5667778955587,-13.06695742163345,4.047566863731774,9.33773563218391,0.7140697086840483,57,6,75,13,0.3035230352303523,0.4634146341463415,0.4161073825503356,1.0703596463861205,104.22157878316722,71,77.77777777777779,11.409395973154362,12.751677852348994,0.1598915989159892,110.19986420009661,0.18568232662192394,0.39020581655480985,Tex. A&M Int'l,-197.07600000000002,1.7624000000000006,2.0869046532136952,0.8477189781021898,-0.00791380185216184,2
Tex. A&M-Kingsville,2025,11,Lone Star,241,39,2,7,8,297,90,15,1,3,65,19,1,6,53.33564501467009,-2.615212490957486,1.9988970993096247,-5.474793103448277,0.04942057114827492,37,4,52,11,0.37344398340248963,0.48132780082987553,0.468013468013468,0.8852059948810707,93.11235969286425,71,82.6086956521739,13.131313131313133,12.457912457912458,0.1078838174273859,127.24320051354398,0.21885521885521886,0.39632423208191125,Tex. A&M-Kingsville,-182.888,2.5693999999999995,2.1951731855652876,0.9758267195767195,0.4378762569776651,2
Tex. Permian Basin,2025,10,Lone Star,263,31,0,5,8,307,66,11,3,3,37,7,1,7,46.314925696555534,-17.83378083815015,-0.4781642691119195,19.84054022988506,0.7135143353901883,67,4,34,10,0.2509505703422053,0.34980988593155893,0.34201954397394135,1.0872479664378545,105.23487798627127,49,63.63636363636363,10.097719869706841,21.824104234527688,0.09885931558935362,65.62084632079437,0.12052117263843648,0.30308469055374593,Tex. Permian Basin,-184.264,1.0732000000000006,0.7233882643916132,1.079957264957265,0.27035476121085644,2
Texas-Dallas,2025,3,Lone Star,76,31,1,5,8,121,36,7,0,4,49,10,0,0,26.824347643282216,2.615623778826557,2.5475538603689585,3.258068965517242,1.2412503840065447,13,1,42,3,0.47368421052631576,0.7236842105263158,0.628099173553719,,100.0,25,90.9090909090909,25.6198347107438,10.743801652892563,0.25000000000000006,222.8508148511679,0.4049586776859504,0.5140168067226891,Texas-Dallas,-9.940000000000001,1.367399999999999,1.5970795661510846,0.36976320582877953,2.1009627983809334,2
Thomas More,2025,2,G-MAC,11,2,0,0,0,13,8,3,0,0,3,1,0,0,3.8740476896793634,1.4771971134000443,0.3211681705946914,0.8506034482758622,0.3760845070836674,1,0,2,2,0.7272727272727273,1.0,0.7692307692307693,1.3178382978723404,119.07029787234042,5,100.0,15.384615384615385,7.6923076923076925,0.2727272727272727,321.5517939079383,0.23076923076923078,0.767,Thomas More,-29.564000000000004,0.3570000000000002,0.3976020073239757,0.8528571428571429,0.020990957500145124,2
Tiffin,2025,2,G-MAC,44,6,0,0,0,50,16,2,0,1,16,1,0,0,9.565584783906896,1.3519176938207764,0.13660512623994514,1.0671206896551726,0.5366185557855901,7,0,12,2,0.36363636363636365,0.4772727272727273,0.44,1.1203833861047847,107.22300316628707,13,100.0,12.0,14.000000000000002,0.11363636363636365,119.33613551428235,0.32,0.43742,Tiffin,-19.564000000000004,0.41500000000000004,0.5409767537759794,0.7418439716312056,0.018440072227844717,2
Trevecca Nazarene,2025,9,Gulf South,302,41,0,5,16,364,97,17,1,10,69,5,1,2,69.39786361290896,10.61897248219912,2.7045069394471914,-1.295666666666667,0.6650006291361025,67,1,64,9,0.3211920529801324,0.48344370860927155,0.4230769230769231,1.0417829688320324,102.50697812992193,69,83.33333333333334,11.263736263736265,18.40659340659341,0.16225165562913912,116.54257611087667,0.18956043956043955,0.43551923076923077,Trevecca Nazarene,-158.525,2.0789999999999997,2.255557148138912,1.0108836206896552,-0.1989405827407671,2
Truman St.,2025,4,GLVC,31,3,0,0,0,34,5,1,0,0,4,0,0,0,3.741346564522581,-1.7186330394156384,0.12124649906198089,0.21479885057471282,0.07615047063806361,6,0,1,4,0.16129032258064516,0.1935483870967742,0.23529411764705882,1.0852271865014311,105.11363119008588,4,,8.823529411764707,17.647058823529413,0.03225806451612903,3.1034406247377744,0.11764705882352941,0.16720588235294118,Truman St.,-92.504,-0.6563999999999988,-0.9820263961184993,0.5421497584541063,-0.2287091797335813,2
Tusculum,2025,10,SAC,280,39,0,7,23,349,75,17,3,1,56,15,2,3,50.45619978876737,-15.237768751786168,1.6950585315621594,15.769672413793106,0.9573404224719753,72,3,54,10,0.26785714285714285,0.3607142857142857,0.39255014326647564,1.049664574123184,102.97987444739105,54,83.33333333333334,11.174785100286533,20.630372492836678,0.09285714285714286,80.70941389394821,0.16045845272206305,0.28273352435530086,Tusculum,-185.76000000000002,1.3642000000000007,1.3691558509740518,1.219378306878307,-0.2503890233990662,2
Tuskegee,2025,3,SIAC,26,5,0,0,1,32,5,0,0,1,4,1,1,0,4.84789588724468,-1.022375294085018,-0.8103129609176299,1.9142873563218394,0.2587043824378961,13,2,3,3,0.19230769230769232,0.3076923076923077,0.34375,0.9582734484367708,97.49640690620625,4,33.33333333333333,15.625,40.625,0.11538461538461539,56.36274135387305,0.125,0.30996875,Tuskegee,-89.598,-0.6485999999999991,-0.4817013212567414,1.022040072859745,-0.15291176019041502,2
UC-Colo. Springs,2025,7,RMAC,182,21,0,5,9,217,52,10,5,2,38,5,1,0,36.222272214695835,-6.914313559815153,-0.23891131681567734,7.346120689655174,0.2550214527733874,44,3,36,7,0.2857142857142857,0.42857142857142855,0.3778801843317972,1.2083354627689478,112.50012776613687,35,62.5,9.67741935483871,20.276497695852534,0.14285714285714285,92.66735331891218,0.17511520737327188,0.35489861751152074,UC-Colo. Springs,-119.53800000000001,1.8721999999999996,1.4254835492274833,0.9703589743589743,0.5039055216952517,2
UIndy,2025,3,GLVC,36,11,0,0,2,49,8,3,1,1,15,6,0,2,8.153257123061849,0.38551016022896667,0.03234409592366755,0.9829195402298851,0.3241032379763672,14,1,6,3,0.2222222222222222,0.4444444444444444,0.42857142857142855,1.0649688055361917,103.8981283321715,3,85.71428571428571,22.448979591836736,28.57142857142857,0.2222222222222222,108.93891790520458,0.30612244897959184,0.34822448979591836,UIndy,-25.846000000000004,1.155599999999999,1.201368681464734,0.6625322997416021,0.5428481672092116,2
UNC Pembroke,2025,9,Conference Carolinas,210,45,1,3,11,270,63,15,3,3,53,23,1,2,44.79018105515819,-7.039950236967849,1.961749133796895,7.923500000000001,0.8238149271899482,38,5,38,9,0.3,0.44285714285714284,0.4444444444444444,1.1153292403134816,106.91975441880889,42,82.14285714285714,16.666666666666664,14.074074074074074,0.14285714285714285,112.52550512714335,0.1962962962962963,0.3513880597014925,UNC Pembroke,-149.089,1.6617999999999986,2.3413999001907992,1.1125375375375375,-0.8476974911213626,2
USC Aiken,2025,8,Peach Belt,238,24,0,2,4,268,64,12,4,6,37,5,0,1,48.36273908615315,2.5277313873479086,-2.773085445039248,14.845178160919545,1.3581481078133169,52,2,33,8,0.2689075630252101,0.42857142857142855,0.34328358208955223,1.1138312807792188,106.82987684675314,42,71.42857142857143,8.955223880597014,19.402985074626866,0.15966386554621848,84.05420233473839,0.13805970149253732,0.3989776119402985,USC Aiken,-155.008,0.20520000000000174,0.8144398363305186,0.7974568574023615,-0.5571218408863251,2
USC Beaufort,2025,11,Peach Belt,356,43,0,8,13,420,101,22,4,5,76,19,0,6,69.53523729367133,-2.0860812200306786,-5.218183168922472,16.792114942528737,0.9915261262117233,111,8,67,11,0.28370786516853935,0.4101123595505618,0.3738095238095238,1.108927279143067,106.53563674858401,70,70.37037037037037,10.238095238095237,26.42857142857143,0.12640449438202245,87.4075161312775,0.18095238095238095,0.3499690476190476,USC Beaufort,-196.23000000000002,1.6523999999999999,1.517207526724629,0.7918505942275043,0.5695497631553021,2
UT Tyler,2025,12,Lone Star,436,69,1,9,29,544,150,36,3,9,121,25,1,7,100.8598396622597,-4.294797644520374,1.9390265956032593,18.570649425287357,2.2763371868656046,88,4,107,12,0.3440366972477064,0.5022935779816514,0.4577205882352941,0.9334625403795708,96.00775242277425,102,86.20689655172413,12.683823529411764,16.176470588235293,0.158256880733945,129.50375312698458,0.22242647058823528,0.41462361623616234,UT Tyler,-175.251,3.8669999999999978,3.7944950708439817,0.8072257383966245,0.9959864711357609,2
UVA Wise,2025,13,SAC,301,58,0,4,16,379,90,13,2,8,82,12,0,0,65.19409928030164,-9.240344193074826,1.768628293242098,7.560919540229887,0.9228122813927558,61,1,70,13,0.29900332225913623,0.43521594684385384,0.43271767810026385,1.129846702796351,107.79080216778105,67,92.3076923076923,15.303430079155673,16.094986807387862,0.1362126245847176,107.84820053682567,0.21635883905013192,0.3745197889182058,UVA Wise,-164.042,4.436,2.30214195947829,0.8604090354090355,2.853545414133658,2
Union (TN),2025,9,Gulf South,265,24,0,3,13,305,76,14,4,2,52,5,3,3,48.87198300186109,-2.634314566286899,-2.081281645296611,7.590132183908047,0.26081187651340465,46,3,47,9,0.28679245283018867,0.39245283018867927,0.3704918032786885,1.1144062739468723,106.86437643681235,56,62.5,7.868852459016394,15.081967213114755,0.1056603773584906,82.51906019027926,0.17049180327868851,0.33415081967213117,Union (TN),-150.149,0.9782000000000003,0.6854426956844399,0.7497578692493946,0.6192451777210184,2
Upper Iowa,2025,3,GLVC,83,6,0,1,3,93,21,5,1,3,15,2,1,1,17.760405695164067,2.8231054324290072,0.2549783757807802,2.5947701149425293,0.7501548783881904,19,0,17,3,0.25301204819277107,0.4457831325301205,0.3225806451612903,1.0855071280562418,105.1304276833745,12,100.0,6.451612903225806,20.43010752688172,0.1927710843373494,82.85946888013092,0.16129032258064516,0.43368817204301074,Upper Iowa,-64.316,0.9268000000000003,0.1651659028553792,0.9937062937062937,0.7675040478835373,2
Valdosta St.,2025,9,Gulf South,227,25,0,2,18,272,61,12,1,3,40,3,1,1,42.10348659455511,-1.9253836363838084,-1.3029203831079361,10.071488505747128,0.3306711990654558,42,5,34,9,0.2687224669603524,0.3700440528634361,0.38235294117647056,1.045617922228415,102.73707533370491,45,37.5,9.191176470588236,15.441176470588236,0.10132158590308371,80.31698596039791,0.14705882352941177,0.3180036764705883,Valdosta St.,-176.418,0.47580000000000044,0.5074596045284375,0.9440418679549114,-0.0034565341659636983,2
Virginia St.,2025,7,DII Independent,114,13,0,0,4,131,24,3,1,0,11,1,1,4,16.1469990423992,6.22159436622787,0.4350591745099318,5.351068965517242,0.7427256721711892,31,2,4,7,0.21052631578947367,0.2543859649122807,0.31297709923664124,0.8687537988080349,92.1252279284821,20,33.33333333333333,9.923664122137405,23.66412213740458,0.04385964912280704,36.438704593583935,0.08396946564885496,0.2136641221374046,Virginia St.,-134.303,-1.4897999999999987,-0.8086377029705262,0.9957541191381495,-0.6875147822328075,2
Washburn,2025,8,Mid-America Intercollegiate,248,34,0,2,6,290,65,16,1,10,37,10,1,2,55.40550060007073,5.148707515273935,-2.7072962888653365,12.599241379310348,1.0434910029270512,70,4,33,8,0.2620967741935484,0.45564516129032256,0.3620689655172414,0.962099303391205,97.7259582034723,38,71.42857142857143,11.724137931034482,24.137931034482758,0.1935483870967742,94.95916504032171,0.12758620689655173,0.4331689655172413,Washburn,-176.29000000000002,-0.24159999999999948,0.3112219147568597,1.0185714285714285,-0.5484168656685001,2
Wayne St. (MI),2025,4,GLIAC,86,12,0,3,2,103,24,3,1,2,14,3,0,2,17.32548201333877,4.285912928648845,-0.8784259816043992,-0.1821494252873566,0.344428146150506,16,2,13,4,0.27906976744186046,0.4069767441860465,0.36893203883495146,0.982507657853833,98.95045947122998,18,60.0,11.650485436893204,15.53398058252427,0.12790697674418605,85.47188901436256,0.13592233009708737,0.3612330097087379,Wayne St. (MI),-84.598,0.4741999999999999,0.4398974634954352,0.7033163265306123,0.23433684916325165,2
Wayne St. (NE),2025,4,NSIC,132,20,1,2,6,161,40,6,2,1,24,5,0,2,25.775276746176274,-0.959912006360098,-3.2995223901357997,4.572637931034484,0.5462058616553558,24,2,26,4,0.30303030303030304,0.4015151515151515,0.4161490683229814,0.9696263547795232,98.17758128677139,31,71.42857142857143,12.422360248447205,14.906832298136646,0.09848484848484845,95.97060509462221,0.14906832298136646,0.3302704402515724,Wayne St. (NE),-77.598,2.1387999999999994,1.1323206351170916,1.3850230414746545,0.41191360211464967,2
West Ala.,2025,12,Gulf South,364,54,0,5,22,445,94,15,0,9,62,9,1,2,71.15199194977572,-2.284011202910108,-2.280675701797393,7.727603448275862,-0.27632340177782944,96,8,56,12,0.25824175824175827,0.37362637362637363,0.38202247191011235,1.0766008018667304,104.59604811200383,70,52.94117647058824,12.134831460674157,21.573033707865168,0.11538461538461536,81.05880579806244,0.1393258426966292,0.33519101123595507,West Ala.,-228.51200000000003,1.5046000000000006,1.2478729857637918,0.9030167264038231,0.4183198498793803,2
West Florida,2025,9,Gulf South,273,44,1,3,13,334,63,14,2,5,45,6,0,4,50.661973722803744,0.05937902369174264,-1.3471974837348117,12.647356321839082,0.7715003656061887,59,4,41,9,0.23076923076923078,0.3516483516483517,0.36227544910179643,0.9437843764791628,96.62706258874977,42,60.0,13.17365269461078,17.664670658682635,0.1208791208791209,71.08667424801531,0.1347305389221557,0.3056084337349398,West Florida,-174.431,0.11960000000000043,0.8866310089975962,0.8595454545454545,-0.7474876985798273,2
West Liberty,2025,3,MEC,62,8,2,1,7,80,19,6,0,1,18,0,0,1,13.84504208869709,1.996694768143303,-2.059638138317606,2.9607873563218394,0.4532634068373034,10,1,15,3,0.3064516129032258,0.45161290322580644,0.45,1.0055342788603172,100.33205673161902,12,0.0,10.0,12.5,0.14516129032258063,115.9228279176887,0.225,0.3758157894736842,West Liberty,-35.645,-0.011999999999999303,0.1474282807499272,1.059824561403509,-0.1587509094537835,2
West Tex. A&M,2025,10,Lone Star,306,28,0,7,17,358,103,23,2,13,78,9,2,9,76.9581501877516,4.110506917141998,-3.5743464003001204,14.176724137931037,1.871144040907424,49,4,72,10,0.3366013071895425,0.5522875816993464,0.4134078212290503,1.0335278092881706,102.01166855729022,65,69.23076923076923,7.82122905027933,13.687150837988826,0.21568627450980393,129.9725180430752,0.21787709497206703,0.5139022346368716,West Tex. A&M,-153.572,2.339999999999999,2.3793405964105743,0.8193715194908512,0.47650677482103765,2
West Va. Wesleyan,2025,2,MEC,6,1,0,0,0,7,2,0,0,0,0,0,0,0,0.9980497942752672,-0.12068779237037644,-0.17874934504678736,0.21308045977011497,0.027474964653714264,2,0,0,2,0.3333333333333333,0.3333333333333333,0.42857142857142855,1.120622419216187,107.23734515297123,2,,14.285714285714285,28.57142857142857,0.0,83.37841496090492,0.0,0.28157142857142853,West Va. Wesleyan,-41.404,-0.6599999999999994,-0.4455648309121209,1.2409836065573772,-0.08627136459646506,2
West Virginia St.,2025,2,MEC,24,3,0,1,1,29,11,3,0,0,11,1,0,1,5.7008983909214415,1.4120528683987512,0.21497062484034488,1.594666666666667,0.5903192612705696,4,0,8,2,0.4583333333333333,0.5833333333333334,0.5172413793103449,1.0034406778811815,100.2064406728709,8,100.0,10.344827586206897,13.793103448275861,0.12500000000000006,162.96476854309762,0.3793103448275862,0.4487241379310345,West Virginia St.,-13.363000000000001,0.6053999999999997,0.6435441058941056,0.38351449275362315,0.9350142313756151,2
Western Ore.,2025,8,Great Northwest,221,30,1,2,16,270,47,5,0,1,26,5,2,0,32.947609035982396,-6.264003149395885,-2.52683337558102,10.26394827586207,-0.18469175026029644,62,2,23,8,0.21266968325791855,0.248868778280543,0.34814814814814815,0.9763962223750928,98.58377334250557,41,71.42857142857143,11.11111111111111,22.962962962962962,0.036199095022624445,43.925670916928205,0.0962962962962963,0.21215298507462688,Western Ore.,-168.008,-0.8835999999999986,-0.7906936639535019,1.225883476599809,0.06990737645837264,2
Westmont,2025,10,PacWest,264,29,1,1,7,302,85,12,1,17,64,18,3,3,70.97356400805641,25.406931575899016,-2.5078401262460193,17.099706896551726,2.557404030264427,48,7,55,10,0.32196969696969696,0.5681818181818182,0.40397350993377484,0.9000922130120579,94.00553278072348,55,72.0,9.602649006622517,15.894039735099339,0.24621212121212127,131.2801392198835,0.2119205298013245,0.5831700000000001,Westmont,-149.478,3.8384,3.3876177904615994,0.9638290229885057,0.5948312834399401,2
William Jewell,2025,2,GLVC,28,1,0,1,2,32,12,2,0,0,6,0,2,2,5.872279051250485,0.6757302189396098,-2.320196138004184,0.4708390804597703,0.1661178764563052,4,1,4,2,0.42857142857142855,0.5,0.46875,1.1029542699956618,106.1772561997397,10,0.0,3.125,12.5,0.07142857142857145,131.72200432685494,0.1875,0.41396875,William Jewell,-39.705000000000005,-0.04899999999999971,-0.147467114254315,1.7986111111111112,0.12022387101107192,2
Wingate,2025,9,SAC,286,48,1,7,5,347,71,12,1,2,49,19,1,2,48.279149692040995,-19.819477434372455,0.13388633934337768,-0.3780459770114948,-0.7254933109760298,69,5,42,9,0.24825174825174826,0.3181818181818182,0.36023054755043227,1.128399641238789,107.70397847432736,56,79.16666666666666,13.8328530259366,19.88472622478386,0.06993006993006992,62.87878384246437,0.14121037463976946,0.26406666666666667,Wingate,-175.371,0.8698000000000012,1.0235694819072623,1.3729351032448378,-0.3900362595835787,2
Young Harris,2025,10,Conference Carolinas,312,42,1,3,35,393,96,15,3,16,87,7,0,1,80.6656045952013,9.567128827390448,-2.512872024101956,-0.8471666666666664,0.9506110912956658,60,4,79,10,0.3076923076923077,0.5288461538461539,0.44274809160305345,1.0067642230269285,100.40585338161571,62,63.63636363636363,10.687022900763358,15.267175572519085,0.22115384615384615,131.88448337781992,0.22137404580152673,0.4860843989769821,Young Harris,-137.525,3.118799999999999,3.3828584074209607,0.9163731245923027,0.020558733809106222,2
