Player,player_id,B/T,Team,Conference,App,GS,ERA,IP,IP_float,H,R,ER,BB,SO,HR-A,2B-A,3B-A,HB,BF,FO,GO,Pitches,gmLI,K9,BB9,HR9,RA9,H9,IR-A%,K%,BB%,K-BB%,HR/FB,FIP,xFIP,ERA+,WAR,Yr,Inh Run,Inh Run Score,Clutch,pWPA,pREA,pWPA/LI,Division,Season
Matthew Eagen,9102945,0,Queens (NC),ASUN,4,0,18.9,3.1,3.3333333333333335,8,9,7,1,6,2,0,0,1,21,3,1,60,1.1208333333333333,16.2,2.6999999999999997,5.3999999999999995,24.299999999999997,21.599999999999998,57.14285714285714,28.57142857142857,4.761904761904762,23.809523809523807,40.0,10.596028872927867,4.821574212057633,-119.15320697430923,-0.09778315668300366,Fr,7,4,-0.20275124705934544,-0.39559999999999973,-4.201,-0.2885501759678211,1,2025
Kensen Green,9102946,0,Queens (NC),ASUN,3,3,10.03,11.2,11.666666666666666,15,15,13,7,13,0,6,0,2,58,5,15,123,0.0,10.028571428571428,5.3999999999999995,0.0,11.571428571428573,11.571428571428573,0.0,22.413793103448278,12.068965517241379,10.344827586206899,0.0,4.681743158642153,5.260470398393515,30.629276933739604,0.33439472740835663,Fr,0,0,-0.04638077956493869,-0.5721999999999997,21.087000000000003,-0.4337353994367822,1,2025
Samuel Wright,9296505,R/R,Quinnipiac,MAAC,2,0,7.04,7.2,7.666666666666667,8,6,6,5,8,0,3,0,2,38,6,8,151,0.6000000000000001,9.391304347826086,5.869565217391305,0.0,7.0434782608695645,9.391304347826086,0.0,21.052631578947366,13.157894736842104,7.894736842105262,0.0,5.248202785971346,6.305009049865136,94.84600753256905,0.16152965115301138,Fr,0,0,0.25135557541565573,0.2935999999999997,17.974,-0.03785839390494567,1,2025
Josh Lajoie,9299777,R/R,Quinnipiac,MAAC,3,2,15.58,8.2,8.666666666666666,11,17,15,11,8,1,2,1,2,50,12,5,124,0.2,8.307692307692308,11.423076923076925,1.0384615384615385,17.653846153846153,11.423076923076925,100.0,16.0,22.0,-6.0,7.6923076923076925,8.74987502677402,9.275420365903788,-32.71295492082022,0.06151092133623929,Sr,2,2,-0.47975800411378844,-1.0143999999999995,4.825000000000002,-0.6783307908122153,1,2025
Jack Kabel,9296516,L/L,Quinnipiac,MAAC,4,0,1.17,7.2,7.666666666666667,2,1,1,2,6,1,1,0,2,27,10,5,101,0.8333333333333333,7.0434782608695645,2.3478260869565215,1.1739130434782608,1.1739130434782608,2.3478260869565215,25.0,22.22222222222222,7.4074074074074066,14.814814814814815,9.090909090909092,6.29168104684091,6.533507023399817,182.5241234109525,0.1380505828744009,Sr,4,1,0.1643172502631468,0.1527999999999994,15.131000000000002,0.12291052281051847,1,2025
J.C. Franconere,9296393,L/L,Quinnipiac,MAAC,4,0,2.45,3.2,3.6666666666666665,3,1,1,7,5,0,0,0,1,23,3,3,79,2.425,12.272727272727273,17.181818181818183,0.0,2.454545454545455,7.363636363636364,50.0,21.73913043478261,30.434782608695656,-8.695652173913047,0.0,8.414210691109686,9.519053603362284,163.40521568960145,0.05151133410921668,Fr,4,2,-0.09041051551698831,-0.34700000000000003,10.942,-0.08443444572332179,1,2025
Christian Nilsen,9296545,R/R,Quinnipiac,MAAC,1,0,108.0,0.1,0.3333333333333333,4,4,4,1,0,0,1,1,0,6,1,0,26,0.0,0.0,27.0,0.0,108.0,108.0,0.0,0.0,16.666666666666664,-16.666666666666664,0.0,13.596028872927867,17.647119551187398,-1413.1578389889978,-0.0035990805463059247,Fr,0,0,,-0.5660999999999995,-1.0339999999999996,0.0,1,2025
Johnny Knox,9296388,R/R,Quinnipiac,MAAC,1,0,0.0,0.2,0.6666666666666666,0,0,0,1,0,0,0,0,0,3,1,1,13,0.0,0.0,13.5,0.0,0.0,0.0,50.0,0.0,33.33333333333333,-33.33333333333333,0.0,9.096028872927867,11.121574212057633,200.0,0.0009562414933885376,Sr,2,1,,,,,1,2025
Andrew Rubayo,8883809,R/R,Quinnipiac,MAAC,3,0,8.31,8.2,8.666666666666666,13,8,8,6,5,1,0,2,2,45,9,10,144,0.9666666666666667,5.1923076923076925,6.230769230769232,1.0384615384615385,8.307692307692308,13.5,0.0,11.11111111111111,13.333333333333334,-2.222222222222223,10.0,7.711413488312482,7.769525287643072,75.87646627779101,0.09996771455451947,Jr,2,0,0.21421187607561484,0.001999999999999589,19.264000000000003,-0.21232351503048458,1,2025
Matt Alduino,8879105,L/L,Quinnipiac,MAAC,2,2,4.5,8.0,8.0,6,4,4,6,6,0,1,0,2,36,8,8,137,0.0,6.75,6.75,0.0,4.5,6.75,0.0,16.666666666666664,16.666666666666664,0.0,0.0,6.096028872927867,7.446392432347711,132.78509004212512,0.12123607418812717,Jr,0,0,0.04400025025048726,-0.05999999999999989,16.762,-0.09515232398320606,1,2025
Ryan Hutchinson,8894436,R/R,Quinnipiac,MAAC,2,0,0.0,2.0,2.0,1,0,0,3,2,0,0,0,0,8,1,1,32,3.5,9.0,13.5,0.0,0.0,4.5,66.66666666666666,25.0,37.5,-12.5,0.0,7.096028872927867,7.771210652637789,200.0,0.07049212708197422,Sr,3,2,0.06202344127339994,0.11699999999999994,2.972,-0.016210188261351774,1,2025
Mike Poncini,8890566,R/R,Quinnipiac,MAAC,3,3,3.38,10.2,10.666666666666666,7,4,4,8,14,1,1,1,6,52,10,7,125,0.0,11.8125,6.75,0.84375,3.375,5.90625,0.0,26.923076923076923,15.384615384615385,11.538461538461538,9.090909090909092,7.127278872927867,7.3010912935795815,149.51413429830728,0.2686068550144426,Jr,0,0,0.22398356387767937,0.1349999999999999,28.284000000000002,-0.11036458912634048,1,2025
Jack Gannon,8902407,-/R,Quinnipiac,MAAC,4,0,22.09,3.2,3.6666666666666665,7,9,9,4,2,1,1,0,2,22,1,6,71,1.3125,4.90909090909091,9.81818181818182,2.454545454545455,22.09090909090909,17.181818181818183,33.33333333333333,9.090909090909092,18.181818181818183,-9.090909090909092,50.0,11.95966523656423,9.150772632611417,-129.95052465987925,-0.048231338052966755,Sr,3,1,-0.10604869762675906,-0.6848,2.052,-0.35597224072143785,1,2025
Ryan O'Connell,9218829,R/R,Quinnipiac,MAAC,3,0,11.57,4.2,4.666666666666667,4,6,6,5,6,2,0,0,1,24,8,0,72,0.5777777777777778,11.57142857142857,9.642857142857142,3.8571428571428568,11.57142857142857,7.7142857142857135,0.0,25.0,20.833333333333336,4.166666666666664,20.0,11.453171730070725,8.775379357398961,27.18299817497496,-0.03331650139453655,Sr,0,0,-0.14804665275355366,-0.386,9.325000000000001,-0.3069343358396022,1,2025
Griffin Seibel,9218830,R/R,Quinnipiac,MAAC,1,0,9.0,2.0,2.0,1,2,2,2,0,0,1,0,1,10,5,1,42,0.0666666666666666,0.0,9.0,0.0,9.0,4.5,0.0,0.0,20.0,-20.0,0.0,9.096028872927867,12.471937771477476,65.5701800842502,0.003213031064608342,So,0,0,-0.0441190476190428,-0.0032000000000001996,3.9320000000000004,-0.006166666666674642,1,2025
Nick Balcom,9218833,R/R,Quinnipiac,MAAC,3,2,16.0,9.0,9.0,23,22,16,6,9,2,7,1,1,60,11,7,158,0.8,9.0,6.0,2.0,22.0,23.0,0.0,15.0,10.0,5.0,15.384615384615385,7.81825109515009,6.87988734764542,-38.986346516888574,0.14329248884580661,So,0,0,-0.15150433468315372,-1.3453999999999993,8.021,-1.144478151329981,1,2025
Matthew Lefevers,9300182,0,Radford,Big South,4,0,7.2,5.0,5.0,9,4,4,0,5,0,2,1,1,23,6,2,13,0.0,9.0,0.0,0.0,7.2,16.2,0.0,21.73913043478261,0.0,21.73913043478261,0.0,3.1960288729278674,4.81646514423168,92.77437350547075,0.09290507608582443,Fr,2,0,,,,,1,2025
Joshua Milleville,9300180,0,Radford,Big South,3,1,3.86,7.0,7.0,6,3,3,3,6,1,1,0,4,33,4,10,90,0.0,7.7142857142857135,3.8571428571428568,1.2857142857142856,3.8571428571428568,7.7142857142857135,0.0,18.181818181818183,9.090909090909092,9.090909090909092,20.0,7.73888601578501,6.846288558227755,142.51515024043294,0.03307140731116924,Fr,0,0,,,,,1,2025
Trey Way,9300184,0,Radford,Big South,4,0,12.0,3.0,3.0,3,4,4,4,5,0,0,0,1,17,1,3,28,0.0,15.0,12.0,0.0,12.0,9.0,50.0,29.411764705882355,23.52941176470588,5.882352941176475,0.0,6.262695539594534,6.712816726067816,21.290622509117906,0.02387046046437769,Jr,8,4,,,,,1,2025
Hunter Howard,9300186,0,Radford,Big South,2,0,12.46,4.1,4.333333333333333,4,6,6,3,2,0,2,0,1,21,4,6,23,0.0,4.153846153846154,6.230769230769232,0.0,12.461538461538463,8.307692307692308,100.0,9.523809523809524,14.285714285714285,-4.761904761904761,0.0,6.442182719081714,7.688672158546185,14.440096371967437,0.03231158649161647,Fr,1,1,,,,,1,2025
Mason Hatcher,9300181,0,Radford,Big South,4,0,11.81,5.1,5.333333333333333,12,7,7,7,4,1,2,0,2,36,7,4,37,0.0,6.75,11.8125,1.6875,11.8125,20.25,0.0,11.11111111111111,19.444444444444446,-8.333333333333336,12.5,10.596028872927867,10.184074212057633,24.120187652723544,-0.03346939474051067,Fr,0,0,,,,,1,2025
Jack McDonald,9300187,0,Radford,Big South,3,0,10.38,4.1,4.333333333333333,6,5,5,2,4,1,0,0,3,23,2,6,46,0.0,8.307692307692308,4.153846153846154,2.076923076923077,10.384615384615385,12.461538461538463,0.0,17.391304347826086,8.695652173913043,8.695652173913043,33.33333333333333,9.211413488312484,7.146280567910836,45.416388470386984,-0.007798688408151977,Fr,0,0,,,,,1,2025
Ben Keefe,8873953,L/L,Radford,Big South,6,0,4.5,6.0,6.0,3,4,3,3,6,1,0,1,0,25,3,8,81,1.2666666666666666,9.0,4.5,1.5,6.0,4.5,25.0,24.0,12.0,12.0,25.0,6.262695539594534,4.996271245874429,132.98398344091922,0.11702501093570299,Jr,4,1,0.08431277046826544,0.050599999999999784,10.582,-0.03731586644349785,1,2025
Trey Ludy,8878020,0,Radford,Big South,2,0,0.0,4.2,4.666666666666667,1,0,0,0,5,0,1,0,0,14,3,5,26,1.3,9.642857142857142,0.0,0.0,0.0,1.9285714285714284,0.0,35.714285714285715,0.0,35.714285714285715,0.0,2.4531717300707245,3.321262589697767,200.0,0.24213911728860082,So,2,0,0.10897114427860735,0.1803999999999996,12.636000000000001,0.2141333333333322,1,2025
Will Rice,8883414,0,Radford,Big South,3,0,27.0,1.1,1.3333333333333333,0,4,4,4,2,0,0,0,2,10,2,0,0,0.825,13.5,27.0,0.0,27.0,0.0,75.0,20.0,40.0,-20.0,0.0,15.096028872927867,17.12157421205763,-202.0960993544847,-0.049557557788245256,Sr,4,3,-0.26528096803397705,-0.5686000000000002,20.439000000000004,-0.15969342642969095,1,2025
Andrew Steinhaus,8877388,0,Radford,Big South,2,2,7.71,7.0,7.0,9,8,6,9,6,1,1,0,3,41,2,10,75,0.0,7.7142857142857135,11.571428571428573,1.2857142857142856,10.285714285714285,11.571428571428573,0.0,14.634146341463413,21.951219512195124,-7.31707317073171,33.33333333333333,9.881743158642152,8.603327541250657,85.17922496210828,0.007618417479575625,So,0,0,0.24486591945213115,-0.4669999999999997,12.762,-0.6537342934842929,1,2025
Jimmy Lovelace,8883718,0,Radford,Big South,1,0,27.0,0.1,0.3333333333333333,1,1,1,0,1,1,0,0,0,2,0,0,0,2.4,27.0,0.0,27.0,27.0,27.0,100.0,50.0,0.0,50.0,100.0,37.59602887292787,2.647119551187399,-202.0960993544847,-0.10209353058925627,So,3,3,-0.03965216154721162,-0.1420000000000001,-4.606000000000001,-0.047583333333334525,1,2025
Drew Stanley,8897198,0,Radford,Big South,3,3,8.74,11.1,11.333333333333334,20,11,11,5,11,0,6,0,1,56,11,8,33,0.0,8.735294117647058,3.9705882352941178,0.0,8.735294117647058,15.882352941176471,0.0,19.642857142857142,8.928571428571429,10.714285714285714,0.0,4.2430876964572795,5.553734680600069,69.84000339414087,0.48306489073099845,Sr,0,0,0.14579984465969065,-0.3377999999999996,24.621000000000002,-0.47685610600270295,1,2025
Raymond Ladd,8900445,0,Radford,Big South,2,2,5.4,10.0,10.0,10,7,6,3,12,1,3,0,1,45,9,8,0,1.0,10.799999999999999,2.6999999999999997,0.9,6.3,9.0,0.0,26.666666666666668,6.666666666666667,20.0,10.0,4.696028872927867,4.746392432347711,119.58078012910308,0.39818548849678537,So,0,0,-0.04616729357526844,-0.4466000000000001,34.123000000000005,-0.3749986586598817,1,2025
Noah Arnett,9218835,R/R,Radford,Big South,3,0,13.5,3.1,3.3333333333333335,0,6,5,5,4,0,0,0,1,17,5,1,12,0.5333333333333333,10.799999999999999,13.5,0.0,16.2,0.0,0.0,23.52941176470588,29.411764705882355,-5.882352941176475,0.0,7.596028872927867,9.621574212057633,-1.0480496772423464,0.019991214684659923,Fr,0,0,0.15421122994652342,0.1045999999999999,5.494000000000001,0.0975000000000004,1,2025
Evan Maloney,8877910,R/R,Rhode Island,Atlantic 10,2,2,27.0,2.2,2.6666666666666665,7,10,8,4,0,1,1,0,0,20,6,2,72,0.0,0.0,13.5,3.375,33.75,23.625,0.0,0.0,20.0,-20.0,14.285714285714285,13.971028872927867,12.640733216404959,-224.950298369917,-0.040048139416817154,So,0,0,-0.004493090525110488,-0.8539999999999996,1.524000000000001,-0.5885624650304448,1,2025
Dorsy Asencio,8884123,R/R,Rhode Island,Atlantic 10,2,0,18.9,3.1,3.3333333333333335,5,10,7,4,1,2,1,0,2,22,7,1,76,2.25,2.6999999999999997,10.799999999999999,5.3999999999999995,27.0,13.5,100.0,4.545454545454546,18.181818181818183,-13.636363636363637,22.22222222222222,17.19602887292787,13.042010483361446,-97.46520885894188,-0.30937595175743765,Jr,5,5,-0.1806565922022414,-0.6149999999999999,-4.359,-0.43169743361214075,1,2025
Joe Sabbath,8874051,R/R,Rhode Island,Atlantic 10,3,0,3.86,4.2,4.666666666666667,2,2,2,5,7,0,2,0,1,23,6,1,93,2.0,13.5,9.642857142857142,0.0,3.8571428571428568,3.8571428571428568,0.0,30.434782608695656,21.73913043478261,8.695652173913047,0.0,5.453171730070724,7.189353449324809,139.24784623304149,0.12069190443910753,So,4,0,0.15756493159299376,0.6540000000000001,10.082,0.0050060911342789845,1,2025
Jeremy Urena,8879920,R/R,Rhode Island,Atlantic 10,3,3,10.93,14.0,14.0,23,20,17,6,7,7,4,1,2,72,11,20,222,0.0,4.5,3.8571428571428568,4.5,12.857142857142858,14.785714285714285,0.0,9.722222222222223,8.333333333333332,1.388888888888891,38.88888888888889,11.810314587213583,7.046496306467667,27.97382365988177,-0.19015957136038528,Jr,0,0,-0.2750636059902085,-1.5009999999999994,23.363000000000003,-1.097948271336506,1,2025
Connor Johnston,8874098,R/R,Rhode Island,Atlantic 10,2,0,0.0,1.2,1.6666666666666665,2,1,0,1,2,0,0,0,0,9,2,1,39,1.15,10.8,5.4,0.0,5.4,10.8,0.0,22.22222222222222,11.11111111111111,11.11111111111111,0.0,3.9960288729278672,5.61646514423168,200.0,0.04814827132976783,Jr,0,0,-0.2741266776676052,-0.366,4.932,-0.08345952922894656,1,2025
Braden Perry,8876037,R/R,Rhode Island,Atlantic 10,2,1,21.0,3.0,3.0,5,7,7,5,2,1,1,0,2,19,1,4,84,0.0,6.0,15.0,3.0,21.0,15.0,0.0,10.526315789473683,26.31578947368421,-15.789473684210526,50.0,14.596028872927867,11.162937912541096,-130.51689873215767,-0.05795213960732234,Jr,0,0,-0.27895422485021726,-0.36099999999999977,1.898000000000001,-0.22712054150492264,1,2025
Josh Kopetski,8877238,L/L,Rhode Island,Atlantic 10,3,0,21.0,3.0,3.0,3,7,7,7,3,0,2,0,0,19,2,4,83,1.0444444444444445,9.0,21.0,0.0,21.0,9.0,50.0,15.789473684210526,36.84210526315789,-21.052631578947363,0.0,9.596028872927867,10.496271245874429,-130.51689873215767,-0.034004490145085726,So,2,1,0.13094134743489652,-0.0432,2.9539999999999997,-0.18698459067813977,1,2025
AJ Jones,8891307,R/R,Rhode Island,Atlantic 10,4,0,7.11,6.1,6.333333333333333,9,5,5,5,3,1,1,1,0,32,6,8,128,0.8875,4.2631578947368425,7.105263157894737,1.4210526315789476,7.105263157894737,12.789473684210526,50.0,9.375,15.625,-6.25,14.285714285714285,8.069713083454182,7.509588596497169,88.0964214292552,-0.0061854151647240865,So,2,1,-0.3428870537831007,-0.7212,12.250000000000002,-0.45628051378446677,1,2025
Colin Maloney,8893487,R/R,Rhode Island,Atlantic 10,1,0,9.0,1.0,1.0,2,1,1,0,2,0,0,0,0,5,1,0,21,0.4,18.0,0.0,0.0,9.0,18.0,0.0,40.0,0.0,40.0,0.0,0.5960288729278673,1.9463924323477109,58.349900543361024,0.03537580433544332,Jr,0,0,-0.04787343358395926,-0.04200000000000011,1.9660000000000002,-0.040547619047619915,1,2025
Zach Morris,8890365,L/R,Rhode Island,Atlantic 10,3,0,27.0,1.1,1.3333333333333333,2,5,4,3,1,0,1,0,3,12,1,2,27,1.8555555555555554,6.75,20.25,0.0,33.75,13.5,100.0,8.333333333333332,25.0,-16.666666666666668,0.0,16.596028872927867,17.60880154249275,-224.950298369917,-0.10813271969559611,So,4,4,-0.19079285086254702,-0.7649999999999998,-2.28,-0.2170862960568842,1,2025
Parker Aikens,9100770,L/L,Rhode Island,Atlantic 10,5,0,22.09,3.2,3.6666666666666665,9,9,9,5,4,2,1,0,1,25,1,5,83,1.27,9.81818181818182,12.272727272727273,4.90909090909091,22.09090909090909,22.09090909090909,71.42857142857143,16.0,20.0,-4.0,66.66666666666666,14.414210691109686,8.428144512453194,-147.67229966635057,-0.1764392788884196,Fr,7,5,-0.02126538628620636,-0.2281999999999996,-1.6629999999999991,-0.1386979859903958,1,2025
Trystan Levesque,9100799,L/L,Rhode Island,Atlantic 10,3,3,4.82,18.2,18.666666666666668,18,11,10,6,19,0,4,1,0,79,22,13,197,0.0,9.160714285714285,2.8928571428571423,0.0,5.303571428571429,8.678571428571427,0.0,24.050632911392405,7.59493670886076,16.455696202531644,0.0,3.524600301499296,5.1161002108155404,124.13850229100001,0.8139857869960386,Sr,0,0,-0.030740817992310127,-0.20200000000000007,35.81400000000001,-0.11653341564480674,1,2025
Manny Santos,9100751,R/R,Rhode Island,Atlantic 10,2,0,27.0,3.0,3.0,5,9,9,5,3,1,1,0,1,20,2,4,77,0.3,9.0,15.0,3.0,27.0,15.0,0.0,15.0,25.0,-10.0,33.33333333333333,12.929362206261201,9.94639243234771,-224.950298369917,-0.06412075013249695,Fr,0,0,-0.14970537764655426,-0.0946000000000001,-0.10199999999999965,-0.07081489262371624,1,2025
Jake Cullen,9100761,R/R,Rhode Island,Atlantic 10,3,0,19.29,4.2,4.666666666666667,5,10,10,10,6,0,2,0,4,32,3,4,123,0.9,11.57142857142857,19.285714285714285,0.0,19.285714285714285,9.642857142857142,100.0,18.75,31.25,-12.5,0.0,11.024600301499294,11.892691161126338,-103.60337983539623,-0.09004827495314226,Fr,3,3,-0.020710927275144564,-0.41619999999999946,5.343000000000001,-0.36408085462924056,1,2025
Ryan Thompson,9100766,R/R,Rhode Island,Atlantic 10,1,0,13.5,2.0,2.0,3,3,3,2,2,1,2,0,0,11,3,1,43,0.0833333333333333,9.0,9.0,4.5,13.5,13.5,0.0,18.181818181818183,18.181818181818183,0.0,25.0,12.096028872927867,8.296755991767554,-12.47514918495849,-0.030007390878426302,Fr,0,0,0.008787096774193563,-0.0009999999999999998,2.9320000000000004,-0.020400000000000015,1,2025
Jack Ben-Shoshan,8875826,R/R,Rice,The American,3,0,32.4,1.2,1.6666666666666665,6,6,6,3,3,2,1,1,0,14,2,0,34,0.6333333333333333,16.200000000000003,16.200000000000003,10.8,32.400000000000006,32.400000000000006,16.666666666666664,21.428571428571427,21.428571428571427,0.0,50.0,21.99602887292787,9.636901415535492,-308.73448459560933,-0.20817520122972147,Sr,6,1,-1.2741570993694271,-0.5763999999999998,0.8720000000000004,-0.14710317460317532,1,2025
Robert Fernandez,8881071,R/R,Rice,The American,2,2,0.9,10.0,10.0,5,1,1,3,10,0,1,0,1,38,4,15,147,0.0,9.0,2.6999999999999997,0.0,0.9,4.5,0.0,26.31578947368421,7.894736842105263,18.421052631578945,0.0,3.7960288729278675,4.336174296695805,185.86848653901086,0.13281487158431987,Sr,0,0,0.14118592058603735,0.49699999999999933,28.660000000000004,0.3360271941680604,1,2025
Davion Hickson,8886240,R/R,Rice,The American,3,3,3.29,13.2,13.666666666666666,11,5,5,11,21,0,2,0,4,67,11,9,183,0.0,13.829268292682928,7.2439024390243905,0.0,3.292682926829268,7.2439024390243905,0.0,31.343283582089555,16.417910447761194,14.92537313432836,0.0,4.815541068049819,5.902419054899937,148.341467459273,0.22977380480945023,Jr,0,0,0.1372632655928403,0.010000000000000002,33.406000000000006,-0.12973410334469607,1,2025
Thomas Vincent,8886601,L/L,Rice,The American,1,0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,1,0,0,5,4.4,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sr,2,1,-0.1413171185539606,-0.4429999999999998,-2.67,-0.18898989898989885,1,2025
Marco Fuentes,8898700,R/R,Rice,The American,1,0,9.0,1.0,1.0,2,1,1,0,0,0,0,1,0,5,3,0,22,0.1999999999999999,0.0,0.0,0.0,9.0,18.0,100.0,0.0,0.0,0.0,0.0,4.596028872927867,8.647119551187398,58.68486539010851,0.004920379137189975,So,2,2,-0.035999999999998124,-0.0044000000000001,-1.6699999999999995,-0.012000000000002994,1,2025
Jackson Blank,8898755,R/R,Rice,The American,2,0,33.75,1.1,1.3333333333333333,3,5,5,2,2,0,1,0,0,9,2,0,42,1.65,13.5,13.5,0.0,33.75,20.25,0.0,22.22222222222222,22.22222222222222,0.0,0.0,6.096028872927867,8.121574212057633,-329.9317547870931,-0.009945612499952685,So,0,0,-0.06256650993115434,-0.32900000000000007,5.796,-0.10677172536296334,1,2025
J.D. McCracken,8894911,L/L,Rice,The American,3,1,9.39,7.2,7.666666666666667,11,9,8,2,3,2,3,0,2,39,10,10,128,0.0,3.5217391304347823,2.3478260869565215,2.3478260869565215,10.565217391304348,12.91304347826087,66.66666666666666,7.6923076923076925,5.128205128205128,2.5641025641025648,16.666666666666664,8.769941916406129,7.492250096367623,52.5612095570132,-0.10752296181815356,Sr,3,2,-0.18410494021834478,-0.7323999999999996,3.1910000000000016,-0.6228415445665447,1,2025
Garrett Stratton,8892955,R/R,Rice,The American,5,0,13.5,4.2,4.666666666666667,7,9,7,5,4,0,2,0,0,26,6,3,77,2.7933333333333334,7.7142857142857135,9.642857142857142,0.0,17.357142857142854,13.5,0.0,15.384615384615385,19.230769230769234,-3.8461538461538485,0.0,6.096028872927867,7.832210592181951,-11.972701914837236,-0.04745161247781526,Jr,7,0,-0.060503931708732805,-0.7889999999999997,5.261000000000001,-0.25389834533111527,1,2025
Caleb Williams,8892037,R/R,Rice,The American,1,0,0.0,1.0,1.0,0,0,0,0,1,0,0,0,0,3,1,1,8,0.2,9.0,0.0,0.0,0.0,0.0,0.0,33.33333333333333,0.0,33.33333333333333,0.0,2.5960288729278673,3.946392432347711,200.0,0.017105160123920892,Fr,0,0,-0.0030769230769228037,0.0059999999999998,2.966,0.039999999999998495,1,2025
Mark Perkins,8902373,R/R,Rice,The American,1,0,0.0,0.1,0.3333333333333333,0,0,0,2,1,0,0,0,0,4,0,0,0,0.7,27.0,54.0,0.0,0.0,0.0,100.0,25.0,50.0,-25.0,0.0,16.596028872927867,16.596028872927867,200.0,-0.030331043515349647,Sr,2,2,-0.030506912442396283,-0.0569999999999999,-1.6580000000000001,-0.06142857142857129,1,2025
Blaine Brown,9105035,L/L,Rice,The American,4,2,9.0,3.0,3.0,2,4,3,8,5,0,0,0,1,22,4,1,102,0.0,15.0,24.0,0.0,12.0,6.0,100.0,22.727272727272727,36.36363636363637,-13.63636363636364,0.0,10.262695539594535,12.063180285487658,58.68486539010851,-0.06297473950164231,Fr,2,2,,,,,1,2025
Nolan Roycroft,9105126,L/L,Rice,The American,1,0,4.5,2.0,2.0,1,1,1,0,2,1,0,0,0,7,4,0,28,0.15,9.0,0.0,4.5,4.5,4.5,0.0,28.57142857142857,0.0,28.57142857142857,20.0,9.096028872927867,5.971937771477476,129.34243269505424,-0.03960587598417653,Fr,0,0,-0.055523809523807255,-0.0032000000000002994,4.932,0.02199999999999458,1,2025
Austin Eppley,9105057,L/R,Rice,The American,1,0,10.8,1.2,1.6666666666666665,4,3,2,2,2,0,2,0,1,12,1,2,39,0.4,10.8,10.8,0.0,16.200000000000003,21.6,0.0,16.666666666666664,16.666666666666664,0.0,0.0,7.596028872927867,8.406247008579774,30.421838468130204,-0.024067526711968202,Jr,0,0,0.029699078341012597,-0.0587999999999998,2.1780000000000004,-0.17195714285714114,1,2025
Von Baker,9105141,R/R,Rice,The American,2,0,7.71,4.2,4.666666666666667,7,6,4,2,5,0,1,0,2,25,3,6,55,0.675,9.642857142857142,3.8571428571428568,0.0,11.57142857142857,13.5,0.0,20.0,8.0,12.0,0.0,5.024600301499296,5.892691161126338,78.94003468419295,0.017447574358497774,Sr,0,0,-1.3879814087064128,-1.7714,13.330000000000002,-0.444501349914277,1,2025
Reed Gallant,9105060,R/R,Rice,The American,3,0,6.23,4.1,4.333333333333333,5,3,3,3,5,0,1,0,0,20,1,6,80,1.7333333333333334,10.384615384615385,6.230769230769232,0.0,6.230769230769232,10.384615384615385,75.0,25.0,15.0,10.0,0.0,4.3652596421586365,4.676882002024755,102.17852348670844,0.06863718880571468,Sr,4,3,-0.32772941631175423,-0.5720000000000001,4.879,-0.017328588328617014,1,2025
Ethan Atchley,9105096,R/R,Rice,The American,3,0,9.0,2.0,2.0,2,2,2,3,1,0,1,0,2,12,1,3,48,0.12222222222222219,4.5,13.5,0.0,9.0,9.0,0.0,8.333333333333332,25.0,-16.666666666666668,0.0,11.096028872927867,11.771210652637789,58.68486539010851,-0.06139750555603429,Fr,0,0,-0.11823855092276093,-0.0363999999999998,4.533,-0.06985714285714233,1,2025
Maddox Keo,9105013,L/L,Rice,The American,3,1,16.2,3.1,3.3333333333333335,9,6,6,0,2,3,2,1,0,17,4,2,77,0.0,5.3999999999999995,0.0,8.1,16.2,24.299999999999997,0.0,11.76470588235294,0.0,11.76470588235294,42.857142857142854,15.096028872927867,6.23179234770954,-54.36724229780467,-0.14258803996599964,Fr,2,0,,,,,1,2025
Tucker Alch,9105137,R/R,Rice,The American,3,0,1.42,12.2,12.666666666666666,10,2,2,1,5,0,3,0,2,50,13,18,133,0.55,3.5526315789473686,0.7105263157894738,0.0,1.4210526315789476,7.105263157894737,0.0,10.0,2.0,8.0,0.0,4.517081504506815,5.902980947069286,177.7036120948838,0.09377589756143823,Sr,2,0,-0.0043371079538588875,0.28099999999999964,37.453,0.26975534103656534,1,2025
Matt Zatopek,9105144,R/R,Rice,The American,3,0,12.0,3.0,3.0,3,5,4,3,3,0,1,1,1,16,5,1,71,1.288888888888889,9.0,9.0,0.0,15.0,9.0,100.0,18.75,18.75,0.0,0.0,6.596028872927867,8.846634805294272,11.579820520144658,-0.03646165634880139,Fr,2,2,-0.23224876385296922,-0.7218,3.5750000000000006,-0.18768546886203918,1,2025
Micah Davis,9105173,R/R,Rice,The American,1,0,0.0,0.0,0.0,0,2,2,2,0,0,0,0,0,2,0,0,10,0.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-100.0,0.0,0.0,0.0,0.0,0.0,Sr,0,0,-3.469446951953614e-18,-0.003999999999999801,1.6360000000000003,-0.029999999999998507,1,2025
