Team,App,Conference,IP,H,2B-A,3B-A,Inh Run,Inh Run Score,HR-A,R,ER,WAR,FO,BB,HB,SO,BF,Pitches,Season,ERA,IR-A%,RA9,K9,H9,BB9,HR9,BB%,K%,K-BB%,HR/FB,FIP,xFIP,iPF,PF,ERA+,pitch_team,pREA,pWPA,pWPA/LI,li,Clutch,Division
Tennessee Tech,233,OVC,496.5,560,109,10,49,29,74,405,357,-1.2685553994006886,549,271,86,436,2390,5242,2022,6.471299093655589,59.183673469387756,7.341389728096677,7.903323262839879,10.15105740181269,4.91238670694864,1.3413897280966767,11.338912133891213,18.242677824267783,6.90376569037657,11.878009630818621,6.581368698747116,6.375827112752304,,100.0,88.58063972483356,Tennessee Tech,-48.20399999999999,-12.541000000000004,-13.50248960719456,0.9331352574985852,0.06285167772856504,1
Texas,296,Big 12,598.2,545,96,8,156,64,66,311,287,1.6203549889247595,497,245,69,606,2610,5621,2022,4.317953861584754,41.02564102564102,4.679037111334002,9.117352056168505,8.199598796389168,3.6860581745235703,0.9929789368104311,9.386973180076629,23.218390804597703,13.831417624521075,11.72291296625222,5.225948965226312,5.090757578432605,,100.0,125.655784102588,Texas,125.084,-3.9080000000000132,-3.1648576942507236,0.8415935672514621,-1.4787139204457218,1
Texas A&M,255,SEC,561.8,582,103,11,182,71,51,345,297,2.4156194534514994,450,220,59,588,2559,5530,2022,4.757920968316127,39.010989010989015,5.5268778924884305,9.419722321110715,9.323602705589177,3.5243859024563906,0.8170167319330723,8.597108245408362,22.97772567409144,14.38061742868308,10.179640718562874,4.81971781181592,4.870532608211995,,100.0,118.0806662066797,Texas A&M,74.4,-5.30020000000001,-5.532599995873219,1.0608745874587457,0.5365334837171636,1
Texas Southern,191,SWAC,428.9,506,100,20,73,41,45,366,327,1.827223116004236,437,254,84,356,2084,5708,2022,6.861739333177898,56.16438356164384,7.680111914199115,7.470272790860341,10.617859640941944,5.329913732804849,0.9442760550244812,12.18809980806142,17.08253358925144,4.8944337811900205,9.336099585062241,6.311081256481051,6.498354258905122,,100.0,81.8582488905252,Texas Southern,-50.513999999999996,-11.078399999999998,-10.515442084842615,0.7710202286719438,-3.8530525253210737,1
Texas St.,254,Sun Belt,535.3,512,89,4,135,54,54,306,260,3.802336582023584,509,236,55,541,2383,6076,2022,4.371380534279844,40.0,5.144778628806277,9.095834111713058,8.608257052120308,3.9678684849617043,0.9079021109658136,9.90348300461603,22.702475870751154,12.798992866135125,9.591474245115453,5.163979009028557,5.304327434995314,,100.0,124.73591227976439,Texas St.,88.944,-1.7502000000000109,-3.0267069713344097,1.0395354159514818,1.3430702494454674,1
Texas Tech,264,Big 12,534.9,528,124,9,128,58,61,324,298,2.745316663916335,449,234,47,608,2397,6092,2022,5.01402131239484,45.3125,5.451486259113853,10.229949523275378,8.883903533370724,3.9371845204711162,1.0263600673022995,9.762202753441802,25.365039632874424,15.602836879432623,11.96078431372549,5.028193612797741,4.861752719425804,,100.0,113.67126770870652,Texas Tech,68.29700000000001,-5.507400000000008,-5.260546896142984,0.8725731193809035,-1.0511304609449175,1
The Citadel,221,SoCon,491.6,529,128,14,124,55,43,346,287,2.4936329863309394,526,252,62,415,2314,3487,2022,5.25427176566314,44.354838709677416,6.334418226200162,7.597640358014646,9.684703010577705,4.613506916192026,0.7872253864930838,10.890233362143475,17.934312878133102,7.044079515989628,7.5571177504393665,5.607930956766433,6.068489381163019,,100.0,109.53476413785219,The Citadel,16.629,-9.837400000000008,-6.632184745079548,0.9215547489413187,-4.042601545481273,1
Toledo,184,MAC,474.59999999999997,497,100,13,70,31,45,303,259,4.548180719407585,453,206,64,438,2188,3402,2022,4.911504424778761,44.285714285714285,5.745891276864729,8.305941845764856,9.424778761061948,3.906447534766119,0.8533501896333756,9.414990859232175,20.018281535648992,10.603290676416817,9.036144578313253,5.336552583920574,5.552327442977963,,100.0,115.43634854800555,Toledo,44.82,-6.395000000000007,-6.8011198785034175,1.0350860297894198,0.6228894551819666,1
Towson,254,CAA,448.40000000000003,569,110,10,170,76,66,438,379,-4.880400683046286,464,252,81,348,2241,8136,2022,7.607047279214986,44.70588235294118,8.791257805530774,6.984834968777877,11.420606601248885,5.057983942908117,1.3247100802854594,11.244979919678714,15.528781793842034,4.28380187416332,12.452830188679245,6.8322061846991815,6.550264754829737,,100.0,69.02593603438415,Towson,-108.88,-15.423399999999997,-13.6975608343255,0.8401073345259391,-4.66128376343439,1
Troy,222,Sun Belt,492.5,504,116,15,141,57,40,329,276,4.4773019154507745,413,231,57,520,2239,7335,2022,5.043654822335025,40.42553191489361,6.012182741116751,9.50253807106599,9.210152284263959,4.221319796954314,0.7309644670050761,10.317105850826263,23.224653863331845,12.907548012505583,8.830022075055188,4.941477276047099,5.155267490277472,,100.0,113.16105381309471,Troy,23.653,-8.050000000000006,-6.798214660346769,1.0053519593613933,-1.2089314192345775,1
Tulane,250,AAC,514.5,535,114,5,148,59,67,342,291,-0.29975895786804796,515,233,58,487,2344,6155,2022,5.090379008746356,39.86486486486486,5.982507288629738,8.518950437317784,9.358600583090379,4.075801749271137,1.1720116618075802,9.940273037542662,20.776450511945395,10.836177474402733,11.512027491408935,5.739598758142475,5.608121351525635,,100.0,112.35658180770835,Tulane,33.496,-4.596400000000006,-6.933242792555545,0.8943737825140369,1.7940044898855225,1
UAB,260,C-USA,480.0,522,84,7,154,56,68,327,264,-1.0119061459145315,552,197,57,419,2200,5940,2022,4.95,36.36363636363637,6.1312500000000005,7.85625,9.7875,3.6937499999999996,1.275,8.954545454545453,19.045454545454547,10.090909090909093,10.967741935483872,5.926333452020026,5.867599281284395,,100.0,114.77355236094937,UAB,23.762,-6.216200000000006,-8.131605192400098,1.042442074292019,2.168492082041639,1
UAlbany,167,America East,396.3,427,105,9,57,28,38,313,283,1.240314810735621,413,222,76,342,1899,3323,2022,6.426949280847842,49.122807017543856,7.108251324753974,7.766843300529901,9.697199091597273,5.041635124905374,0.8629825889477669,11.690363349131122,18.009478672985782,6.3191153238546605,8.425720620842572,6.019432114649347,6.343759671644905,,100.0,89.34423103777522,UAlbany,-21.487,-9.7514,-7.663767180478431,0.8856409111210362,-3.346790120512517,1
UC Davis,158,Big West,351.6,468,100,15,59,36,32,346,297,-3.247053872996436,444,187,67,239,1753,3541,2022,7.602389078498293,61.016949152542374,8.856655290102388,6.117747440273037,11.97952218430034,4.786689419795222,0.8191126279863481,10.667427267541358,13.63377067883628,2.966343411294922,6.722689075630252,6.233898867264622,6.9194488721745415,,100.0,69.10613843831817,UC Davis,-88.342,-13.023399999999999,-11.159652169539832,0.9201957158267838,-2.9932065930100933,1
UC Irvine,241,Big West,502.6,506,88,11,105,43,44,274,245,2.812214155853156,464,179,59,497,2231,5869,2022,4.387186629526462,40.95238095238095,4.906486271388778,8.899721448467966,9.060883406287305,3.2053322721846396,0.7879029048945484,8.023307933662036,22.277005826983416,14.25369789332138,8.661417322834646,4.82397902835641,5.0810623878156855,,100.0,124.46377140119597,UC Irvine,88.032,-2.0450000000000115,-2.657588243297834,1.1484196450279602,0.8768802861902014,1
UC Riverside,190,Big West,448.70000000000005,598,154,21,81,48,51,449,407,-5.5273478240759975,575,277,73,314,2255,7271,2022,8.163583686204591,59.25925925925925,9.006017383552486,6.298194784934253,11.994651214620013,5.556050813461109,1.0229552039224425,12.28381374722838,13.924611973392462,1.6407982261640814,8.146964856230031,6.661096842555647,7.109257321851957,,100.0,59.44379038801546,UC Riverside,-124.022,-16.577599999999997,-14.973784899038694,0.8185989492119089,-5.277401614161423,1
UC San Diego,228,Big West,489.7,512,87,23,97,38,49,336,288,-0.651999029302413,499,236,53,439,2253,7169,2022,5.2930365529916275,39.175257731958766,6.175209311823566,8.068205023483765,9.409842760874005,4.337349397590361,0.9005513579742699,10.474922325787839,19.48513093652907,9.010208610741232,8.94160583941606,5.521333792364455,5.765204508898276,,100.0,108.86733280098548,UC San Diego,23.637000000000008,-8.854000000000008,-7.434491488913045,0.8671993911719938,-2.7753865277609453,1
UC Santa Barbara,236,Big West,515.5,463,96,7,129,39,38,278,230,2.5767357356275618,476,266,59,553,2291,4282,2022,4.0155189136760425,30.23255813953488,4.853540252182347,9.654704170708051,8.08341416100873,4.644034917555771,0.6634335596508245,11.610650371017023,24.137931034482758,12.527280663465735,7.392996108949417,4.947170826737129,5.365196249584052,,100.0,130.86294698181237,UC Santa Barbara,96.49600000000001,-3.322800000000009,-3.5810452562369672,1.122023182297155,0.619609117995036,1
UCF,251,AAC,520.1,499,90,10,123,57,45,302,247,2.377494835431218,455,238,63,541,2333,6664,2022,4.274178042684099,46.34146341463415,5.225918092674486,9.361661218996346,8.634877908094598,4.118438761776581,0.7786964045375888,10.20145735105015,23.189027003857692,12.987569652807542,9.0,5.02361923039598,5.2258253787900495,,100.0,126.40949269600074,UCF,76.337,-4.000200000000008,-3.8898509740315204,0.9694150449527711,-0.23655496615573401,1
UCLA,281,Pac-12,574.2,531,91,9,68,20,65,300,259,1.084490959285573,592,193,54,579,2491,5470,2022,4.059561128526646,29.411764705882355,4.702194357366771,9.075235109717868,8.322884012539184,3.0250783699059562,1.018808777429467,7.747892412685668,23.243677238057007,15.495784825371338,9.89345509893455,4.988385002002611,5.096152307754263,,100.0,130.1046517256765,UCLA,121.47,-2.2718000000000136,-1.1430929155874563,1.017052055406613,-1.0906177267766242,1
UConn,267,Big East,588.6,575,84,13,147,40,63,291,249,6.091153945042288,595,191,53,642,2560,5029,2022,3.8073394495412844,27.2108843537415,4.4495412844036695,9.816513761467888,8.792048929663608,2.9204892966360854,0.963302752293578,7.460937500000001,25.078125,17.6171875,9.574468085106384,4.696618875057743,4.84826740002913,,100.0,134.44726944637938,UConn,139.697,0.9837999999999839,-1.814305073423722,0.9204217597180928,2.883162898233625,1
UIC,160,Horizon,400.6,468,85,3,77,32,54,282,238,3.5181544892693504,340,156,44,393,1840,3534,2022,5.346979530703944,41.55844155844156,6.335496754867698,8.82925611582626,10.514228657014478,3.5047428856714924,1.2131802296555168,8.478260869565217,21.35869565217391,12.880434782608694,13.705583756345177,5.5310680168394635,5.136289996895498,,100.0,107.93857151502723,UIC,2.2400000000000024,-8.353600000000004,-9.322415204216705,1.013949938949939,1.0837441622803432,1
UIW,205,Southland,445.6,537,94,15,139,59,64,361,324,1.456745817549657,415,191,68,455,2101,6501,2022,6.543985637342908,42.44604316546763,7.2912926391382396,9.189856373429084,10.84605026929982,3.857719928186714,1.2926391382405746,9.090909090909092,21.6563541170871,12.56544502617801,13.361169102296449,5.811671572905723,5.428324145241913,,100.0,87.32916176329198,UIW,-34.87199999999999,-12.760800000000003,-12.012077907152678,0.9342291827790667,-1.6470972023640726,1
ULM,253,Sun Belt,484.3,537,115,7,176,79,49,392,323,-0.8670391687032839,498,253,90,398,2313,7040,2022,6.00247780301466,44.88636363636363,7.2847408631013835,7.396241998761099,9.979351641544497,4.701631220317985,0.9105926078876729,10.938175529615219,17.20709035884133,6.268914829226112,8.957952468007313,6.039407304315436,6.283147042186698,,100.0,96.65255349834494,ULM,-35.95199999999999,-11.846400000000003,-10.617998711714469,0.9774881242034525,-1.5012278105039378,1
UMBC,210,America East,476.3,558,100,16,127,64,53,377,318,0.4711436167804394,538,286,68,402,2327,5798,2022,6.0088179718664705,50.39370078740157,7.123661557841697,7.596052907831199,10.543774931765693,5.404157043879907,1.0014696619777452,12.290502793296088,17.275461968199398,4.9849591749033095,8.967851099830796,6.231242822864732,6.497415167638343,,100.0,96.5433918683103,UMBC,-26.339,-14.626,-11.613428721455755,1.009599487716847,-2.8735041444432596,1
UMES,141,MEAC,418.1,512,96,16,50,21,55,377,295,3.8376770202875075,490,196,55,293,2001,4950,2022,6.3501554651997125,42.0,8.115283425017937,6.307103563740732,11.021286773499162,4.219086342980148,1.1839272901219804,9.795102448775612,14.642678660669665,4.847576211894053,10.091743119266056,6.352543290176767,6.441714506105812,,100.0,90.66642580713649,UMES,-72.081,-13.8602,-10.973124792613168,0.8593379180151025,-5.155803897062567,1
UMass Lowell,225,America East,505.7,572,105,8,113,44,62,370,322,1.8233926730857668,558,248,74,444,2379,4327,2022,5.730670357919715,38.93805309734513,6.584931777733835,7.901918133280601,10.179948586118252,4.413684002372949,1.1034210005932372,10.424548129466164,18.66330390920555,8.238755779739385,10.0,5.9910720981211405,6.089564481049551,,100.0,101.3323884452719,UMass Lowell,-0.34399999999999803,-11.085600000000005,-10.535364778163501,0.998221137077084,-0.569990125921203,1
UNC Asheville,238,Big South,436.1,487,97,12,131,67,46,358,297,1.1223549300915685,417,267,55,340,2089,5854,2022,6.129328135748681,51.14503816793893,7.388213712451272,7.016739279981655,10.050447145150194,5.510204081632653,0.9493235496445769,12.781235040689326,16.27573001436094,3.494494973671612,9.935205183585314,6.270058132903616,6.364291173178906,,100.0,94.46851243960712,UNC Asheville,-38.754999999999995,-9.623399999999998,-9.504974928692862,0.8761133854360502,-1.4792197657077235,1
UNC Greensboro,252,SoCon,553.5,621,122,19,156,72,61,399,338,3.632244490618865,587,241,54,495,2560,5025,2022,5.495934959349594,46.15384615384615,6.487804878048781,8.048780487804878,10.097560975609756,3.91869918699187,0.991869918699187,9.4140625,19.3359375,9.921875,9.41358024691358,5.485999215344326,5.669299980371541,,100.0,105.37393675946748,UNC Greensboro,5.164000000000004,-9.518400000000007,-9.392094374199024,0.9130548576214405,-1.0326899862894319,1
UNCW,231,CAA,485.3,473,87,12,159,61,39,298,271,1.3065085987274931,502,269,49,441,2218,7060,2022,5.0257572635483205,38.36477987421384,5.526478466927674,8.178446321862765,8.771893674016074,4.988666804038739,0.7232639604368432,12.128043282236249,19.88277727682597,7.754733994589721,7.208872458410351,5.436076566244904,5.930123848416129,,100.0,113.46920439022641,UNCW,61.04,-6.3802000000000065,-4.768609620122642,1.1011716353821617,-1.0254008637977492,1
UNLV,204,Mountain West,516.6,681,138,17,96,52,78,446,369,2.1926522137809976,519,183,63,456,2454,5969,2022,6.428571428571428,54.166666666666664,7.770034843205575,7.944250871080139,11.86411149825784,3.1881533101045294,1.3588850174216027,7.45721271393643,18.581907090464547,11.124694376528117,13.06532663316583,5.869016378849294,5.501342930976721,,100.0,89.31630176746674,UNLV,-62.42699999999999,-16.851200000000002,-13.336248073684642,0.9782352274016105,-3.8898745683716864,1
USC Upstate,232,Big South,508.2,558,107,15,170,69,64,384,338,2.145959896198779,582,251,59,431,2378,6273,2022,5.985832349468713,40.588235294117645,6.800472255017709,7.632821723730816,9.881936245572609,4.445100354191263,1.1334120425029517,10.555088309503786,18.124474348191757,7.569386038687972,9.907120743034056,6.013956435097555,6.131422597575801,,100.0,96.93914599835745,USC Upstate,-7.0079999999999965,-6.354600000000005,-7.967752075338906,0.93066799380668,1.1397532161453086,1
UT Arlington,192,Sun Belt,457.2,551,91,13,88,49,53,377,327,0.7421816773798436,466,186,72,408,2183,4642,2022,6.437007874015748,55.68181818181818,7.421259842519685,8.031496062992126,10.846456692913385,3.661417322834646,1.0433070866141732,8.520384791571232,18.68987631699496,10.16949152542373,10.211946050096339,5.658135726735686,5.718052130181414,,100.0,89.17104757031117,UT Arlington,-42.644,-12.240999999999998,-10.267478974057465,0.929182319058352,-2.9064695061559984,1
UT Martin,170,OVC,383.1,482,84,10,107,54,65,394,349,-2.0852752302698705,424,229,54,303,1877,6808,2022,8.198903680501175,50.467289719626166,9.256068911511354,7.118245888801879,11.323414252153485,5.37979639780736,1.527016444792482,12.200319659030367,16.142781033564198,3.9424613745338313,13.29243353783231,7.082989677548609,6.6391988516248315,,100.0,58.83566965174691,UT Martin,-118.73599999999999,-13.235799999999998,-12.676838931450188,0.8574784482758621,-2.7588842947292154,1
UTRGV,238,WAC,485.79999999999995,554,101,16,122,53,38,330,280,4.161874897014084,477,225,50,485,2253,4894,2022,5.187319884726225,43.44262295081967,6.113627006998766,8.98517908604364,10.263482914779745,4.168382050226431,0.7039934129271306,9.986684420772303,21.526853084775855,11.540168664003552,7.3786407766990285,4.9614027535158405,5.40782605593072,,100.0,110.68750574896451,UTRGV,24.15000000000001,-6.146200000000002,-7.651556487382713,0.8904460518384569,0.7491731399465964,1
UTSA,256,C-USA,496.4,497,84,7,169,68,69,343,301,-1.8221276135055862,514,279,62,519,2327,7345,2022,5.457292506043514,40.23668639053255,6.218775181305399,9.409750201450443,9.010878323932312,5.058420628525383,1.2510072522159548,11.989686291362268,22.303394929093255,10.313708637730986,11.83533447684391,6.019793027631092,5.833925197516659,,100.0,106.03926181468668,UTSA,19.227000000000004,-7.448000000000008,-8.585931675696106,0.9505971384651767,0.7508565438421799,1
Utah,238,Pac-12,468.9,555,91,16,186,72,55,351,314,-2.870276172464324,443,208,60,383,2206,5353,2022,6.026871401151632,38.70967741935484,6.737044145873321,7.3512476007677545,10.652591170825335,3.99232245681382,1.055662188099808,9.42883046237534,17.361740707162284,7.932910244786944,11.04417670682731,5.848886235129431,5.7900394620619045,,100.0,96.23255759645633,Utah,-7.818999999999993,-9.089800000000004,-9.109492814180605,1.0821247785370791,0.709537300465751,1
Utah Tech,242,WAC,460.90000000000003,609,106,13,129,53,81,378,336,-2.1552279392005973,439,203,54,415,2204,5897,2022,6.561076155348231,41.08527131782946,7.38121067476676,8.10371013234975,11.89195053156867,3.9639835105228896,1.5816880017357342,9.210526315789473,18.82940108892922,9.618874773139748,15.576923076923077,6.399650151231713,5.672321260997272,,100.0,87.03490638189706,Utah Tech,-44.03099999999999,-13.4444,-14.13740985060205,0.9757128626572033,0.35835607920228085,1
Utah Valley,206,WAC,451.90000000000003,562,128,8,84,47,73,415,366,-3.888130150850128,532,247,62,318,2203,5785,2022,7.289223279486611,55.952380952380956,8.265102898871431,6.333259570701482,11.192741757025889,4.919229918123478,1.4538614737773843,11.2119836586473,14.434861552428508,3.2228778937812077,12.066115702479339,6.986970023532898,6.734928809798674,,100.0,74.49805936191625,Utah Valley,-87.37599999999999,-14.447199999999997,-15.545206636443751,0.813214373313711,-2.2203426136636963,1
VCU,235,Atlantic 10,548.8,520,88,14,85,34,56,307,239,4.962087225035142,602,191,54,518,2423,7146,2022,3.919460641399417,40.0,5.034620991253645,8.494897959183675,8.527696793002917,3.1322886297376096,0.9183673469387755,7.882789929839043,21.378456458935204,13.495666529096162,8.51063829787234,5.021061343176489,5.34952402866876,,100.0,132.51682684291976,VCU,90.037,-1.0094000000000092,-3.3087376833485367,0.8845119578899188,2.1675433885783204,1
VMI,255,SoCon,477.5,602,136,3,216,95,87,460,388,-4.707683118124796,531,290,72,432,2376,7698,2022,7.313089005235602,43.98148148148148,8.670157068062828,8.14240837696335,11.346596858638744,5.465968586387435,1.6397905759162303,12.205387205387206,18.181818181818183,5.9764309764309775,14.077669902912621,7.076507972089834,6.494407298531254,,100.0,74.08715208395378,VMI,-112.928,-15.5818,-16.488108380292623,0.8915184678522572,-0.9897123961382484,1
Valparaiso,159,MVC,391.6,467,102,15,66,29,55,311,277,1.2584567870624153,339,169,53,416,1853,4897,2022,6.366189989785495,43.93939393939394,7.147599591419816,9.560776302349336,10.732890704800818,3.8840653728294177,1.2640449438202246,9.120345385860766,22.450080949811117,13.32973556395035,13.959390862944163,5.644940874560033,5.207892675403873,,100.0,90.39035195460572,Valparaiso,-30.758,-8.184400000000002,-8.997787746886264,0.8811882716049382,-0.29012524938350737,1
Vanderbilt,221,SEC,540.8,449,91,6,78,33,59,275,240,0.7934072838759821,459,243,63,627,2360,6184,2022,3.9940828402366866,42.30769230769231,4.57655325443787,10.434541420118345,7.472263313609468,4.044008875739646,0.9818786982248522,10.296610169491526,26.56779661016949,16.271186440677965,11.389961389961389,5.039967574307995,4.943838589137556,,100.0,131.2320218081894,Vanderbilt,121.786,-2.6198000000000135,-2.888686257245414,0.8000410798122066,-0.3858955937452353,1
Villanova,184,Big East,416.3,478,92,7,131,54,42,311,268,0.9488665984114479,421,219,52,381,1991,5228,2022,5.793898630795099,41.221374045801525,6.7235166946913285,8.236848426615422,10.333893826567378,4.734566418448235,0.9079990391544559,10.99949773982923,19.136112506278252,8.136614766449021,9.071274298056156,5.677062093224286,5.900686952374067,,100.0,100.24375792254028,Villanova,-6.562000000000001,-8.965000000000003,-7.986132001550903,1.0385562632696392,-0.6460435647259821,1
Virginia,242,ACC,507.0,450,86,6,141,42,58,266,227,2.281082563564539,409,247,45,598,2256,6209,2022,4.029585798816568,29.78723404255319,4.721893491124261,10.615384615384615,7.988165680473372,4.384615384615384,1.029585798816568,10.948581560283689,26.50709219858156,15.558510638297872,12.419700214132762,5.099015897779395,4.883269089507781,,100.0,130.62075089092883,Virginia,106.504,-3.7876000000000087,-2.206678995608552,0.7371978942330701,-2.9311544540384613,1
Virginia Tech,260,ACC,526.8000000000001,524,80,10,189,62,63,283,260,1.6105865910291535,479,221,62,558,2354,6149,2022,4.441913439635535,32.804232804232804,4.834851936218678,9.533029612756264,8.952164009111616,3.7756264236902046,1.0763097949886102,9.388275276125743,23.704333050127442,14.316057774001699,11.623616236162361,5.290836109575075,5.156328670078597,,100.0,123.52151450903168,Virginia Tech,109.7,-0.9624000000000089,-2.274828695179843,0.9134098960118843,1.2211943912358802,1
Wagner,188,NEC,426.5,517,110,10,87,48,57,412,349,-1.1207676984901582,476,277,74,316,2119,5885,2022,7.364595545134819,55.172413793103445,8.694021101992966,6.668229777256741,10.909730363423213,5.84525205158265,1.2028135990621338,13.072203869749883,14.912694667295895,1.8404907975460123,10.694183864915573,6.967501877186107,6.955118447768099,,100.0,73.20034007874384,Wagner,-101.479,-15.035599999999997,-14.017276173746822,0.8282318072896961,-4.136578662138387,1
Wake Forest,265,ACC,532.6,491,97,16,131,55,71,331,268,-0.3693703598289626,414,260,81,557,2416,5197,2022,4.528726999624483,41.98473282442748,5.593315809237701,9.412316935786706,8.297033420953811,4.393541119038678,1.1997746901990236,10.76158940397351,23.054635761589402,12.293046357615893,14.63917525773196,5.805148072122667,5.3291105115638295,,100.0,122.02680515049478,Wake Forest,64.44,-3.789000000000008,-4.175586844451543,0.8421090466710905,-0.3238304400179217,1
Washington,232,Pac-12,492.3,489,101,19,136,50,44,278,254,0.6722146270799657,465,208,36,474,2183,6092,2022,4.643510054844607,36.76470588235294,5.082266910420476,8.6654478976234,8.939670932358318,3.802559414990859,0.8043875685557587,9.528172240036646,21.713238662391205,12.18506642235456,8.644400785854616,4.966136417691365,5.231402376049665,,100.0,120.05053200997597,Washington,77.149,-7.08660000000001,-5.02332958060205,1.0332328181932402,-1.8353375805823706,1
Washington St.,256,Pac-12,462.7,462,70,6,190,88,41,315,268,-0.6587943209063836,445,242,72,473,2129,5363,2022,5.2128809163604926,46.31578947368421,6.127080181543116,9.200345796412362,8.986384266263236,4.707153663280744,0.7974929760103739,11.366838891498356,22.217003287928605,10.85016439643025,8.436213991769549,5.386289507059288,5.684199016637682,,100.0,110.2474096026659,Washington St.,24.592000000000002,-7.124200000000005,-5.305300477539272,0.960202403542062,-2.114176888607445,1
West Virginia,263,Big 12,475.6,480,94,10,158,58,56,309,274,-0.44230151313441773,401,270,48,496,2196,5819,2022,5.185029436501261,36.708860759493675,5.847350714886459,9.386038687973086,9.083263246425568,5.109335576114381,1.0597140454163163,12.295081967213115,22.586520947176687,10.291438979963573,12.25382932166302,5.693799109435221,5.489453062022893,,100.0,110.72694145920994,West Virginia,36.576,-4.846200000000007,-8.055216833302692,0.933871357756015,2.8658511248984153,1
Western Caro.,269,SoCon,506.4,582,135,11,164,90,66,411,345,0.9377211592695113,458,236,82,506,2405,6067,2022,6.131516587677726,54.87804878048781,7.304502369668247,8.992890995260664,10.343601895734599,4.194312796208531,1.1729857819905214,9.812889812889814,21.03950103950104,11.226611226611226,12.595419847328243,5.822778949650358,5.556774711564229,,100.0,94.43083284693212,Western Caro.,-39.602,-11.329600000000003,-11.72422627194032,0.8569116505930605,-1.497206756959324,1
Western Ill.,188,Summit League,429.8,558,120,15,117,60,58,451,385,-2.2514149517716855,457,299,62,344,2198,4038,2022,8.061889250814332,51.28205128205128,9.443927408096789,7.203350395532806,11.684504420660772,6.26105165193113,1.2145183806421591,13.603275705186531,15.650591446769791,2.04731574158326,11.262135922330096,6.9163365542381126,6.815993232491133,,100.0,61.19471068558531,Western Ill.,-131.797,-18.731799999999996,-16.17187848771182,0.8500188323917138,-5.865045032316534,1
Western Ky.,219,C-USA,459.8,563,120,7,168,73,68,375,309,0.08942233712410255,427,172,55,431,2181,6812,2022,6.048281861678991,43.452380952380956,7.340147890387125,8.436276642018269,11.020008699434538,3.3666811657242275,1.331013484123532,7.886290692342962,19.76157725813847,11.875286565795507,13.737373737373737,5.771925738521404,5.335357107816658,,100.0,95.86392375947392,Western Ky.,-33.912,-13.366200000000003,-11.529663104049648,0.8780113125080344,-3.6936031677931673,1
Western Mich.,161,MAC,424.7,611,124,13,91,50,78,459,416,-2.174776125018425,454,253,68,370,2167,6507,2022,8.815634565575701,54.94505494505495,9.726866023075113,7.840828820343773,12.94796326818931,5.3614315987756065,1.6529314810454439,11.6751269035533,17.07429626211352,5.39916935856022,14.661654135338345,7.1556443381357155,6.497151596241814,,100.0,48.217127735749045,Western Mich.,-146.832,-18.8372,-17.420442026366263,0.8247182914046122,-5.420326992976786,1
Wichita St.,241,AAC,493.0,535,123,11,161,83,59,368,330,-0.08410221528843381,472,231,63,475,2283,5193,2022,6.024340770791075,51.5527950310559,6.718052738336714,8.671399594320487,9.766734279918865,4.217038539553752,1.077079107505071,10.11826544021025,20.805957074025404,10.687691633815154,11.11111111111111,5.660850017266815,5.591798896946532,,100.0,96.27612863401546,Wichita St.,-14.943999999999997,-14.092400000000005,-11.211703238118854,0.9615864854939405,-3.4436608009890026,1
William & Mary,196,CAA,426.3,398,74,5,88,31,53,263,209,-1.4458495930176753,468,214,50,359,1923,6890,2022,4.412385643912738,35.22727272727273,5.552427867698803,7.5791695988740315,8.402533427163968,4.517945109078115,1.1189303307529908,11.128445137805512,18.668746749869992,7.54030161206448,10.17274472168906,6.032819494712966,6.103554773452129,,100.0,124.02990827389343,William & Mary,43.68000000000001,-5.182600000000003,-6.458438036268975,0.9920314253647586,1.2342083722798316,1
Winthrop,210,Big South,449.3,563,101,13,136,68,67,403,349,0.13059451760888235,488,235,63,379,2190,6131,2022,6.9908746939683954,50.0,8.072557311373247,7.591809481415535,11.27754284442466,4.707322501669263,1.3420876919652793,10.730593607305936,17.30593607305936,6.575342465753424,12.072072072072073,6.48426430742473,6.250758484445715,,100.0,79.63486544309868,Winthrop,-73.03099999999999,-13.041599999999997,-12.159553074825967,0.872438780609695,-2.788888340038703,1
Wofford,248,SoCon,507.2,545,110,18,87,43,59,313,265,4.441652150442039,491,159,54,506,2275,5531,2022,4.702287066246057,49.42528735632184,5.554022082018928,8.978706624605678,9.670741324921137,2.821372239747634,1.0469242902208202,6.989010989010989,22.24175824175824,15.252747252747252,10.727272727272727,5.019813998812876,5.004404218761084,,100.0,119.03854092218089,Wofford,64.589,-4.443200000000012,-4.283265430897566,0.91908135553194,-0.5511270559660204,1
Wright St.,248,Horizon,484.8,573,124,14,166,73,51,383,346,3.570325340140844,454,257,70,490,2340,4310,2022,6.423267326732673,43.97590361445783,7.110148514851485,9.096534653465346,10.637376237623762,4.771039603960396,0.9467821782178217,10.982905982905983,20.94017094017094,9.957264957264957,10.099009900990099,5.6126370823830625,5.6829116119984775,,100.0,89.4076249508269,Wright St.,-24.607,-9.314800000000004,-7.9509203689424846,0.9218136420383611,-2.1539420188636287,1
