Runners,Outs,Inn,Top/Bot,score_diff,win_expectancy
Loaded,0,8,Bottom,18,1.0
Loaded,0,8,Bottom,19,1.0
Loaded,0,8,Bottom,20,1.0
Loaded,0,8,Bottom,21,1.0
Loaded,0,8,Bottom,22,1.0
Loaded,0,8,Bottom,23,1.0
Loaded,0,8,Bottom,24,1.0
Loaded,0,8,Bottom,25,1.0
Loaded,0,8,Bottom,26,1.0
Loaded,0,8,Bottom,27,1.0
Loaded,0,8,Bottom,28,1.0
Loaded,0,8,Bottom,29,1.0
Loaded,0,8,Bottom,30,1.0
Loaded,0,8,Bottom,31,1.0
Loaded,0,8,Bottom,32,1.0
Loaded,0,8,Bottom,33,1.0
Loaded,0,8,Bottom,34,1.0
Loaded,0,8,Bottom,35,1.0
Loaded,0,8,Bottom,36,1.0
Loaded,0,8,Bottom,37,1.0
Loaded,0,8,Bottom,38,1.0
Loaded,0,8,Bottom,39,1.0
Loaded,0,8,Bottom,40,1.0
Loaded,0,8,Bottom,41,1.0
Loaded,0,8,Bottom,42,1.0
Loaded,0,8,Bottom,43,1.0
Loaded,0,8,Bottom,44,1.0
Loaded,0,8,Bottom,45,1.0
Loaded,0,8,Bottom,46,1.0
Loaded,0,8,Bottom,47,1.0
Loaded,0,8,Bottom,48,1.0
Loaded,0,8,Bottom,49,1.0
Loaded,0,8,Bottom,50,1.0
Loaded,0,8,Bottom,51,1.0
Loaded,0,8,Bottom,52,1.0
Loaded,0,8,Bottom,53,1.0
Loaded,0,8,Bottom,54,1.0
Loaded,0,8,Bottom,55,1.0
Loaded,0,8,Bottom,56,1.0
Loaded,0,8,Bottom,57,1.0
Loaded,0,8,Bottom,58,1.0
Loaded,0,8,Bottom,59,1.0
Loaded,0,8,Bottom,60,1.0
Loaded,0,8,Bottom,61,1.0
Loaded,0,8,Bottom,62,1.0
Loaded,0,8,Bottom,63,1.0
Loaded,0,8,Bottom,64,1.0
Loaded,0,8,Bottom,65,1.0
Loaded,0,8,Bottom,66,1.0
Loaded,0,8,Bottom,67,1.0
Loaded,0,8,Bottom,68,1.0
Loaded,0,8,Bottom,69,1.0
Loaded,0,8,Bottom,70,1.0
Loaded,0,8,Bottom,71,1.0
Loaded,0,8,Bottom,72,1.0
Loaded,0,8,Bottom,73,1.0
Loaded,0,8,Bottom,74,1.0
Loaded,0,8,Bottom,75,1.0
Loaded,0,8,Bottom,76,1.0
Loaded,0,8,Bottom,77,1.0
Loaded,0,8,Bottom,78,1.0
Loaded,0,8,Bottom,79,1.0
Loaded,0,8,Bottom,80,1.0
Loaded,0,8,Bottom,81,1.0
Loaded,0,8,Bottom,82,1.0
Loaded,0,8,Bottom,83,1.0
Loaded,0,8,Bottom,84,1.0
Loaded,0,8,Bottom,85,1.0
Loaded,0,8,Bottom,86,1.0
Loaded,0,8,Bottom,87,1.0
Loaded,0,8,Bottom,88,1.0
Loaded,0,8,Bottom,89,1.0
Loaded,0,8,Bottom,90,1.0
Loaded,0,8,Bottom,91,1.0
Loaded,0,8,Bottom,92,1.0
Loaded,0,8,Bottom,93,1.0
Loaded,0,8,Bottom,94,1.0
Loaded,0,8,Bottom,95,1.0
Loaded,0,8,Bottom,96,1.0
Loaded,0,8,Bottom,97,1.0
Loaded,0,8,Bottom,98,1.0
Loaded,0,8,Bottom,99,1.0
Loaded,0,8,Bottom,100,1.0
1B & 2B,1,8,Bottom,-100,0.0
1B & 2B,1,8,Bottom,-99,0.0
1B & 2B,1,8,Bottom,-98,0.0
1B & 2B,1,8,Bottom,-97,0.0
1B & 2B,1,8,Bottom,-96,0.0
1B & 2B,1,8,Bottom,-95,0.0
1B & 2B,1,8,Bottom,-94,0.0
1B & 2B,1,8,Bottom,-93,0.0
1B & 2B,1,8,Bottom,-92,0.0
1B & 2B,1,8,Bottom,-91,0.0
1B & 2B,1,8,Bottom,-90,0.0
1B & 2B,1,8,Bottom,-89,0.0
1B & 2B,1,8,Bottom,-88,0.0
1B & 2B,1,8,Bottom,-87,0.0
1B & 2B,1,8,Bottom,-86,0.0
1B & 2B,1,8,Bottom,-85,0.0
1B & 2B,1,8,Bottom,-84,0.0
1B & 2B,1,8,Bottom,-83,0.0
1B & 2B,1,8,Bottom,-82,0.0
1B & 2B,1,8,Bottom,-81,0.0
1B & 2B,1,8,Bottom,-80,0.0
1B & 2B,1,8,Bottom,-79,0.0
1B & 2B,1,8,Bottom,-78,0.0
1B & 2B,1,8,Bottom,-77,0.0
1B & 2B,1,8,Bottom,-76,0.0
1B & 2B,1,8,Bottom,-75,0.0
1B & 2B,1,8,Bottom,-74,0.0
1B & 2B,1,8,Bottom,-73,0.0
1B & 2B,1,8,Bottom,-72,0.0
1B & 2B,1,8,Bottom,-71,0.0
1B & 2B,1,8,Bottom,-70,0.0
1B & 2B,1,8,Bottom,-69,0.0
1B & 2B,1,8,Bottom,-68,0.0
1B & 2B,1,8,Bottom,-67,0.0
1B & 2B,1,8,Bottom,-66,0.0
1B & 2B,1,8,Bottom,-65,0.0
1B & 2B,1,8,Bottom,-64,0.0
1B & 2B,1,8,Bottom,-63,0.0
1B & 2B,1,8,Bottom,-62,0.0
1B & 2B,1,8,Bottom,-61,0.0
1B & 2B,1,8,Bottom,-60,0.0
1B & 2B,1,8,Bottom,-59,0.0
1B & 2B,1,8,Bottom,-58,0.0
1B & 2B,1,8,Bottom,-57,0.0
1B & 2B,1,8,Bottom,-56,0.0
1B & 2B,1,8,Bottom,-55,0.0
1B & 2B,1,8,Bottom,-54,0.0
1B & 2B,1,8,Bottom,-53,0.0
1B & 2B,1,8,Bottom,-52,0.0
1B & 2B,1,8,Bottom,-51,0.0
1B & 2B,1,8,Bottom,-50,0.0
1B & 2B,1,8,Bottom,-49,0.0
1B & 2B,1,8,Bottom,-48,0.0
1B & 2B,1,8,Bottom,-47,0.0
1B & 2B,1,8,Bottom,-46,0.0
1B & 2B,1,8,Bottom,-45,0.0
1B & 2B,1,8,Bottom,-44,0.0
1B & 2B,1,8,Bottom,-43,0.0
1B & 2B,1,8,Bottom,-42,0.0
1B & 2B,1,8,Bottom,-41,0.0
1B & 2B,1,8,Bottom,-40,0.0
1B & 2B,1,8,Bottom,-39,0.0
1B & 2B,1,8,Bottom,-38,0.0
1B & 2B,1,8,Bottom,-37,0.0
1B & 2B,1,8,Bottom,-36,0.0
1B & 2B,1,8,Bottom,-35,0.0
1B & 2B,1,8,Bottom,-34,0.0
1B & 2B,1,8,Bottom,-33,0.0
1B & 2B,1,8,Bottom,-32,0.0
1B & 2B,1,8,Bottom,-31,0.0
1B & 2B,1,8,Bottom,-30,0.0
1B & 2B,1,8,Bottom,-29,0.0
1B & 2B,1,8,Bottom,-28,0.0
1B & 2B,1,8,Bottom,-27,0.0
1B & 2B,1,8,Bottom,-26,0.0
1B & 2B,1,8,Bottom,-25,0.0
1B & 2B,1,8,Bottom,-24,0.0
1B & 2B,1,8,Bottom,-23,0.0
1B & 2B,1,8,Bottom,-22,0.0
1B & 2B,1,8,Bottom,-21,0.0
1B & 2B,1,8,Bottom,-20,0.0
1B & 2B,1,8,Bottom,-19,0.0
1B & 2B,1,8,Bottom,-18,0.0
1B & 2B,1,8,Bottom,-17,0.0
1B & 2B,1,8,Bottom,-16,0.0
1B & 2B,1,8,Bottom,-15,0.0
1B & 2B,1,8,Bottom,-14,0.0
1B & 2B,1,8,Bottom,-13,0.0
1B & 2B,1,8,Bottom,-12,0.0
1B & 2B,1,8,Bottom,-11,0.0
1B & 2B,1,8,Bottom,-10,0.0
1B & 2B,1,8,Bottom,-9,0.0068
1B & 2B,1,8,Bottom,-8,0.0136
1B & 2B,1,8,Bottom,-7,0.0204
1B & 2B,1,8,Bottom,-6,0.0272
1B & 2B,1,8,Bottom,-5,0.034
1B & 2B,1,8,Bottom,-4,0.07
1B & 2B,1,8,Bottom,-3,0.138
1B & 2B,1,8,Bottom,-2,0.244
1B & 2B,1,8,Bottom,-1,0.396
1B & 2B,1,8,Bottom,0,0.667
1B & 2B,1,8,Bottom,1,0.89
1B & 2B,1,8,Bottom,2,0.951
1B & 2B,1,8,Bottom,3,0.979
1B & 2B,1,8,Bottom,4,0.991
1B & 2B,1,8,Bottom,5,0.996
1B & 2B,1,8,Bottom,6,0.9968
1B & 2B,1,8,Bottom,7,0.9976
1B & 2B,1,8,Bottom,8,0.9984
1B & 2B,1,8,Bottom,9,0.9992
1B & 2B,1,8,Bottom,10,1.0
1B & 2B,1,8,Bottom,11,1.0
1B & 2B,1,8,Bottom,12,1.0
1B & 2B,1,8,Bottom,13,1.0
1B & 2B,1,8,Bottom,14,1.0
1B & 2B,1,8,Bottom,15,1.0
1B & 2B,1,8,Bottom,16,1.0
1B & 2B,1,8,Bottom,17,1.0
1B & 2B,1,8,Bottom,18,1.0
1B & 2B,1,8,Bottom,19,1.0
1B & 2B,1,8,Bottom,20,1.0
1B & 2B,1,8,Bottom,21,1.0
1B & 2B,1,8,Bottom,22,1.0
1B & 2B,1,8,Bottom,23,1.0
1B & 2B,1,8,Bottom,24,1.0
1B & 2B,1,8,Bottom,25,1.0
1B & 2B,1,8,Bottom,26,1.0
1B & 2B,1,8,Bottom,27,1.0
1B & 2B,1,8,Bottom,28,1.0
1B & 2B,1,8,Bottom,29,1.0
1B & 2B,1,8,Bottom,30,1.0
1B & 2B,1,8,Bottom,31,1.0
1B & 2B,1,8,Bottom,32,1.0
1B & 2B,1,8,Bottom,33,1.0
1B & 2B,1,8,Bottom,34,1.0
1B & 2B,1,8,Bottom,35,1.0
1B & 2B,1,8,Bottom,36,1.0
1B & 2B,1,8,Bottom,37,1.0
1B & 2B,1,8,Bottom,38,1.0
1B & 2B,1,8,Bottom,39,1.0
1B & 2B,1,8,Bottom,40,1.0
1B & 2B,1,8,Bottom,41,1.0
1B & 2B,1,8,Bottom,42,1.0
1B & 2B,1,8,Bottom,43,1.0
1B & 2B,1,8,Bottom,44,1.0
1B & 2B,1,8,Bottom,45,1.0
1B & 2B,1,8,Bottom,46,1.0
1B & 2B,1,8,Bottom,47,1.0
1B & 2B,1,8,Bottom,48,1.0
1B & 2B,1,8,Bottom,49,1.0
1B & 2B,1,8,Bottom,50,1.0
1B & 2B,1,8,Bottom,51,1.0
1B & 2B,1,8,Bottom,52,1.0
1B & 2B,1,8,Bottom,53,1.0
1B & 2B,1,8,Bottom,54,1.0
1B & 2B,1,8,Bottom,55,1.0
1B & 2B,1,8,Bottom,56,1.0
1B & 2B,1,8,Bottom,57,1.0
1B & 2B,1,8,Bottom,58,1.0
1B & 2B,1,8,Bottom,59,1.0
1B & 2B,1,8,Bottom,60,1.0
1B & 2B,1,8,Bottom,61,1.0
1B & 2B,1,8,Bottom,62,1.0
1B & 2B,1,8,Bottom,63,1.0
1B & 2B,1,8,Bottom,64,1.0
1B & 2B,1,8,Bottom,65,1.0
1B & 2B,1,8,Bottom,66,1.0
1B & 2B,1,8,Bottom,67,1.0
1B & 2B,1,8,Bottom,68,1.0
1B & 2B,1,8,Bottom,69,1.0
1B & 2B,1,8,Bottom,70,1.0
1B & 2B,1,8,Bottom,71,1.0
1B & 2B,1,8,Bottom,72,1.0
1B & 2B,1,8,Bottom,73,1.0
1B & 2B,1,8,Bottom,74,1.0
1B & 2B,1,8,Bottom,75,1.0
1B & 2B,1,8,Bottom,76,1.0
1B & 2B,1,8,Bottom,77,1.0
1B & 2B,1,8,Bottom,78,1.0
1B & 2B,1,8,Bottom,79,1.0
1B & 2B,1,8,Bottom,80,1.0
1B & 2B,1,8,Bottom,81,1.0
1B & 2B,1,8,Bottom,82,1.0
1B & 2B,1,8,Bottom,83,1.0
1B & 2B,1,8,Bottom,84,1.0
1B & 2B,1,8,Bottom,85,1.0
1B & 2B,1,8,Bottom,86,1.0
1B & 2B,1,8,Bottom,87,1.0
1B & 2B,1,8,Bottom,88,1.0
1B & 2B,1,8,Bottom,89,1.0
1B & 2B,1,8,Bottom,90,1.0
1B & 2B,1,8,Bottom,91,1.0
1B & 2B,1,8,Bottom,92,1.0
1B & 2B,1,8,Bottom,93,1.0
1B & 2B,1,8,Bottom,94,1.0
1B & 2B,1,8,Bottom,95,1.0
1B & 2B,1,8,Bottom,96,1.0
1B & 2B,1,8,Bottom,97,1.0
1B & 2B,1,8,Bottom,98,1.0
1B & 2B,1,8,Bottom,99,1.0
1B & 2B,1,8,Bottom,100,1.0
1B & 3B,1,8,Bottom,-100,0.0
1B & 3B,1,8,Bottom,-99,0.0
1B & 3B,1,8,Bottom,-98,0.0
1B & 3B,1,8,Bottom,-97,0.0
1B & 3B,1,8,Bottom,-96,0.0
1B & 3B,1,8,Bottom,-95,0.0
1B & 3B,1,8,Bottom,-94,0.0
1B & 3B,1,8,Bottom,-93,0.0
1B & 3B,1,8,Bottom,-92,0.0
1B & 3B,1,8,Bottom,-91,0.0
1B & 3B,1,8,Bottom,-90,0.0
1B & 3B,1,8,Bottom,-89,0.0
1B & 3B,1,8,Bottom,-88,0.0
1B & 3B,1,8,Bottom,-87,0.0
1B & 3B,1,8,Bottom,-86,0.0
1B & 3B,1,8,Bottom,-85,0.0
1B & 3B,1,8,Bottom,-84,0.0
1B & 3B,1,8,Bottom,-83,0.0
1B & 3B,1,8,Bottom,-82,0.0
1B & 3B,1,8,Bottom,-81,0.0
1B & 3B,1,8,Bottom,-80,0.0
1B & 3B,1,8,Bottom,-79,0.0
1B & 3B,1,8,Bottom,-78,0.0
1B & 3B,1,8,Bottom,-77,0.0
1B & 3B,1,8,Bottom,-76,0.0
1B & 3B,1,8,Bottom,-75,0.0
1B & 3B,1,8,Bottom,-74,0.0
1B & 3B,1,8,Bottom,-73,0.0
1B & 3B,1,8,Bottom,-72,0.0
1B & 3B,1,8,Bottom,-71,0.0
1B & 3B,1,8,Bottom,-70,0.0
1B & 3B,1,8,Bottom,-69,0.0
1B & 3B,1,8,Bottom,-68,0.0
1B & 3B,1,8,Bottom,-67,0.0
1B & 3B,1,8,Bottom,-66,0.0
1B & 3B,1,8,Bottom,-65,0.0
1B & 3B,1,8,Bottom,-64,0.0
1B & 3B,1,8,Bottom,-63,0.0
1B & 3B,1,8,Bottom,-62,0.0
1B & 3B,1,8,Bottom,-61,0.0
1B & 3B,1,8,Bottom,-60,0.0
1B & 3B,1,8,Bottom,-59,0.0
1B & 3B,1,8,Bottom,-58,0.0
1B & 3B,1,8,Bottom,-57,0.0
1B & 3B,1,8,Bottom,-56,0.0
1B & 3B,1,8,Bottom,-55,0.0
1B & 3B,1,8,Bottom,-54,0.0
1B & 3B,1,8,Bottom,-53,0.0
1B & 3B,1,8,Bottom,-52,0.0
1B & 3B,1,8,Bottom,-51,0.0
1B & 3B,1,8,Bottom,-50,0.0
1B & 3B,1,8,Bottom,-49,0.0
1B & 3B,1,8,Bottom,-48,0.0
1B & 3B,1,8,Bottom,-47,0.0
1B & 3B,1,8,Bottom,-46,0.0
1B & 3B,1,8,Bottom,-45,0.0
1B & 3B,1,8,Bottom,-44,0.0
1B & 3B,1,8,Bottom,-43,0.0
1B & 3B,1,8,Bottom,-42,0.0
1B & 3B,1,8,Bottom,-41,0.0
1B & 3B,1,8,Bottom,-40,0.0
1B & 3B,1,8,Bottom,-39,0.0
1B & 3B,1,8,Bottom,-38,0.0
1B & 3B,1,8,Bottom,-37,0.0
1B & 3B,1,8,Bottom,-36,0.0
1B & 3B,1,8,Bottom,-35,0.0
1B & 3B,1,8,Bottom,-34,0.0
1B & 3B,1,8,Bottom,-33,0.0
1B & 3B,1,8,Bottom,-32,0.0
1B & 3B,1,8,Bottom,-31,0.0
1B & 3B,1,8,Bottom,-30,0.0
1B & 3B,1,8,Bottom,-29,0.0
1B & 3B,1,8,Bottom,-28,0.0
1B & 3B,1,8,Bottom,-27,0.0
1B & 3B,1,8,Bottom,-26,0.0
1B & 3B,1,8,Bottom,-25,0.0
1B & 3B,1,8,Bottom,-24,0.0
1B & 3B,1,8,Bottom,-23,0.0
1B & 3B,1,8,Bottom,-22,0.0
1B & 3B,1,8,Bottom,-21,0.0
1B & 3B,1,8,Bottom,-20,0.0
1B & 3B,1,8,Bottom,-19,0.0
1B & 3B,1,8,Bottom,-18,0.0
1B & 3B,1,8,Bottom,-17,0.0
1B & 3B,1,8,Bottom,-16,0.0
1B & 3B,1,8,Bottom,-15,0.0
1B & 3B,1,8,Bottom,-14,0.0
1B & 3B,1,8,Bottom,-13,0.0
1B & 3B,1,8,Bottom,-12,0.0
1B & 3B,1,8,Bottom,-11,0.0
1B & 3B,1,8,Bottom,-10,0.0
1B & 3B,1,8,Bottom,-9,0.0073999999999999
1B & 3B,1,8,Bottom,-8,0.0147999999999999
1B & 3B,1,8,Bottom,-7,0.0221999999999999
1B & 3B,1,8,Bottom,-6,0.0295999999999999
1B & 3B,1,8,Bottom,-5,0.037
1B & 3B,1,8,Bottom,-4,0.075
1B & 3B,1,8,Bottom,-3,0.149
1B & 3B,1,8,Bottom,-2,0.27
1B & 3B,1,8,Bottom,-1,0.479
1B & 3B,1,8,Bottom,0,0.746
1B & 3B,1,8,Bottom,1,0.911
1B & 3B,1,8,Bottom,2,0.96
1B & 3B,1,8,Bottom,3,0.983
1B & 3B,1,8,Bottom,4,0.993
1B & 3B,1,8,Bottom,5,0.997
1B & 3B,1,8,Bottom,6,0.9976
1B & 3B,1,8,Bottom,7,0.9982
1B & 3B,1,8,Bottom,8,0.9988
1B & 3B,1,8,Bottom,9,0.9994
1B & 3B,1,8,Bottom,10,1.0
1B & 3B,1,8,Bottom,11,1.0
1B & 3B,1,8,Bottom,12,1.0
1B & 3B,1,8,Bottom,13,1.0
1B & 3B,1,8,Bottom,14,1.0
1B & 3B,1,8,Bottom,15,1.0
1B & 3B,1,8,Bottom,16,1.0
1B & 3B,1,8,Bottom,17,1.0
1B & 3B,1,8,Bottom,18,1.0
1B & 3B,1,8,Bottom,19,1.0
1B & 3B,1,8,Bottom,20,1.0
1B & 3B,1,8,Bottom,21,1.0
1B & 3B,1,8,Bottom,22,1.0
1B & 3B,1,8,Bottom,23,1.0
1B & 3B,1,8,Bottom,24,1.0
1B & 3B,1,8,Bottom,25,1.0
1B & 3B,1,8,Bottom,26,1.0
1B & 3B,1,8,Bottom,27,1.0
1B & 3B,1,8,Bottom,28,1.0
1B & 3B,1,8,Bottom,29,1.0
1B & 3B,1,8,Bottom,30,1.0
1B & 3B,1,8,Bottom,31,1.0
1B & 3B,1,8,Bottom,32,1.0
1B & 3B,1,8,Bottom,33,1.0
1B & 3B,1,8,Bottom,34,1.0
1B & 3B,1,8,Bottom,35,1.0
1B & 3B,1,8,Bottom,36,1.0
1B & 3B,1,8,Bottom,37,1.0
1B & 3B,1,8,Bottom,38,1.0
1B & 3B,1,8,Bottom,39,1.0
1B & 3B,1,8,Bottom,40,1.0
1B & 3B,1,8,Bottom,41,1.0
1B & 3B,1,8,Bottom,42,1.0
1B & 3B,1,8,Bottom,43,1.0
1B & 3B,1,8,Bottom,44,1.0
1B & 3B,1,8,Bottom,45,1.0
1B & 3B,1,8,Bottom,46,1.0
1B & 3B,1,8,Bottom,47,1.0
1B & 3B,1,8,Bottom,48,1.0
1B & 3B,1,8,Bottom,49,1.0
1B & 3B,1,8,Bottom,50,1.0
1B & 3B,1,8,Bottom,51,1.0
1B & 3B,1,8,Bottom,52,1.0
1B & 3B,1,8,Bottom,53,1.0
1B & 3B,1,8,Bottom,54,1.0
1B & 3B,1,8,Bottom,55,1.0
1B & 3B,1,8,Bottom,56,1.0
1B & 3B,1,8,Bottom,57,1.0
1B & 3B,1,8,Bottom,58,1.0
1B & 3B,1,8,Bottom,59,1.0
1B & 3B,1,8,Bottom,60,1.0
1B & 3B,1,8,Bottom,61,1.0
1B & 3B,1,8,Bottom,62,1.0
1B & 3B,1,8,Bottom,63,1.0
1B & 3B,1,8,Bottom,64,1.0
1B & 3B,1,8,Bottom,65,1.0
1B & 3B,1,8,Bottom,66,1.0
1B & 3B,1,8,Bottom,67,1.0
1B & 3B,1,8,Bottom,68,1.0
1B & 3B,1,8,Bottom,69,1.0
1B & 3B,1,8,Bottom,70,1.0
1B & 3B,1,8,Bottom,71,1.0
1B & 3B,1,8,Bottom,72,1.0
1B & 3B,1,8,Bottom,73,1.0
1B & 3B,1,8,Bottom,74,1.0
1B & 3B,1,8,Bottom,75,1.0
1B & 3B,1,8,Bottom,76,1.0
1B & 3B,1,8,Bottom,77,1.0
1B & 3B,1,8,Bottom,78,1.0
1B & 3B,1,8,Bottom,79,1.0
1B & 3B,1,8,Bottom,80,1.0
1B & 3B,1,8,Bottom,81,1.0
1B & 3B,1,8,Bottom,82,1.0
1B & 3B,1,8,Bottom,83,1.0
1B & 3B,1,8,Bottom,84,1.0
1B & 3B,1,8,Bottom,85,1.0
1B & 3B,1,8,Bottom,86,1.0
1B & 3B,1,8,Bottom,87,1.0
1B & 3B,1,8,Bottom,88,1.0
1B & 3B,1,8,Bottom,89,1.0
1B & 3B,1,8,Bottom,90,1.0
1B & 3B,1,8,Bottom,91,1.0
1B & 3B,1,8,Bottom,92,1.0
1B & 3B,1,8,Bottom,93,1.0
1B & 3B,1,8,Bottom,94,1.0
1B & 3B,1,8,Bottom,95,1.0
1B & 3B,1,8,Bottom,96,1.0
1B & 3B,1,8,Bottom,97,1.0
1B & 3B,1,8,Bottom,98,1.0
1B & 3B,1,8,Bottom,99,1.0
1B & 3B,1,8,Bottom,100,1.0
1B only,1,8,Bottom,-100,0.0
1B only,1,8,Bottom,-99,0.0
1B only,1,8,Bottom,-98,0.0
1B only,1,8,Bottom,-97,0.0
1B only,1,8,Bottom,-96,0.0
1B only,1,8,Bottom,-95,0.0
1B only,1,8,Bottom,-94,0.0
1B only,1,8,Bottom,-93,0.0
1B only,1,8,Bottom,-92,0.0
1B only,1,8,Bottom,-91,0.0
1B only,1,8,Bottom,-90,0.0
1B only,1,8,Bottom,-89,0.0
1B only,1,8,Bottom,-88,0.0
1B only,1,8,Bottom,-87,0.0
1B only,1,8,Bottom,-86,0.0
1B only,1,8,Bottom,-85,0.0
1B only,1,8,Bottom,-84,0.0
1B only,1,8,Bottom,-83,0.0
1B only,1,8,Bottom,-82,0.0
1B only,1,8,Bottom,-81,0.0
1B only,1,8,Bottom,-80,0.0
1B only,1,8,Bottom,-79,0.0
1B only,1,8,Bottom,-78,0.0
1B only,1,8,Bottom,-77,0.0
1B only,1,8,Bottom,-76,0.0
1B only,1,8,Bottom,-75,0.0
1B only,1,8,Bottom,-74,0.0
1B only,1,8,Bottom,-73,0.0
1B only,1,8,Bottom,-72,0.0
1B only,1,8,Bottom,-71,0.0
1B only,1,8,Bottom,-70,0.0
1B only,1,8,Bottom,-69,0.0
1B only,1,8,Bottom,-68,0.0
1B only,1,8,Bottom,-67,0.0
1B only,1,8,Bottom,-66,0.0
1B only,1,8,Bottom,-65,0.0
1B only,1,8,Bottom,-64,0.0
1B only,1,8,Bottom,-63,0.0
1B only,1,8,Bottom,-62,0.0
1B only,1,8,Bottom,-61,0.0
1B only,1,8,Bottom,-60,0.0
1B only,1,8,Bottom,-59,0.0
1B only,1,8,Bottom,-58,0.0
1B only,1,8,Bottom,-57,0.0
1B only,1,8,Bottom,-56,0.0
1B only,1,8,Bottom,-55,0.0
1B only,1,8,Bottom,-54,0.0
1B only,1,8,Bottom,-53,0.0
1B only,1,8,Bottom,-52,0.0
1B only,1,8,Bottom,-51,0.0
1B only,1,8,Bottom,-50,0.0
1B only,1,8,Bottom,-49,0.0
1B only,1,8,Bottom,-48,0.0
1B only,1,8,Bottom,-47,0.0
1B only,1,8,Bottom,-46,0.0
1B only,1,8,Bottom,-45,0.0
1B only,1,8,Bottom,-44,0.0
1B only,1,8,Bottom,-43,0.0
1B only,1,8,Bottom,-42,0.0
1B only,1,8,Bottom,-41,0.0
1B only,1,8,Bottom,-40,0.0
1B only,1,8,Bottom,-39,0.0
1B only,1,8,Bottom,-38,0.0
1B only,1,8,Bottom,-37,0.0
1B only,1,8,Bottom,-36,0.0
1B only,1,8,Bottom,-35,0.0
1B only,1,8,Bottom,-34,0.0
1B only,1,8,Bottom,-33,0.0
1B only,1,8,Bottom,-32,0.0
1B only,1,8,Bottom,-31,0.0
1B only,1,8,Bottom,-30,0.0
1B only,1,8,Bottom,-29,0.0
1B only,1,8,Bottom,-28,0.0
1B only,1,8,Bottom,-27,0.0
1B only,1,8,Bottom,-26,0.0
1B only,1,8,Bottom,-25,0.0
1B only,1,8,Bottom,-24,0.0
1B only,1,8,Bottom,-23,0.0
1B only,1,8,Bottom,-22,0.0
1B only,1,8,Bottom,-21,0.0
1B only,1,8,Bottom,-20,0.0
1B only,1,8,Bottom,-19,0.0
1B only,1,8,Bottom,-18,0.0
1B only,1,8,Bottom,-17,0.0
1B only,1,8,Bottom,-16,0.0
1B only,1,8,Bottom,-15,0.0
1B only,1,8,Bottom,-14,0.0
1B only,1,8,Bottom,-13,0.0
1B only,1,8,Bottom,-12,0.0
1B only,1,8,Bottom,-11,0.0
1B only,1,8,Bottom,-10,0.0
1B only,1,8,Bottom,-9,0.0038
1B only,1,8,Bottom,-8,0.0076
1B only,1,8,Bottom,-7,0.0114
1B only,1,8,Bottom,-6,0.0152
1B only,1,8,Bottom,-5,0.019
1B only,1,8,Bottom,-4,0.04
1B only,1,8,Bottom,-3,0.084
1B only,1,8,Bottom,-2,0.167
1B only,1,8,Bottom,-1,0.305
1B only,1,8,Bottom,0,0.606
1B only,1,8,Bottom,1,0.872
1B only,1,8,Bottom,2,0.943
1B only,1,8,Bottom,3,0.975
1B only,1,8,Bottom,4,0.99
1B only,1,8,Bottom,5,0.996
1B only,1,8,Bottom,6,0.9968
1B only,1,8,Bottom,7,0.9976
1B only,1,8,Bottom,8,0.9984
1B only,1,8,Bottom,9,0.9992
1B only,1,8,Bottom,10,1.0
1B only,1,8,Bottom,11,1.0
1B only,1,8,Bottom,12,1.0
1B only,1,8,Bottom,13,1.0
1B only,1,8,Bottom,14,1.0
1B only,1,8,Bottom,15,1.0
1B only,1,8,Bottom,16,1.0
1B only,1,8,Bottom,17,1.0
1B only,1,8,Bottom,18,1.0
1B only,1,8,Bottom,19,1.0
1B only,1,8,Bottom,20,1.0
1B only,1,8,Bottom,21,1.0
1B only,1,8,Bottom,22,1.0
1B only,1,8,Bottom,23,1.0
1B only,1,8,Bottom,24,1.0
1B only,1,8,Bottom,25,1.0
1B only,1,8,Bottom,26,1.0
1B only,1,8,Bottom,27,1.0
1B only,1,8,Bottom,28,1.0
1B only,1,8,Bottom,29,1.0
1B only,1,8,Bottom,30,1.0
1B only,1,8,Bottom,31,1.0
1B only,1,8,Bottom,32,1.0
1B only,1,8,Bottom,33,1.0
1B only,1,8,Bottom,34,1.0
1B only,1,8,Bottom,35,1.0
1B only,1,8,Bottom,36,1.0
1B only,1,8,Bottom,37,1.0
1B only,1,8,Bottom,38,1.0
1B only,1,8,Bottom,39,1.0
1B only,1,8,Bottom,40,1.0
1B only,1,8,Bottom,41,1.0
1B only,1,8,Bottom,42,1.0
1B only,1,8,Bottom,43,1.0
1B only,1,8,Bottom,44,1.0
1B only,1,8,Bottom,45,1.0
1B only,1,8,Bottom,46,1.0
1B only,1,8,Bottom,47,1.0
1B only,1,8,Bottom,48,1.0
1B only,1,8,Bottom,49,1.0
1B only,1,8,Bottom,50,1.0
1B only,1,8,Bottom,51,1.0
1B only,1,8,Bottom,52,1.0
1B only,1,8,Bottom,53,1.0
1B only,1,8,Bottom,54,1.0
1B only,1,8,Bottom,55,1.0
1B only,1,8,Bottom,56,1.0
1B only,1,8,Bottom,57,1.0
1B only,1,8,Bottom,58,1.0
1B only,1,8,Bottom,59,1.0
1B only,1,8,Bottom,60,1.0
1B only,1,8,Bottom,61,1.0
1B only,1,8,Bottom,62,1.0
1B only,1,8,Bottom,63,1.0
