"","year","team_name","conference","division","Jersey","player_name","Yr","Pos","App","GS","ERA","IP","H","R","ER","BB","SO","SHO","BF","P-OAB","2B-A","3B-A","Bk","HR-A","WP","HB","IBB","Inh Run","Inh Run Score","SHA","SFA","Pitches","GO","FO","W","L","SV","KL","Ht","B/T","team_id","conference_id","player_id","player_url"
"87",2024,"Alabama","SEC",1,"20","Zane Adams","Fr","P",16,13,5.37,58.2,62,40,35,27,47,0,268,233,17,1,0,3,6,1,3,0,0,2,5,0,62,61,4,5,0,15,"6-4","L/L",573998,911,8429064,"http://stats.ncaa.org/players/8429064?year_stat_category_id=15081"
"88",2024,"Alabama A&M","SWAC",1,"0","Gabe Nicholson","Sr","P",9,8,9.31,38.2,70,46,40,13,26,0,203,181,17,2,0,3,3,5,0,3,0,2,2,564,39,46,2,2,0,5,"5-10","L/L",573996,916,8278059,"http://stats.ncaa.org/players/8278059?year_stat_category_id=15081"
"89",2024,"Alabama A&M","SWAC",1,"40","Brett Parker","Sr","P",12,0,18.75,12,35,42,25,15,7,0,95,74,8,1,0,6,7,3,0,0,0,0,2,311,11,17,0,0,0,2,"6-5","R/R",573996,916,8277097,"http://stats.ncaa.org/players/8277097?year_stat_category_id=15081"
"90",2024,"Alabama A&M","SWAC",1,"21","Jackson Hall","Sr","1B",5,5,8,18,26,24,16,12,6,0,96,77,6,0,0,3,8,3,0,0,0,4,0,262,31,15,0,5,0,2,"6-0","R/R",573996,916,8287533,"http://stats.ncaa.org/players/8287533?year_stat_category_id=15081"
"91",2024,"Alabama A&M","SWAC",1,"37","Kobe Stokes","So","P",9,1,15.53,13.1,21,30,23,23,7,0,89,58,6,1,0,2,3,8,0,5,3,0,0,274,13,15,1,1,0,2,"6-1","R/R",573996,916,8287122,"http://stats.ncaa.org/players/8287122?year_stat_category_id=15081"
"92",2024,"Alabama A&M","SWAC",1,"30","Anthony Mateo","So","P",13,13,8.17,68.1,110,76,62,12,36,0,336,306,17,4,0,14,7,8,0,0,0,6,4,768,58,102,1,7,0,11,"6-2","R/R",573996,916,8281318,"http://stats.ncaa.org/players/8281318?year_stat_category_id=15081"
"93",2024,"Alabama A&M","SWAC",1,"15","Charlie  Lazo","Fr","P",19,0,9.36,41.1,64,64,43,41,14,0,238,188,8,4,6,6,13,6,0,12,9,1,2,716,44,55,1,3,0,3,"6-0","R/R",573996,916,8410190,"http://stats.ncaa.org/players/8410190?year_stat_category_id=15081"
"94",2024,"Alabama A&M","SWAC",1,"24","Avery Seaton","So","1B",2,0,40.5,2,5,10,9,5,1,0,17,9,0,1,0,1,0,3,0,0,0,0,0,61,0,3,0,0,0,1,"6-0","R/R",573996,916,8415159,"http://stats.ncaa.org/players/8415159?year_stat_category_id=15081"
"95",2024,"Alabama A&M","SWAC",1,"12","Tristan  Curless","Jr","UT",10,1,0.57,15.2,12,2,1,8,18,0,68,58,1,0,1,0,2,0,1,3,3,1,1,111,12,16,2,0,3,4,"6-3","L/L",573996,916,8414150,"http://stats.ncaa.org/players/8414150?year_stat_category_id=15081"
"96",2024,"Alabama A&M","SWAC",1,"9","Roman Sorrell","Sr","P",9,6,17.58,14.1,26,36,28,25,9,0,95,63,3,2,0,4,3,5,1,0,0,1,1,361,11,17,1,5,0,1,"6-1","L/L",573996,916,8414147,"http://stats.ncaa.org/players/8414147?year_stat_category_id=15081"
"97",2024,"Alabama A&M","SWAC",1,"16","Evan Hurlburt","Jr","P",14,0,10.26,43,52,53,49,24,29,0,228,175,9,2,0,13,13,21,1,13,8,1,7,664,27,67,1,2,0,10,"6-0","R/R",573996,916,8414151,"http://stats.ncaa.org/players/8414151?year_stat_category_id=15081"
"98",2024,"Alabama A&M","SWAC",1,"19","Jose Valerio","Fr","P",4,0,10.29,7,14,8,8,6,7,0,45,38,0,2,0,1,2,1,0,1,1,0,0,180,5,8,0,0,0,2,"6-0","R/R",573996,916,8415064,"http://stats.ncaa.org/players/8415064?year_stat_category_id=15081"
"99",2024,"Alabama A&M","SWAC",1,"33","Nick Anaya","Jr","P",3,3,11,9,13,13,11,5,12,0,49,36,3,0,0,5,2,6,0,0,0,1,1,120,8,5,0,2,0,6,"6-5","R/R",573996,916,8415330,"http://stats.ncaa.org/players/8415330?year_stat_category_id=15081"
"100",2024,"Alabama A&M","SWAC",1,"23","Dustin Hernandez","Sr","P",18,1,8.53,31.2,42,39,30,22,22,0,165,128,12,2,0,2,6,11,1,12,2,1,3,543,33,33,1,4,1,10,"6-4","R/R",573996,916,8415138,"http://stats.ncaa.org/players/8415138?year_stat_category_id=15081"
"101",2024,"Alabama A&M","SWAC",1,"26","Ryan Jones","Jr","P",15,9,11.69,42.1,71,60,55,27,33,0,231,193,16,2,1,6,7,7,0,3,2,1,3,798,37,52,2,4,0,6,"5-10","L/L",573996,916,8415231,"http://stats.ncaa.org/players/8415231?year_stat_category_id=15081"
"102",2024,"Alabama A&M","SWAC",1,"28","Trey  Scott","Jr","P",20,2,10.74,32.2,42,48,39,53,30,0,193,129,7,1,1,3,12,7,0,3,3,1,3,645,25,36,1,2,0,7,"6-4","R/R",573996,916,8415270,"http://stats.ncaa.org/players/8415270?year_stat_category_id=15081"
"103",2024,"Alabama A&M","SWAC",1,"4","Alex Diaz","Jr","OF",1,0,18,1,3,2,2,0,2,0,6,6,0,0,0,0,0,0,0,0,0,0,0,20,0,1,0,0,0,0,"5-9","L/L",573996,916,8592095,"http://stats.ncaa.org/players/8592095?year_stat_category_id=15081"
"104",2024,"Alabama A&M","SWAC",1,"32","Austin McCready","Sr","P",6,2,12,12,15,17,16,12,8,0,62,45,0,1,0,3,3,3,0,0,0,1,1,241,7,17,0,1,0,2,"6-1","R/R",573996,916,8595462,"http://stats.ncaa.org/players/8595462?year_stat_category_id=15081"
"105",2024,"Alabama St.","SWAC",1,"20","Juan Berrios","Fr","P",10,0,9.64,9.1,11,10,10,6,11,0,44,36,6,0,1,2,3,1,0,11,5,0,1,159,7,8,0,0,0,4,"6-0","L/L",573997,916,8447174,"http://stats.ncaa.org/players/8447174?year_stat_category_id=15081"
"106",2024,"Alabama St.","SWAC",1,"36","Devin Brooks","So","P",12,6,7.85,28.2,25,29,25,25,23,0,145,103,4,1,1,1,5,9,1,7,5,3,5,498,25,34,1,3,0,9,"6-3","R/R",573997,916,8273796,"http://stats.ncaa.org/players/8273796?year_stat_category_id=15081"
"107",2024,"Alabama St.","SWAC",1,"40","Marcos  Del Valle","Sr","P",7,0,2.08,4.1,4,3,1,8,3,0,26,16,1,0,0,0,3,1,0,7,2,1,0,108,4,6,0,0,0,2,"6-5","R/R",573997,916,8277081,"http://stats.ncaa.org/players/8277081?year_stat_category_id=15081"
"108",2024,"Alabama St.","SWAC",1,"34","Austin  King","So","P",14,1,4.98,21.2,23,20,12,10,16,0,100,85,4,0,0,0,1,1,0,12,3,3,1,401,23,23,0,2,0,7,"6-4","R/R",573997,916,0,NA
"109",2024,"Alabama St.","SWAC",1,"3","Kyler McIntosh","Jr","UT",5,2,7.36,11,15,11,9,2,10,0,53,46,1,1,0,3,2,2,0,1,1,1,2,179,8,14,0,1,1,2,"6-1","R/R",573997,916,8279058,"http://stats.ncaa.org/players/8279058?year_stat_category_id=15081"
"110",2024,"Alabama St.","SWAC",1,"12","Jorhan LaBoy","So","P",18,13,4.89,88.1,103,60,48,30,66,0,406,355,22,6,0,5,3,9,1,4,1,6,6,0,84,105,6,4,2,17,"5-9","L/L",573997,916,8279119,"http://stats.ncaa.org/players/8279119?year_stat_category_id=15081"
"111",2024,"Alabama St.","SWAC",1,"28","Luis Rodriguez","Sr","P",20,9,5.11,56.1,40,34,32,52,70,0,258,195,7,2,0,7,10,3,0,9,5,7,1,971,47,47,6,4,3,28,"6-2","R/R",573997,916,8282796,"http://stats.ncaa.org/players/8282796?year_stat_category_id=15081"
"112",2024,"Alabama St.","SWAC",1,"4","Sebastian Colon","Sr","P",15,0,14.09,15.1,34,25,24,9,12,0,91,72,10,1,0,1,3,5,0,13,9,2,3,366,12,18,0,2,0,6,"6-1","R/R",573997,916,8286145,"http://stats.ncaa.org/players/8286145?year_stat_category_id=15081"
"113",2024,"Alabama St.","SWAC",1,"26","John Ascencio","Fr","P",3,0,3.38,5.1,3,2,2,6,5,0,25,19,0,0,2,0,2,0,0,4,0,0,0,40,6,5,0,0,0,3,"6-0","R/R",573997,916,8447203,"http://stats.ncaa.org/players/8447203?year_stat_category_id=15081"
"114",2024,"Alabama St.","SWAC",1,"18","Caio Araujo","Jr","P",21,1,2.63,41,34,18,12,10,41,0,172,157,4,3,1,0,5,1,0,17,9,2,2,562,39,41,3,1,1,14,"6-2","R/R",573997,916,8447163,"http://stats.ncaa.org/players/8447163?year_stat_category_id=15081"
"115",2024,"Alabama St.","SWAC",1,"21","Jafet Martinez","Fr","P",18,8,5.83,54,62,42,35,13,55,0,244,220,10,1,2,7,1,8,1,8,3,2,1,818,47,55,3,3,0,14,"6-2","R/R",573997,916,8447183,"http://stats.ncaa.org/players/8447183?year_stat_category_id=15081"
"116",2024,"Alabama St.","SWAC",1,"8","Alex Burden","Fr","P",18,5,8.77,39,49,44,38,26,29,0,198,157,10,0,1,0,7,10,4,8,7,3,2,678,39,42,4,0,0,9,"5-11","L/L",573997,916,8447122,"http://stats.ncaa.org/players/8447122?year_stat_category_id=15081"
"117",2024,"Alabama St.","SWAC",1,"29","Wlfredo Morales","Fr","P",7,0,11.12,5.2,6,8,7,7,5,0,32,22,2,0,0,1,0,3,0,4,1,0,0,111,5,6,0,0,0,2,"5-11","R/R",573997,916,8447206,"http://stats.ncaa.org/players/8447206?year_stat_category_id=15081"
"118",2024,"Alabama St.","SWAC",1,"32","Jose Almazan","Jr","P",15,10,6.1,59,71,52,40,30,48,0,278,237,11,6,1,8,3,2,2,4,4,5,4,974,56,66,4,5,1,13,"6-2","R/R",573997,916,8447221,"http://stats.ncaa.org/players/8447221?year_stat_category_id=15081"
"119",2024,"Alabama St.","SWAC",1,"38","Will Smith","Jr","P",17,1,6.32,31.1,38,34,22,17,46,0,158,133,7,1,0,3,2,5,0,12,10,0,3,605,20,26,2,2,0,15,"6-3","R/R",573997,916,8447235,"http://stats.ncaa.org/players/8447235?year_stat_category_id=15081"
"120",2024,"Alcorn","SWAC",1,"10","Jamil Bentancourt","Sr","OF",2,0,33.75,1.1,6,6,5,0,1,0,11,10,3,0,0,2,1,1,0,1,1,0,0,13,3,0,0,0,0,0,"-","",574001,916,8277710,"http://stats.ncaa.org/players/8277710?year_stat_category_id=15081"
"121",2024,"Alcorn","SWAC",1,"25","Austin Matsoff","Sr","P",2,0,162,0.1,4,7,6,3,1,0,10,7,0,0,0,0,4,0,0,3,3,0,0,8,0,1,0,0,0,0,"6-1","",574001,916,8266873,"http://stats.ncaa.org/players/8266873?year_stat_category_id=15081"
"122",2024,"Alcorn","SWAC",1,"16","Kewan Braziel","So","P",17,16,8.19,81.1,116,94,74,50,49,0,406,340,16,8,3,8,5,5,1,0,0,7,3,415,81,98,1,11,0,14,"5-10","",574001,916,8264534,"http://stats.ncaa.org/players/8264534?year_stat_category_id=15081"
"123",2024,"Alcorn","SWAC",1,"33","Hayden Konkler","So","P",17,3,17.3,21.1,44,46,41,25,13,0,138,97,8,2,0,1,5,12,1,6,4,1,3,131,23,18,0,2,0,6,"6-3","",574001,916,8264962,"http://stats.ncaa.org/players/8264962?year_stat_category_id=15081"
"124",2024,"Alcorn","SWAC",1,"17","Diego Lopez-Molina","Sr","INF",1,0,27,1.2,5,7,5,3,1,0,16,10,0,0,0,0,1,3,0,3,2,0,0,0,2,1,0,0,0,0,"6-1","",574001,916,8266502,"http://stats.ncaa.org/players/8266502?year_stat_category_id=15081"
"125",2024,"Alcorn","SWAC",1,"8","Jermel Ford","Jr","P",6,1,12.71,11.1,14,21,16,15,7,0,66,44,3,1,2,0,4,3,1,3,2,2,2,104,11,15,0,0,0,2,"6-0","",574001,916,8266721,"http://stats.ncaa.org/players/8266721?year_stat_category_id=15081"
"126",2024,"Alcorn","SWAC",1,"14","Kameron Hopson","So","P",7,0,44.18,3.2,12,19,18,10,3,0,37,21,1,1,0,1,3,5,0,4,3,0,0,82,4,3,0,0,0,2,"6-2","",574001,916,8273691,"http://stats.ncaa.org/players/8273691?year_stat_category_id=15081"
"127",2024,"Alcorn","SWAC",1,"30","Michael Lorenz","Jr","P",20,3,9.74,40.2,55,52,44,34,34,0,211,161,9,2,0,2,8,9,1,15,8,2,5,311,40,35,0,4,0,10,"6-2","",574001,916,8286493,"http://stats.ncaa.org/players/8286493?year_stat_category_id=15081"
"128",2024,"Alcorn","SWAC",1,"5","Payton Baylis","Jr","P",10,0,18.32,9.1,14,23,19,13,4,0,60,39,4,1,1,1,2,4,0,8,4,0,3,134,11,12,0,0,0,0,"5-9","",574001,916,8279261,"http://stats.ncaa.org/players/8279261?year_stat_category_id=15081"
"129",2024,"Alcorn","SWAC",1,"32","Kevin Jackson","So","P",21,0,9.82,29.1,44,42,32,18,20,0,164,129,10,0,0,2,14,13,0,8,4,0,3,172,30,34,0,2,0,8,"5-9","",574001,916,8279591,"http://stats.ncaa.org/players/8279591?year_stat_category_id=15081"
"130",2024,"Alcorn","SWAC",1,"29","Myles Dews","So","OF",2,0,16.2,1.2,2,5,3,4,1,0,11,6,0,1,0,0,1,1,0,0,0,0,0,46,0,2,0,0,0,0,"6-2","",574001,916,8283399,"http://stats.ncaa.org/players/8283399?year_stat_category_id=15081"
"131",2024,"Alcorn","SWAC",1,"13","Kiki Ford, Jr.","So","P",15,0,8.55,20,25,21,19,20,18,0,102,74,6,1,0,1,7,3,3,7,2,3,2,90,13,24,2,2,2,5,"6-4","",574001,916,8283571,"http://stats.ncaa.org/players/8283571?year_stat_category_id=15081"
"132",2024,"Alcorn","SWAC",1,"2","Garrett Palladino","Sr","SS",1,0,27,0.2,3,2,2,0,1,0,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"5-9","",574001,916,8279880,"http://stats.ncaa.org/players/8279880?year_stat_category_id=15081"
"133",2024,"Alcorn","SWAC",1,"15","Guershon Exi","Jr","p",14,8,18.24,24.2,33,58,50,45,18,0,163,106,6,2,1,4,9,9,0,6,4,0,3,157,28,26,0,5,0,4,"6-3","",574001,916,8593522,"http://stats.ncaa.org/players/8593522?year_stat_category_id=15081"
"134",2024,"Alcorn","SWAC",1,"34","Andres Chirinos","Jr","p",14,8,16.5,30,41,65,55,55,29,0,193,124,7,1,1,6,16,10,1,2,1,2,2,207,27,27,0,7,0,8,"6-2","",574001,916,8593080,"http://stats.ncaa.org/players/8593080?year_stat_category_id=15081"
"135",2024,"Alcorn","SWAC",1,"29","Myles Dew","Fr","p",13,7,13.22,32.2,54,50,48,29,20,0,184,144,11,3,0,4,5,8,1,9,8,1,2,146,25,41,1,4,0,7,"-","",574001,916,8593081,"http://stats.ncaa.org/players/8593081?year_stat_category_id=15081"
"136",2024,"Alcorn","SWAC",1,"19","Edwin Guzman","Fr","p",13,0,7.85,18.1,26,22,16,13,10,0,97,75,4,2,1,2,8,5,0,8,7,1,3,117,17,26,0,0,0,4,"5-11","",574001,916,8593082,"http://stats.ncaa.org/players/8593082?year_stat_category_id=15081"
"137",2024,"Alcorn","SWAC",1,"32","Stephen Hunt","Jr","p",4,0,31.5,2,4,8,7,7,2,0,18,8,0,0,0,1,0,2,0,6,5,0,1,19,0,3,0,0,0,1,"5-10","",574001,916,8593083,"http://stats.ncaa.org/players/8593083?year_stat_category_id=15081"
"138",2024,"Alcorn","SWAC",1,"31","Nico Garcia","Fr","c",11,3,8.33,27,31,26,25,21,12,0,131,101,9,2,0,2,4,2,0,9,7,1,6,156,31,33,1,4,0,4,"6-1","",574001,916,8593525,"http://stats.ncaa.org/players/8593525?year_stat_category_id=15081"
"139",2024,"Alcorn","SWAC",1,"12","Dillon Brown","Fr","C",2,0,11.57,2.1,3,3,3,1,1,0,14,8,1,0,0,0,2,3,0,3,3,0,2,0,2,4,0,0,0,0,"5-7","",574001,916,8683823,"http://stats.ncaa.org/players/8683823?year_stat_category_id=15081"
"140",2024,"Alcorn","SWAC",1,"37","Jacobe Nailer","N/A","p",5,0,11.25,4,4,5,5,4,4,0,23,15,2,0,0,1,1,3,0,4,4,0,1,65,1,7,0,0,0,1,"-","",574001,916,8687267,"http://stats.ncaa.org/players/8687267?year_stat_category_id=15081"
"141",2024,"Alcorn","SWAC",1,"36","Caden Wade","Fr","c",7,0,13.97,9.2,20,17,15,5,3,0,57,48,6,1,2,2,2,3,0,5,5,0,1,98,10,15,0,0,0,0,"-","",574001,916,8685668,"http://stats.ncaa.org/players/8685668?year_stat_category_id=15081"
"142",2024,"App State","Sun Belt",1,"30","Dante Chirico","Sr","P",15,13,6.25,67.2,62,52,47,32,59,0,299,258,9,2,0,8,2,6,0,0,0,0,3,0,60,75,4,2,0,20,"5-10","R/R",574002,818,8277738,"http://stats.ncaa.org/players/8277738?year_stat_category_id=15081"
"143",2024,"App State","Sun Belt",1,"25","Collin Welch","Jr","P",18,0,6.02,40.1,44,33,27,25,36,0,192,155,5,3,0,7,4,5,1,16,6,1,6,662,32,46,1,2,1,15,"6-0","R/R",574002,818,8260889,"http://stats.ncaa.org/players/8260889?year_stat_category_id=15081"
"144",2024,"App State","Sun Belt",1,"46","Jordan Fisher","Jr","P",9,0,14.14,7,12,11,11,3,6,0,37,31,4,0,0,3,5,2,0,12,5,1,0,136,9,5,0,1,0,2,"6-4","R/R",574002,818,8275098,"http://stats.ncaa.org/players/8275098?year_stat_category_id=15081"
"145",2024,"App State","Sun Belt",1,"19","Bradley Wilson","So","P",15,13,9,58,68,63,58,43,49,0,287,231,12,2,0,19,10,9,0,2,2,1,3,968,70,46,2,4,0,10,"6-4","R/R",574002,818,8269135,"http://stats.ncaa.org/players/8269135?year_stat_category_id=15081"
"146",2024,"App State","Sun Belt",1,"36","Zach Lewis","So","P",23,0,5.08,28.1,21,18,16,29,32,0,139,101,4,0,0,3,7,5,2,8,7,2,2,496,16,33,3,0,4,7,"6-1","R/R",574002,818,8270685,"http://stats.ncaa.org/players/8270685?year_stat_category_id=15081"
"147",2024,"App State","Sun Belt",1,"38","Trey Tujetsch","Sr","P",15,6,7.75,33.2,50,33,29,8,25,0,160,146,14,0,0,4,4,2,0,8,4,2,2,557,24,48,3,2,0,9,"5-11","R/R",574002,818,8259114,"http://stats.ncaa.org/players/8259114?year_stat_category_id=15081"
"148",2024,"App State","Sun Belt",1,"26","Ryan Sleeper","Sr","P",16,0,6.5,18,15,14,13,13,19,0,85,65,7,0,0,1,7,4,0,12,4,1,2,349,7,25,2,0,0,5,"6-4","L/L",574002,818,8272217,"http://stats.ncaa.org/players/8272217?year_stat_category_id=15081"
"149",2024,"App State","Sun Belt",1,"14","Cy Smith","Sr","P",4,0,59.4,1.2,7,11,11,7,2,0,21,11,0,0,0,1,1,2,0,6,5,0,1,75,1,2,0,0,0,1,"6-0","R/R",574002,818,8268707,"http://stats.ncaa.org/players/8268707?year_stat_category_id=15081"
"150",2024,"App State","Sun Belt",1,"33","Jackson Steensma","So","UT",14,14,4.03,67,60,31,30,21,74,0,280,255,8,0,0,13,1,4,0,0,0,0,0,0,40,79,6,2,0,24,"6-4","B/R",574002,818,8286358,"http://stats.ncaa.org/players/8286358?year_stat_category_id=15081"
"151",2024,"App State","Sun Belt",1,"16","Jake Beaty","So","P",9,0,7.2,10,8,10,8,12,6,0,51,36,2,1,0,1,1,1,0,9,3,1,1,176,12,11,0,0,0,1,"6-2","L/L",574002,818,8281128,"http://stats.ncaa.org/players/8281128?year_stat_category_id=15081"
"152",2024,"App State","Sun Belt",1,"44","Grey LaSpaluto","Sr","P",23,0,6.28,38.2,37,27,27,27,46,0,179,142,7,1,0,6,7,3,0,18,10,3,3,721,31,33,8,1,1,23,"5-10","R/R",574002,818,8283663,"http://stats.ncaa.org/players/8283663?year_stat_category_id=15081"
"153",2024,"App State","Sun Belt",1,"22","Cody Little","Jr","P",20,0,5.66,41.1,46,28,26,14,36,0,183,164,9,0,0,9,1,3,0,8,5,0,2,601,34,48,2,2,2,11,"5-11","R/R",574002,818,8417504,"http://stats.ncaa.org/players/8417504?year_stat_category_id=15081"
"154",2024,"App State","Sun Belt",1,"18","Max Tramontana","Fr","P",19,0,8.22,23,19,21,21,12,24,0,104,83,2,0,0,7,4,4,0,20,10,0,5,406,15,30,1,1,0,9,"6-2","R/R",574002,818,8417529,"http://stats.ncaa.org/players/8417529?year_stat_category_id=15081"
"155",2024,"App State","Sun Belt",1,"17","Carter Boyd","Fr","P",3,3,27,2.1,3,7,7,5,0,0,16,9,0,0,0,1,0,1,0,0,0,0,1,48,5,2,0,1,0,0,"6-1","R/R",574002,818,8417453,"http://stats.ncaa.org/players/8417453?year_stat_category_id=15081"
"156",2024,"App State","Sun Belt",1,"31","Luke Coll","Fr","P",1,0,27,1,3,3,3,1,2,0,7,6,1,1,0,1,1,0,0,2,2,0,0,31,1,0,0,0,0,0,"6-1","R/R",574002,818,8417470,"http://stats.ncaa.org/players/8417470?year_stat_category_id=15081"
"157",2024,"App State","Sun Belt",1,"24","Everette Harris","So","P",18,2,9,22,21,23,22,26,15,0,114,79,6,0,0,3,9,5,0,13,9,2,2,404,32,14,0,2,0,4,"6-2","R/R",574002,818,8417485,"http://stats.ncaa.org/players/8417485?year_stat_category_id=15081"
"158",2024,"App State","Sun Belt",1,"21","Tyler Tuthill","Sr","P",13,4,6.41,19.2,17,18,14,12,15,0,94,73,4,0,2,3,2,5,0,11,8,1,3,356,15,26,1,1,0,4,"6-2","L/L",574002,818,8417547,"http://stats.ncaa.org/players/8417547?year_stat_category_id=15081"
"159",2024,"Arizona","Pac-12",1,"29","Eric Orloff","Jr","P",24,0,5.11,24.2,26,14,14,8,23,0,109,90,6,1,0,1,2,3,0,8,2,7,1,436,25,24,1,3,0,7,"6-3","L/L",574004,905,8265830,"http://stats.ncaa.org/players/8265830?year_stat_category_id=15081"
"160",2024,"Arizona","Pac-12",1,"27","Dawson Netz","Sr","P",20,0,4.29,21,19,11,10,5,27,0,85,79,8,0,1,0,2,0,0,9,4,1,0,335,12,22,2,0,0,7,"6-1","R/R",574004,905,8266332,"http://stats.ncaa.org/players/8266332?year_stat_category_id=15081"
"161",2024,"Arizona","Pac-12",1,"48","Bradon Zastrow","Sr","P",17,3,4.84,22.1,27,17,12,13,26,0,117,94,3,0,0,1,2,8,0,16,6,1,1,441,24,15,1,2,0,8,"6-2","L/L",574004,905,8261559,"http://stats.ncaa.org/players/8261559?year_stat_category_id=15081"
"162",2024,"Arizona","Pac-12",1,"38","Cam Walty","Sr","P",16,14,3.29,90.1,98,39,33,13,75,0,391,368,23,4,1,8,4,5,0,2,2,4,1,0,73,116,8,2,0,20,"6-0","R/R",574004,905,8261714,"http://stats.ncaa.org/players/8261714?year_stat_category_id=15081"
"163",2024,"Arizona","Pac-12",1,"22","Jackson Kent","So","P",15,15,4.08,86,83,43,39,27,89,0,372,328,21,0,1,7,6,8,0,0,0,5,4,0,74,87,3,4,0,17,"6-3","L/L",574004,905,8286544,"http://stats.ncaa.org/players/8286544?year_stat_category_id=15081"
"164",2024,"Arizona","Pac-12",1,"16","Casey Hintz","So","P",27,0,4.13,32.2,48,16,15,12,24,0,152,136,8,0,0,2,2,2,1,18,6,2,0,571,49,16,3,1,2,4,"5-11","R/R",574004,905,8282915,"http://stats.ncaa.org/players/8282915?year_stat_category_id=15081"
"165",2024,"Arizona","Pac-12",1,"51","Trevor Long","Sr","P",12,0,5.27,13.2,13,10,8,5,8,0,61,52,3,0,0,1,3,2,0,9,2,1,1,205,16,15,1,1,0,4,"6-1","R/R",574004,905,8285375,"http://stats.ncaa.org/players/8285375?year_stat_category_id=15081"
"166",2024,"Arizona","Pac-12",1,"37","Tony Pluta","So","P",25,0,3.07,29.1,23,11,10,2,21,0,114,108,4,2,0,0,3,3,0,6,2,1,0,390,36,28,2,1,2,3,"5-8","R/R",574004,905,8286888,"http://stats.ncaa.org/players/8286888?year_stat_category_id=15081"
"167",2024,"Arizona","Pac-12",1,"34","Anthony Susac","Jr","P",21,5,6.59,28.2,41,21,21,7,36,0,136,126,8,2,0,5,1,2,1,1,1,1,0,506,29,19,2,2,3,9,"6-3","R/R",574004,905,8284623,"http://stats.ncaa.org/players/8284623?year_stat_category_id=15081"
"168",2024,"Arizona","Pac-12",1,"20","Tommy Splaine","Jr","C",1,0,0,0.1,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,2,0,0,0,11,0,0,0,0,0,0,"6-5","R/R",574004,905,8283500,"http://stats.ncaa.org/players/8283500?year_stat_category_id=15081"
"169",2024,"Arizona","Pac-12",1,"25","Jaeden Swanberg","Sr","P",19,0,4.76,17,17,12,9,4,16,0,78,69,4,1,0,2,0,5,0,12,5,0,0,259,14,20,2,1,0,3,"6-3","L/L",574004,905,8427300,"http://stats.ncaa.org/players/8427300?year_stat_category_id=15081"
"170",2024,"Arizona","Pac-12",1,"35","Bryce McKnight","Fr","P",4,1,24.3,3.1,9,9,9,2,4,0,21,17,3,0,0,1,0,1,0,0,0,1,0,83,4,1,1,0,0,1,"6-0","R/R",574004,905,8427306,"http://stats.ncaa.org/players/8427306?year_stat_category_id=15081"
"171",2024,"Arizona","Pac-12",1,"49","Raul Garayzar","Jr","P",8,3,11.12,11.1,22,19,14,6,12,0,64,56,6,2,0,0,1,1,0,0,0,0,1,221,9,11,0,2,1,4,"6-4","R/R",574004,905,8427310,"http://stats.ncaa.org/players/8427310?year_stat_category_id=15081"
"172",2024,"Arizona","Pac-12",1,"17","Owen Kramkowski","Fr","P",3,0,13.5,1.1,2,4,2,5,0,0,13,7,0,0,0,0,1,1,0,2,2,0,0,56,1,2,0,0,0,0,"6-2","R/R",574004,905,8427299,"http://stats.ncaa.org/players/8427299?year_stat_category_id=15081"
"173",2024,"Arizona","Pac-12",1,"44","Clark Candiotti","Sr","P",16,16,3.39,95.2,88,44,36,23,103,1,398,354,17,0,1,8,5,11,0,0,0,8,1,0,80,85,7,4,0,24,"6-4","R/R",574004,905,8427291,"http://stats.ncaa.org/players/8427291?year_stat_category_id=15081"
"174",2024,"Arizona","Pac-12",1,"47","Kyler Heyne","Jr","P",25,0,4.15,26,29,13,12,7,31,0,115,105,7,0,0,2,1,2,0,12,2,1,0,421,22,23,3,0,0,5,"6-0","R/R",574004,905,8427292,"http://stats.ncaa.org/players/8427292?year_stat_category_id=15081"
"175",2024,"Arizona","Pac-12",1,"28","Matthew Martinez","Jr","P",15,0,7.04,15.1,20,13,12,6,17,0,71,62,5,1,0,1,0,2,0,3,2,0,1,255,13,13,0,0,0,9,"5-11","R/R",574004,905,8427302,"http://stats.ncaa.org/players/8427302?year_stat_category_id=15081"
"176",2024,"Arizona","Pac-12",1,"30","Josh Morano","Fr","P",5,2,6.35,5.2,11,5,4,3,2,0,30,26,2,0,0,0,0,1,0,2,2,0,0,115,6,7,0,0,0,1,"6-3","L/L",574004,905,8427303,"http://stats.ncaa.org/players/8427303?year_stat_category_id=15081"
"177",2024,"Arizona St.","Pac-12",1,"13","Tyler Meyer","Jr","P",8,6,17.65,17.1,29,39,34,19,22,0,107,78,9,0,0,2,3,8,0,0,0,2,0,422,19,9,0,2,0,10,"6-3","R/R",574003,905,8276264,"http://stats.ncaa.org/players/8276264?year_stat_category_id=15081"
"178",2024,"Arizona St.","Pac-12",1,"44","Matt Tieding","Sr","P",22,1,5.71,41,60,30,26,12,30,0,202,180,17,2,1,2,0,4,3,15,7,2,4,701,44,46,1,0,1,12,"6-3","R/R",574003,905,8272131,"http://stats.ncaa.org/players/8272131?year_stat_category_id=15081"
