"","year","team_name","conference","division","Jersey","player_name","Yr","Pos","GP","GS","BA","OBPct","SlgPct","R","AB","H","2B","3B","TB","HR","RBI","BB","HBP","SF","SH","K","DP","CS","Picked","SB","IBB","RBI2out","Ht","B/T","team_id","conference_id","player_id","player_url"
"95",2024,"Air Force","Mountain West",1,"6","Connor Christenson","Fr","INF",23,8,0.179,0.324,0.25,6,28,5,2,0,7,0,1,4,2,0,3,10,0,0,0,2,0,0,"5-10","",573924,5486,8415771,"http://stats.ncaa.org/players/8415771?year_stat_category_id=15080"
"96",2024,"Air Force","Mountain West",1,"5","Sam Kulasingam","Sr","INF",55,55,0.323,0.416,0.498,57,229,74,16,3,114,6,36,26,11,1,0,30,6,0,0,9,1,0,"6-2","",573924,5486,8260010,"http://stats.ncaa.org/players/8260010?year_stat_category_id=15080"
"97",2024,"Air Force","Mountain West",1,"30","Doyle Gehring","Sr","P",24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-2","",573924,5486,8268140,"http://stats.ncaa.org/players/8268140?year_stat_category_id=15080"
"98",2024,"Air Force","Mountain West",1,"24","Walker Zapp","So","C",51,50,0.244,0.353,0.391,27,156,38,9,1,61,4,24,21,6,1,6,49,3,2,1,5,0,0,"5-11","",573924,5486,8275533,"http://stats.ncaa.org/players/8275533?year_stat_category_id=15080"
"99",2024,"Air Force","Mountain West",1,"37","Jimmy Hebenstreit","Sr","P",18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-1","",573924,5486,8263938,"http://stats.ncaa.org/players/8263938?year_stat_category_id=15080"
"100",2024,"Air Force","Mountain West",1,"9","Dylan Rogers","Jr","P",16,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-3","",573924,5486,8273436,"http://stats.ncaa.org/players/8273436?year_stat_category_id=15080"
"101",2024,"Air Force","Mountain West",1,"10","Tripp Garrish","So","OF",33,25,0.289,0.423,0.458,17,83,24,5,0,38,3,16,15,5,1,0,36,2,0,1,3,0,0,"6-1","",573924,5486,8284088,"http://stats.ncaa.org/players/8284088?year_stat_category_id=15080"
"102",2024,"Air Force","Mountain West",1,"3","Chase Spencer","Jr","OF",55,55,0.326,0.417,0.498,48,215,70,11,4,107,6,32,27,9,3,6,49,5,7,4,26,0,0,"6-1","L/R",573924,5486,8281243,"http://stats.ncaa.org/players/8281243?year_stat_category_id=15080"
"103",2024,"Air Force","Mountain West",1,"44","Davis Rhyne","Fr","P",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-5","",573924,5486,8415806,"http://stats.ncaa.org/players/8415806?year_stat_category_id=15080"
"104",2024,"Air Force","Mountain West",1,"45","Bowen Brantingham","Fr","P",11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-3","",573924,5486,8415808,"http://stats.ncaa.org/players/8415808?year_stat_category_id=15080"
"105",2024,"Air Force","Mountain West",1,"13","Cam Anstey","Fr","UT",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-1","",573924,5486,8415788,"http://stats.ncaa.org/players/8415788?year_stat_category_id=15080"
"106",2024,"Akron","MAC",1,"34","Michael Sprockett","Jr","C",42,38,0.28,0.367,0.462,25,143,40,8,0,66,6,33,15,6,2,4,40,2,0,0,5,0,0,"5-10","",573912,875,8276708,"http://stats.ncaa.org/players/8276708?year_stat_category_id=15080"
"107",2024,"Akron","MAC",1,"20","Sean Perkins","Jr","P",21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-4","",573912,875,8271517,"http://stats.ncaa.org/players/8271517?year_stat_category_id=15080"
"108",2024,"Akron","MAC",1,"8","Yassir Kahook","Sr","P",25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5-11","",573912,875,8270806,"http://stats.ncaa.org/players/8270806?year_stat_category_id=15080"
"109",2024,"Akron","MAC",1,"9","Sam Seeker","Sr","UT",52,50,0.301,0.429,0.483,36,176,53,15,1,85,5,34,24,16,1,3,49,1,2,0,7,1,0,"6-2","L/L",573912,875,8280352,"http://stats.ncaa.org/players/8280352?year_stat_category_id=15080"
"110",2024,"Akron","MAC",1,"23","Max Bowman","Sr","UT",53,52,0.321,0.424,0.531,35,196,63,12,4,104,7,46,31,6,3,1,54,5,0,0,3,0,0,"6-0","",573912,875,8280369,"http://stats.ncaa.org/players/8280369?year_stat_category_id=15080"
"111",2024,"Akron","MAC",1,"32","Anthony Fett","Sr","P",19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-4","",573912,875,8279402,"http://stats.ncaa.org/players/8279402?year_stat_category_id=15080"
"112",2024,"Akron","MAC",1,"30","Jack Poist","Sr","OF",51,47,0.269,0.378,0.44,40,182,49,15,2,80,4,32,19,14,2,1,24,6,5,0,21,0,0,"5-10","",573912,875,8283260,"http://stats.ncaa.org/players/8283260?year_stat_category_id=15080"
"113",2024,"Akron","MAC",1,"25","Spencer Atkins","Sr","P",16,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-2","",573912,875,8287153,"http://stats.ncaa.org/players/8287153?year_stat_category_id=15080"
"114",2024,"Akron","MAC",1,"22","Jacob  Beall","Jr","P",18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-3","",573912,875,8281179,"http://stats.ncaa.org/players/8281179?year_stat_category_id=15080"
"115",2024,"Akron","MAC",1,"33","Andrew Horvath","Jr","C",16,14,0.283,0.368,0.478,10,46,13,3,0,22,2,10,6,2,3,0,15,0,0,0,0,0,0,"6-1","",573912,875,8278957,"http://stats.ncaa.org/players/8278957?year_stat_category_id=15080"
"116",2024,"Akron","MAC",1,"28","James Strom","Jr","INF",37,21,0.205,0.344,0.269,15,78,16,2,0,21,1,6,13,4,1,1,21,1,1,0,2,0,0,"6-3","L/L",573912,875,8418870,"http://stats.ncaa.org/players/8418870?year_stat_category_id=15080"
"117",2024,"Akron","MAC",1,"16","Ian Pennington","Jr","OF",8,7,0.217,0.276,0.217,1,23,5,0,0,5,0,7,3,0,3,1,3,2,1,0,2,0,0,"6-3","",573912,875,8286552,"http://stats.ncaa.org/players/8286552?year_stat_category_id=15080"
"118",2024,"Akron","MAC",1,"2","Ben  Bromaugh","Jr","OF",23,1,0.2,0.273,0.2,4,10,2,0,0,2,0,0,1,0,0,0,4,0,1,0,0,0,0,"5-11","R/R",573912,875,8418804,"http://stats.ncaa.org/players/8418804?year_stat_category_id=15080"
"119",2024,"Akron","MAC",1,"17","Jack Kelley","Jr","P",19,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-1","R/R",573912,875,8418851,"http://stats.ncaa.org/players/8418851?year_stat_category_id=15080"
"120",2024,"Akron","MAC",1,"44","Charlie Schebler","Fr","INF",41,34,0.257,0.348,0.421,23,140,36,6,1,59,5,30,18,2,1,0,29,5,0,1,2,0,0,"6-2","L/R",573912,875,8418896,"http://stats.ncaa.org/players/8418896?year_stat_category_id=15080"
"121",2024,"Akron","MAC",1,"11","Jared Schaeffer","So","P",13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-0","",573912,875,8418836,"http://stats.ncaa.org/players/8418836?year_stat_category_id=15080"
"122",2024,"Akron","MAC",1,"18","Josiah Ross","Fr","P",18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-1","R/R",573912,875,8418853,"http://stats.ncaa.org/players/8418853?year_stat_category_id=15080"
"123",2024,"Akron","MAC",1,"26","Ryan Brown","So","C",7,3,0.091,0.375,0.091,5,11,1,0,0,1,0,0,5,0,0,0,7,0,0,0,0,0,0,"6-2","",573912,875,8418869,"http://stats.ncaa.org/players/8418869?year_stat_category_id=15080"
"124",2024,"Akron","MAC",1,"29","Evan Bottone","Fr","OF",53,52,0.281,0.413,0.378,40,196,55,11,1,74,2,30,29,16,1,5,51,3,5,2,13,0,0,"5-9","L/R",573912,875,8418874,"http://stats.ncaa.org/players/8418874?year_stat_category_id=15080"
"125",2024,"Akron","MAC",1,"38","Dawson Tourney","So","P",13,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-0","L/L",573912,875,8418888,"http://stats.ncaa.org/players/8418888?year_stat_category_id=15080"
"126",2024,"Akron","MAC",1,"7","Fisher Pyatt","Jr","INF",43,40,0.176,0.272,0.275,14,142,25,6,1,39,2,16,13,6,1,0,41,2,0,0,0,0,0,"6-0","L/R",573912,875,8418829,"http://stats.ncaa.org/players/8418829?year_stat_category_id=15080"
"127",2024,"Akron","MAC",1,"13","Michael Orlowski","Sr","P",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5-11","",573912,875,8418842,"http://stats.ncaa.org/players/8418842?year_stat_category_id=15080"
"128",2024,"Akron","MAC",1,"19","Elijah  Griffith","Fr","P",14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-2","R/R",573912,875,8418857,"http://stats.ncaa.org/players/8418857?year_stat_category_id=15080"
"129",2024,"Akron","MAC",1,"31","Reece Sutphin","Fr","P",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5-11","L/L",573912,875,8418876,"http://stats.ncaa.org/players/8418876?year_stat_category_id=15080"
"130",2024,"Akron","MAC",1,"40","Emmett Gillies","Fr","P",20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-3","R/R",573912,875,8418894,"http://stats.ncaa.org/players/8418894?year_stat_category_id=15080"
"131",2024,"Akron","MAC",1,"45","Tre Rex","Fr","P",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-5","L/L",573912,875,8418898,"http://stats.ncaa.org/players/8418898?year_stat_category_id=15080"
"132",2024,"Akron","MAC",1,"1","Austin Lafferty","Fr","OF",34,24,0.224,0.33,0.469,19,98,22,2,2,46,6,20,12,4,1,0,31,3,2,0,3,0,0,"5-11","R/R",573912,875,8418802,"http://stats.ncaa.org/players/8418802?year_stat_category_id=15080"
"133",2024,"Akron","MAC",1,"5","Nick Kemper","Jr","C",7,2,0.143,0.25,0.143,1,7,1,0,0,1,0,1,1,0,0,0,3,0,0,0,0,0,0,"6-1","",573912,875,8418821,"http://stats.ncaa.org/players/8418821?year_stat_category_id=15080"
"134",2024,"Akron","MAC",1,"3","Charlie Rhee","Sr","OF",32,20,0.181,0.268,0.208,8,72,13,2,0,15,0,8,5,4,1,1,14,4,1,0,6,0,0,"5-10","R/R",573912,875,8418805,"http://stats.ncaa.org/players/8418805?year_stat_category_id=15080"
"135",2024,"Akron","MAC",1,"4","Henry Hayman","Jr","INF",30,24,0.153,0.327,0.294,11,85,13,3,0,25,3,15,15,7,0,1,22,2,1,2,1,0,0,"6-1","R/R",573912,875,8418807,"http://stats.ncaa.org/players/8418807?year_stat_category_id=15080"
"136",2024,"Akron","MAC",1,"21","Breydan Cavey","Sr","INF",33,24,0.176,0.309,0.187,9,91,16,1,0,17,0,8,13,5,1,1,30,2,1,0,1,0,0,"6-0","",573912,875,8418863,"http://stats.ncaa.org/players/8418863?year_stat_category_id=15080"
"137",2024,"Akron","MAC",1,"36","Nicky Sackett","Fr","INF",38,33,0.257,0.437,0.307,25,101,26,5,0,31,0,7,11,22,1,3,34,1,2,1,8,0,0,"5-11","R/R",573912,875,8418882,"http://stats.ncaa.org/players/8418882?year_stat_category_id=15080"
"138",2024,"Alabama","SEC",1,"22","Camden Hayslip","Jr","OF",7,2,0,0.154,0,0,11,0,0,0,0,0,1,2,0,0,0,6,0,0,0,0,0,0,"6-2","L/L",573998,911,8265603,"http://stats.ncaa.org/players/8265603?year_stat_category_id=15080"
"139",2024,"Alabama","SEC",1,"99","Austin Morris","Fr","P",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-4","R/R",573998,911,8276130,"http://stats.ncaa.org/players/8276130?year_stat_category_id=15080"
"140",2024,"Alabama","SEC",1,"2","Mason Swinney","So","INF",29,15,0.232,0.408,0.286,12,56,13,3,0,16,0,6,16,2,2,1,22,0,1,0,0,0,0,"6-2","R/R",573998,911,8263266,"http://stats.ncaa.org/players/8263266?year_stat_category_id=15080"
"141",2024,"Alabama","SEC",1,"32","Braylon Myers","Jr","P",20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-2","L/R",573998,911,8262932,"http://stats.ncaa.org/players/8262932?year_stat_category_id=15080"
"142",2024,"Alabama","SEC",1,"23","Aidan Moza","Jr","P",20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-1","L/R",573998,911,8259230,"http://stats.ncaa.org/players/8259230?year_stat_category_id=15080"
"143",2024,"Alabama","SEC",1,"31","Will Portera","Jr","C",18,3,0.133,0.25,0.133,2,15,2,0,0,2,0,2,2,1,2,0,4,0,0,0,0,0,0,"5-10","B/R",573998,911,8264250,"http://stats.ncaa.org/players/8264250?year_stat_category_id=15080"
"144",2024,"Alabama","SEC",1,"42","Alton Davis II","So","P",21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-5","L/L",573998,911,8287514,"http://stats.ncaa.org/players/8287514?year_stat_category_id=15080"
"145",2024,"Alabama","SEC",1,"8","Tyler Fay","Fr","P",23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-5","R/R",573998,911,8279196,"http://stats.ncaa.org/players/8279196?year_stat_category_id=15080"
"146",2024,"Alabama","SEC",1,"36","Hagan Banks","Jr","P",4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-4","R/R",573998,911,8283016,"http://stats.ncaa.org/players/8283016?year_stat_category_id=15080"
"147",2024,"Alabama","SEC",1,"4","Riley Quick","So","P",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-6","R/R",573998,911,8282169,"http://stats.ncaa.org/players/8282169?year_stat_category_id=15080"
"148",2024,"Alabama","SEC",1,"19","Zane Probst","Sr","P",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-4","R/R",573998,911,8280965,"http://stats.ncaa.org/players/8280965?year_stat_category_id=15080"
"149",2024,"Alabama","SEC",1,"13","Bryce Eblin","Sr","INF",44,41,0.268,0.327,0.45,31,149,40,5,2,67,6,24,7,6,0,1,22,5,0,0,4,0,0,"5-11","L/R",573998,911,8283474,"http://stats.ncaa.org/players/8283474?year_stat_category_id=15080"
"150",2024,"Alabama","SEC",1,"33","Ariston Veasey","Fr","UT",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-1","R/R",573998,911,8429103,"http://stats.ncaa.org/players/8429103?year_stat_category_id=15080"
"151",2024,"Alabama","SEC",1,"43","Parker Picot","Fr","OF",3,0,0.5,0.5,0.5,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"6-2","R/R",573998,911,8429099,"http://stats.ncaa.org/players/8429099?year_stat_category_id=15080"
"152",2024,"Alabama","SEC",1,"50","Pierce George","So","P",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-6","R/R",573998,911,8429109,"http://stats.ncaa.org/players/8429109?year_stat_category_id=15080"
"153",2024,"Alabama","SEC",1,"6","Max Grant","Sr","INF",20,12,0.25,0.27,0.5,8,36,9,0,0,18,3,8,1,0,0,3,10,1,0,0,0,0,0,"6-0","L/R",573998,911,8429111,"http://stats.ncaa.org/players/8429111?year_stat_category_id=15080"
"154",2024,"Alabama","SEC",1,"38","Luke Vaughn","Fr","C",8,2,0,0.375,0,1,5,0,0,0,0,0,0,2,1,0,1,4,0,0,0,0,0,0,"6-2","R/R",573998,911,8429101,"http://stats.ncaa.org/players/8429101?year_stat_category_id=15080"
"155",2024,"Alabama","SEC",1,"17","Kameron Guangorena","Sr","C",13,8,0.214,0.294,0.286,5,28,6,2,0,8,0,5,4,0,2,0,4,1,0,0,0,0,0,"6-0","L/R",573998,911,8429115,"http://stats.ncaa.org/players/8429115?year_stat_category_id=15080"
"156",2024,"Alabama","SEC",1,"3","Evan Sleight","Sr","OF",47,44,0.272,0.354,0.456,32,169,46,9,2,77,6,29,18,5,3,1,48,6,0,0,0,0,0,"6-1","L/R",573998,911,8429124,"http://stats.ncaa.org/players/8429124?year_stat_category_id=15080"
"157",2024,"Alabama","SEC",1,"28","Kade Snell","Jr","UT",43,36,0.324,0.389,0.507,23,148,48,9,0,75,6,30,15,2,2,0,18,4,0,0,0,1,0,"6-1","L/L",573998,911,8429133,"http://stats.ncaa.org/players/8429133?year_stat_category_id=15080"
"158",2024,"Alabama","SEC",1,"11","William Hamiter","Sr","OF",34,18,0.289,0.384,0.482,11,83,24,6,2,40,2,19,11,3,2,0,20,0,0,0,0,0,0,"5-11","L/R",573998,911,8429057,"http://stats.ncaa.org/players/8429057?year_stat_category_id=15080"
"159",2024,"Alabama","SEC",1,"52","Jackson Baker","Fr","P",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-1","R/R",573998,911,8429073,"http://stats.ncaa.org/players/8429073?year_stat_category_id=15080"
"160",2024,"Alabama","SEC",1,"40","Matthew Heiberger","Fr","P",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-3","L/L",573998,911,8429086,"http://stats.ncaa.org/players/8429086?year_stat_category_id=15080"
"161",2024,"Alabama","SEC",1,"21","Ian Petrutz","Jr","OF",57,57,0.321,0.447,0.479,42,215,69,14,1,103,6,40,30,20,1,1,26,7,0,1,2,0,0,"6-0","L/L",573998,911,8429119,"http://stats.ncaa.org/players/8429119?year_stat_category_id=15080"
"162",2024,"Alabama","SEC",1,"20","Zane Adams","Fr","P",16,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-4","L/L",573998,911,8429064,"http://stats.ncaa.org/players/8429064?year_stat_category_id=15080"
"163",2024,"Alabama","SEC",1,"18","Will Hodo","Jr","INF",56,55,0.263,0.393,0.49,49,198,52,12,0,97,11,38,34,10,2,0,48,1,0,0,2,0,0,"6-3","L/R",573998,911,8275164,"http://stats.ncaa.org/players/8275164?year_stat_category_id=15080"
"164",2024,"Alabama","SEC",1,"27","Ben Hess","Jr","P",15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-5","R/R",573998,911,8260268,"http://stats.ncaa.org/players/8260268?year_stat_category_id=15080"
"165",2024,"Alabama","SEC",1,"9","Mac Guscette","Sr","C",50,47,0.321,0.418,0.442,34,156,50,7,0,69,4,39,10,19,4,6,19,6,0,0,0,0,0,"6-0","R/R",573998,911,8287055,"http://stats.ncaa.org/players/8287055?year_stat_category_id=15080"
"166",2024,"Alabama","SEC",1,"35","Jansen Kenty","Fr","P",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-0","L/L",573998,911,8429088,"http://stats.ncaa.org/players/8429088?year_stat_category_id=15080"
"167",2024,"Alabama","SEC",1,"1","Justin Lebron","Fr","INF",57,57,0.338,0.429,0.546,50,216,73,9,0,118,12,37,20,16,2,0,53,2,0,1,7,0,0,"6-2","R/R",573998,911,8429091,"http://stats.ncaa.org/players/8429091?year_stat_category_id=15080"
"168",2024,"Alabama","SEC",1,"39","Sam Mitchell","Fr","P",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-7","R/R",573998,911,8429093,"http://stats.ncaa.org/players/8429093?year_stat_category_id=15080"
"169",2024,"Alabama","SEC",1,"15","Coleman Mizell","Fr","OF",11,5,0.19,0.32,0.381,5,21,4,1,0,8,1,3,4,0,0,0,6,0,0,0,0,0,0,"6-3","L/L",573998,911,8429095,"http://stats.ncaa.org/players/8429095?year_stat_category_id=15080"
"170",2024,"Alabama","SEC",1,"46","Coulson Buchanan","Jr","P",19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5-10","R/R",573998,911,8429105,"http://stats.ncaa.org/players/8429105?year_stat_category_id=15080"
"171",2024,"Alabama","SEC",1,"26","Greg Farone","Sr","P",17,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-6","L/L",573998,911,8429108,"http://stats.ncaa.org/players/8429108?year_stat_category_id=15080"
"172",2024,"Alabama","SEC",1,"44","TJ McCants","Sr","OF",56,56,0.306,0.374,0.583,47,235,72,16,2,137,15,50,22,5,3,0,65,7,1,0,14,1,0,"6-3","L/R",573998,911,8429116,"http://stats.ncaa.org/players/8429116?year_stat_category_id=15080"
"173",2024,"Alabama","SEC",1,"12","Gage Miller","Jr","INF",55,55,0.381,0.474,0.702,72,218,83,12,2,153,18,56,27,17,6,0,24,6,0,0,0,2,0,"6-0","R/R",573998,911,8429127,"http://stats.ncaa.org/players/8429127?year_stat_category_id=15080"
"174",2024,"Alabama A&M","SWAC",1,"13","Brandon Edwards","Jr","OF",9,3,0.167,0.333,0.333,3,12,2,0,1,4,0,1,2,1,0,1,3,1,0,0,0,0,0,"6-2","R/R",573996,916,8262156,"http://stats.ncaa.org/players/8262156?year_stat_category_id=15080"
"175",2024,"Alabama A&M","SWAC",1,"0","Gabe Nicholson","Sr","P",9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5-10","L/L",573996,916,8278059,"http://stats.ncaa.org/players/8278059?year_stat_category_id=15080"
"176",2024,"Alabama A&M","SWAC",1,"3","Brycen Hammonds","Jr","OF",47,47,0.316,0.42,0.414,37,174,55,7,2,72,2,32,22,10,1,1,24,4,2,1,18,0,0,"5-10","R/R",573996,916,8271870,"http://stats.ncaa.org/players/8271870?year_stat_category_id=15080"
"177",2024,"Alabama A&M","SWAC",1,"14","Christian Soto","So","INF",18,10,0.094,0.231,0.094,4,32,3,0,0,3,0,2,4,2,1,0,15,2,1,0,1,0,0,"6-1","R/R",573996,916,8258928,"http://stats.ncaa.org/players/8258928?year_stat_category_id=15080"
"178",2024,"Alabama A&M","SWAC",1,"34","KJ Stanfield","So","INF",13,2,0.125,0.3,0.375,1,16,2,1,0,6,1,2,4,0,0,0,6,1,0,0,0,0,0,"6-2","L/L",573996,916,8261512,"http://stats.ncaa.org/players/8261512?year_stat_category_id=15080"
"179",2024,"Alabama A&M","SWAC",1,"2","Kylan Duncan","Jr","1B",23,18,0.083,0.279,0.104,3,48,4,1,0,5,0,3,8,5,0,1,18,1,1,0,0,0,0,"5-9","R/R",573996,916,8262986,"http://stats.ncaa.org/players/8262986?year_stat_category_id=15080"
"180",2024,"Alabama A&M","SWAC",1,"21","Jackson Hall","Sr","1B",5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-0","R/R",573996,916,8287533,"http://stats.ncaa.org/players/8287533?year_stat_category_id=15080"
"181",2024,"Alabama A&M","SWAC",1,"8","Dre Amaral","Jr","INF",50,50,0.249,0.374,0.339,37,177,44,8,1,60,2,33,23,13,1,2,26,5,2,1,2,0,0,"5-10","R/R",573996,916,8414145,"http://stats.ncaa.org/players/8414145?year_stat_category_id=15080"
"182",2024,"Alabama A&M","SWAC",1,"10","Jared Tribett","Sr","C",48,48,0.286,0.409,0.453,32,161,46,12,0,73,5,33,27,8,2,0,48,2,1,1,2,0,0,"6-1","R/R",573996,916,8414148,"http://stats.ncaa.org/players/8414148?year_stat_category_id=15080"
"183",2024,"Alabama A&M","SWAC",1,"16","Evan Hurlburt","Jr","P",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-0","R/R",573996,916,8414151,"http://stats.ncaa.org/players/8414151?year_stat_category_id=15080"
"184",2024,"Alabama A&M","SWAC",1,"4","Alex Diaz","Jr","OF",42,31,0.252,0.328,0.313,19,115,29,5,1,36,0,9,11,2,0,3,24,2,2,1,4,0,0,"5-9","L/L",573996,916,8592095,"http://stats.ncaa.org/players/8592095?year_stat_category_id=15080"
"185",2024,"Alabama A&M","SWAC",1,"32","Austin McCready","Sr","P",6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-1","R/R",573996,916,8595462,"http://stats.ncaa.org/players/8595462?year_stat_category_id=15080"
"186",2024,"Alabama A&M","SWAC",1,"7","Jesus Rivera","Jr","INF",6,5,0.357,0.471,0.571,1,14,5,0,0,8,1,2,2,1,0,0,2,1,1,0,0,0,0,"5-9","R/R",573996,916,8592099,"http://stats.ncaa.org/players/8592099?year_stat_category_id=15080"
"187",2024,"Alabama A&M","SWAC",1,"25","Blake Martin","Sr","INF",39,34,0.238,0.441,0.333,20,105,25,7,0,35,1,18,25,13,0,0,37,2,0,0,3,0,0,"6-0","R/R",573996,916,8262464,"http://stats.ncaa.org/players/8262464?year_stat_category_id=15080"
"188",2024,"Alabama A&M","SWAC",1,"38","Miles Jackson","So","1B",38,29,0.267,0.378,0.419,18,105,28,6,2,44,2,18,10,10,2,2,17,0,3,2,6,0,0,"5-11","R/R",573996,916,8275508,"http://stats.ncaa.org/players/8275508?year_stat_category_id=15080"
"189",2024,"Alabama A&M","SWAC",1,"40","Brett Parker","Sr","P",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-5","R/R",573996,916,8277097,"http://stats.ncaa.org/players/8277097?year_stat_category_id=15080"
"190",2024,"Alabama A&M","SWAC",1,"6","Mekhi Lloyd","So","OF",24,12,0.2,0.305,0.22,11,50,10,1,0,11,0,4,6,2,1,0,12,0,0,0,4,0,0,"5-9","L/L",573996,916,8265507,"http://stats.ncaa.org/players/8265507?year_stat_category_id=15080"
"191",2024,"Alabama A&M","SWAC",1,"1","Chevalier Dorris","Sr","OF",47,39,0.285,0.419,0.374,36,123,35,5,0,46,2,16,21,9,2,7,36,1,1,1,13,0,0,"6-1","B/R",573996,916,8279613,"http://stats.ncaa.org/players/8279613?year_stat_category_id=15080"
"192",2024,"Alabama A&M","SWAC",1,"39","Javen Hunter","So","1B",7,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,"6-1","R/R",573996,916,8278413,"http://stats.ncaa.org/players/8278413?year_stat_category_id=15080"
"193",2024,"Alabama A&M","SWAC",1,"37","Kobe Stokes","So","P",9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-1","R/R",573996,916,8287122,"http://stats.ncaa.org/players/8287122?year_stat_category_id=15080"
"194",2024,"Alabama A&M","SWAC",1,"30","Anthony Mateo","So","P",13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-2","R/R",573996,916,8281318,"http://stats.ncaa.org/players/8281318?year_stat_category_id=15080"
"195",2024,"Alabama A&M","SWAC",1,"15","Charlie  Lazo","Fr","P",19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-0","R/R",573996,916,8410190,"http://stats.ncaa.org/players/8410190?year_stat_category_id=15080"
