Unnamed: 0,year,team_name,conference,division,Jersey,player_name,Yr,Pos,GP,GS,BA,OBPct,SlgPct,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,DP,CS,Picked,SB,IBB,RBI2out,Ht,B/T,team_id,conference_id,player_id,player_url
8206,2023,Texas St.,Sun Belt,1,42,Damien Whitfield,Fr,OF,13,1,0.167,0.375,0.25,2,12,2,1,0,3,0,2,3,1,0,0,5,1,1,0,0,0,0,6-1,L/L,548298,818,7830979?year_stat_category_id=15000,http://stats.ncaa.org/players/7830979?year_stat_category_id=15000
8207,2023,Texas St.,Sun Belt,1,19,Dylan Kerbow,So,P,4,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-0,L/R,548298,818,7830981?year_stat_category_id=15000,http://stats.ncaa.org/players/7830981?year_stat_category_id=15000
8208,2023,Texas St.,Sun Belt,1,12,Ryan Leary,So,INF,43,37,0.266,0.348,0.508,31,124,33,5,2,63,7,22,9,7,1,0,41,2,5,1,2,0,0,6-1,R/R,548298,818,7830982?year_stat_category_id=15000,http://stats.ncaa.org/players/7830982?year_stat_category_id=15000
8209,2023,Texas St.,Sun Belt,1,44,Chris Bernal,Fr,C,10,1,0.25,0.308,0.333,1,12,3,1,0,4,0,0,0,1,0,0,5,1,0,0,1,0,0,5-10,R/R,548298,818,7830984?year_stat_category_id=15000,http://stats.ncaa.org/players/7830984?year_stat_category_id=15000
8210,2023,Texas St.,Sun Belt,1,28,McCray Gann,So,P,7,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-0,R/R,548298,818,7830986?year_stat_category_id=15000,http://stats.ncaa.org/players/7830986?year_stat_category_id=15000
8211,2023,Texas St.,Sun Belt,1,14,Ryder Hernandez,So,INF,46,34,0.201,0.252,0.343,14,134,27,4,0,46,5,25,7,2,0,4,42,3,0,1,2,0,0,6-0,R/R,548298,818,7830987?year_stat_category_id=15000,http://stats.ncaa.org/players/7830987?year_stat_category_id=15000
8212,2023,Texas St.,Sun Belt,1,18,August Ramirez,Jr,C,48,38,0.28,0.333,0.535,24,157,44,10,0,84,10,32,9,4,1,0,52,2,0,1,0,0,0,5-11,L/R,548298,818,7830990?year_stat_category_id=15000,http://stats.ncaa.org/players/7830990?year_stat_category_id=15000
8213,2023,Texas St.,Sun Belt,1,24,Peyton Zabel,Jr,P,14,9,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-7,R/R,548298,818,7830991?year_stat_category_id=15000,http://stats.ncaa.org/players/7830991?year_stat_category_id=15000
8214,2023,Texas St.,Sun Belt,1,8,Davis Powell,Jr,INF,49,48,0.337,0.431,0.522,48,184,62,17,1,96,5,32,21,11,2,0,20,7,2,0,0,0,0,6-1,R/R,548298,818,7973823?year_stat_category_id=15000,http://stats.ncaa.org/players/7973823?year_stat_category_id=15000
8215,2023,Texas St.,Sun Belt,1,29,Sam Peterson,Fr,P,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-4,R/R,548298,818,7990037?year_stat_category_id=15000,http://stats.ncaa.org/players/7990037?year_stat_category_id=15000
8216,2023,Texas St.,Sun Belt,1,26,Jack Stroud,Jr,P,25,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-11,L/L,548298,818,7989936?year_stat_category_id=15000,http://stats.ncaa.org/players/7989936?year_stat_category_id=15000
8217,2023,Texas St.,Sun Belt,1,40,Coldon Kiser,Fr,OF,3,1,0.167,0.286,0.167,0,6,1,0,0,1,0,2,1,0,0,0,3,0,0,0,0,0,0,5-8,R/R,548298,818,7990045?year_stat_category_id=15000,http://stats.ncaa.org/players/7990045?year_stat_category_id=15000
8218,2023,Texas St.,Sun Belt,1,43,Colby Diaz,Fr,P,5,2,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-10,R/R,548298,818,7990047?year_stat_category_id=15000,http://stats.ncaa.org/players/7990047?year_stat_category_id=15000
8219,2023,Texas St.,Sun Belt,1,20,Reece Gould,Sr,P,12,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-4,R/R,548298,818,7973841?year_stat_category_id=15000,http://stats.ncaa.org/players/7973841?year_stat_category_id=15000
8220,2023,Texas St.,Sun Belt,1,13,Nathan Medrano,Sr,P,21,6,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-11,R/R,548298,818,7973314?year_stat_category_id=15000,http://stats.ncaa.org/players/7973314?year_stat_category_id=15000
8221,2023,Texas St.,Sun Belt,1,47,Dalton Buckingham,Sr,P,3,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-2,R/R,548298,818,7990029?year_stat_category_id=15000,http://stats.ncaa.org/players/7990029?year_stat_category_id=15000
8222,2023,Texas St.,Sun Belt,1,36,Chase Mora,Fr,INF,53,49,0.316,0.382,0.653,39,196,62,13,1,128,17,57,13,9,2,2,53,3,2,1,2,0,0,6-2,R/R,548298,818,7990028?year_stat_category_id=15000,http://stats.ncaa.org/players/7990028?year_stat_category_id=15000
8223,2023,Texas St.,Sun Belt,1,10,Alex Gonzales,Jr,INF,7,5,0.25,0.4,0.25,6,20,5,0,0,5,0,2,3,2,0,0,5,0,0,0,1,0,0,6-0,R/R,548298,818,7990006?year_stat_category_id=15000,http://stats.ncaa.org/players/7990006?year_stat_category_id=15000
8224,2023,Texas St.,Sun Belt,1,16,Peyton Benesh,Jr,INF,17,9,0.132,0.214,0.158,4,38,5,1,0,6,0,1,1,3,0,1,12,1,0,0,0,0,0,6-1,R/R,548298,818,7990015?year_stat_category_id=15000,http://stats.ncaa.org/players/7990015?year_stat_category_id=15000
8225,2023,Texas St.,Sun Belt,1,11,Kameron Weil,Jr,OF,36,25,0.337,0.472,0.389,26,95,32,5,0,37,0,9,22,5,3,1,19,1,0,1,10,0,0,5-10,L/R,548298,818,7990013?year_stat_category_id=15000,http://stats.ncaa.org/players/7990013?year_stat_category_id=15000
8226,2023,Texas St.,Sun Belt,1,35,Rashawn Galloway,Fr,C,32,23,0.29,0.353,0.387,18,93,27,6,0,36,1,12,8,1,0,0,7,3,0,0,1,0,0,5-10,R/R,548298,818,7990027?year_stat_category_id=15000,http://stats.ncaa.org/players/7990027?year_stat_category_id=15000
8227,2023,Texas St.,Sun Belt,1,21,Peyton Lewis,Sr,C,47,43,0.238,0.384,0.301,28,143,34,6,0,43,1,12,24,10,0,1,36,4,0,0,0,0,0,6-3,L/R,548298,818,7973842?year_stat_category_id=15000,http://stats.ncaa.org/players/7973842?year_stat_category_id=15000
8228,2023,Texas Tech,Big 12,1,45,Derek Bridges,Jr,P,11,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,547864,25354,7822435?year_stat_category_id=15000,http://stats.ncaa.org/players/7822435?year_stat_category_id=15000
8229,2023,Texas Tech,Big 12,1,44,Brandon Beckel,Jr,P,24,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,547864,25354,7822436?year_stat_category_id=15000,http://stats.ncaa.org/players/7822436?year_stat_category_id=15000
8230,2023,Texas Tech,Big 12,1,40,Brendan Girton,Jr,P,15,7,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-0,,547864,25354,7822439?year_stat_category_id=15000,http://stats.ncaa.org/players/7822439?year_stat_category_id=15000
8231,2023,Texas Tech,Big 12,1,52,Josh Sanders,Jr,P,19,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,547864,25354,7822440?year_stat_category_id=15000,http://stats.ncaa.org/players/7822440?year_stat_category_id=15000
8232,2023,Texas Tech,Big 12,1,1,Dillon Carter,Jr,OF,36,31,0.267,0.449,0.554,22,101,27,9,1,56,6,23,25,9,1,4,44,0,0,0,2,0,0,6-1,L/R,547864,25354,7822445?year_stat_category_id=15000,http://stats.ncaa.org/players/7822445?year_stat_category_id=15000
8233,2023,Texas Tech,Big 12,1,11,Andrew Devine,Jr,P,14,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-9,R/R,547864,25354,7822447?year_stat_category_id=15000,http://stats.ncaa.org/players/7822447?year_stat_category_id=15000
8234,2023,Texas Tech,Big 12,1,33,Ryan Brome,So,INF,15,5,0.2,0.3,0.2,5,25,5,0,0,5,0,3,2,2,1,0,8,0,0,0,0,0,0,6-1,L/R,547864,25354,7822449?year_stat_category_id=15000,http://stats.ncaa.org/players/7822449?year_stat_category_id=15000
8235,2023,Texas Tech,Big 12,1,39,Jase Lopez,Jr,P,16,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,547864,25354,7822450?year_stat_category_id=15000,http://stats.ncaa.org/players/7822450?year_stat_category_id=15000
8236,2023,Texas Tech,Big 12,1,9,Zac Vooletich,Sr,INF,39,32,0.388,0.443,0.56,28,134,52,10,2,75,3,15,11,3,1,0,15,4,1,0,2,0,0,-,,547864,25354,7822451?year_stat_category_id=15000,http://stats.ncaa.org/players/7822451?year_stat_category_id=15000
8237,2023,Texas Tech,Big 12,1,43,Brendan Lysik,So,P,11,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,547864,25354,7822452?year_stat_category_id=15000,http://stats.ncaa.org/players/7822452?year_stat_category_id=15000
8238,2023,Texas Tech,Big 12,1,4,Kevin Bazzell,So,C,63,63,0.348,0.452,0.572,55,250,87,24,1,143,10,62,45,6,4,1,32,10,0,0,2,2,0,-,,547864,25354,7822453?year_stat_category_id=15000,http://stats.ncaa.org/players/7822453?year_stat_category_id=15000
8239,2023,Texas Tech,Big 12,1,5,Hudson White,So,INF,49,44,0.296,0.397,0.55,39,169,50,10,0,93,11,49,27,4,4,0,31,4,1,0,2,0,0,6-1,R/R,547864,25354,7822455?year_stat_category_id=15000,http://stats.ncaa.org/players/7822455?year_stat_category_id=15000
8240,2023,Texas Tech,Big 12,1,21,Mason Molina,So,P,16,16,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-2,R/L,547864,25354,7822456?year_stat_category_id=15000,http://stats.ncaa.org/players/7822456?year_stat_category_id=15000
8241,2023,Texas Tech,Big 12,1,32,Trendan Parish,So,P,16,9,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,547864,25354,7822457?year_stat_category_id=15000,http://stats.ncaa.org/players/7822457?year_stat_category_id=15000
8242,2023,Texas Tech,Big 12,1,42,Kyle Robinson,So,P,18,5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,547864,25354,7822459?year_stat_category_id=15000,http://stats.ncaa.org/players/7822459?year_stat_category_id=15000
8243,2023,Texas Tech,Big 12,1,10,Ty Coleman,Sr,INF,35,30,0.254,0.363,0.459,32,122,31,10,0,56,5,24,16,6,2,0,18,8,1,0,1,1,0,-,,547864,25354,7822461?year_stat_category_id=15000,http://stats.ncaa.org/players/7822461?year_stat_category_id=15000
8244,2023,Texas Tech,Big 12,1,35,Garrett Crowley,Sr,P,8,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,547864,25354,7822463?year_stat_category_id=15000,http://stats.ncaa.org/players/7822463?year_stat_category_id=15000
8245,2023,Texas Tech,Big 12,1,25,Owen Washburn,So,P,18,16,0.25,0.358,0.442,14,52,13,1,0,23,3,12,10,1,4,0,10,1,0,0,0,0,0,-,,547864,25354,7822467?year_stat_category_id=15000,http://stats.ncaa.org/players/7822467?year_stat_category_id=15000
8246,2023,Texas Tech,Big 12,1,30,Bo Blessie,Sr,P,6,2,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,547864,25354,7822468?year_stat_category_id=15000,http://stats.ncaa.org/players/7822468?year_stat_category_id=15000
8247,2023,Texas Tech,Big 12,1,7,Jeric Curtis,Fr,OF,17,3,0.188,0.235,0.188,2,16,3,0,0,3,0,4,1,0,0,0,3,0,0,0,1,0,0,6-0,R/R,547864,25354,8010145?year_stat_category_id=15000,http://stats.ncaa.org/players/8010145?year_stat_category_id=15000
8248,2023,Texas Tech,Big 12,1,8,Cade McGarrh,Fr,INF,10,0,0.5,0.5,0.5,3,4,2,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,6-3,L/R,547864,25354,8010146?year_stat_category_id=15000,http://stats.ncaa.org/players/8010146?year_stat_category_id=15000
8249,2023,Texas Tech,Big 12,1,28,Taber Fast,Fr,P,16,7,0.5,0.5,1.0,0,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6-1,L/L,547864,25354,8010148?year_stat_category_id=15000,http://stats.ncaa.org/players/8010148?year_stat_category_id=15000
8250,2023,Texas Tech,Big 12,1,31,Damian Bravo,Fr,UT,22,5,0.133,0.161,0.433,3,30,4,0,0,13,3,7,1,0,0,0,9,1,0,0,0,0,0,6-2,R/R,547864,25354,8010149?year_stat_category_id=15000,http://stats.ncaa.org/players/8010149?year_stat_category_id=15000
8251,2023,Texas Tech,Big 12,1,38,Jacob Rogers,Fr,P,12,5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-2,R/R,547864,25354,8010150?year_stat_category_id=15000,http://stats.ncaa.org/players/8010150?year_stat_category_id=15000
8252,2023,Texas Tech,Big 12,1,51,Zach Erdman,Fr,P,6,2,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-2,R/L,547864,25354,8010151?year_stat_category_id=15000,http://stats.ncaa.org/players/8010151?year_stat_category_id=15000
8253,2023,Texas Tech,Big 12,1,54,Jack Livingstone,Fr,P,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-3,R/R,547864,25354,8010153?year_stat_category_id=15000,http://stats.ncaa.org/players/8010153?year_stat_category_id=15000
8254,2023,Texas Tech,Big 12,1,36,Dax Dathe,Jr,P,5,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-3,R/R,547864,25354,8010155?year_stat_category_id=15000,http://stats.ncaa.org/players/8010155?year_stat_category_id=15000
8255,2023,Texas Tech,Big 12,1,26,Dylan Maxcey,Fr,C,31,27,0.247,0.378,0.464,22,97,24,7,1,45,4,22,19,2,1,0,20,1,0,0,2,0,0,5-9,R/R,547864,25354,8010147?year_stat_category_id=15000,http://stats.ncaa.org/players/8010147?year_stat_category_id=15000
8256,2023,Texas Tech,Big 12,1,20,Austin Green,So,INF,59,58,0.29,0.418,0.542,54,214,62,14,2,116,12,57,41,11,7,0,41,1,0,0,0,1,0,6-0,B/R,547864,25354,8010154?year_stat_category_id=15000,http://stats.ncaa.org/players/8010154?year_stat_category_id=15000
8257,2023,Texas Tech,Big 12,1,46,Ryan Free,Jr,P,27,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-2,L/L,547864,25354,8010156?year_stat_category_id=15000,http://stats.ncaa.org/players/8010156?year_stat_category_id=15000
8258,2023,Texas Tech,Big 12,1,2,Gage Harrelson,Fr,OF,58,57,0.324,0.404,0.441,53,247,80,16,5,109,1,45,31,3,1,1,67,3,4,1,6,0,0,6-3,L/L,547864,25354,8010098?year_stat_category_id=15000,http://stats.ncaa.org/players/8010098?year_stat_category_id=15000
8259,2023,Texas Tech,Big 12,1,3,Tracer Lopez,Fr,INF,55,50,0.268,0.342,0.391,36,179,48,6,2,70,4,31,21,0,2,2,55,0,0,1,3,0,0,5-10,L/R,547864,25354,8010099?year_stat_category_id=15000,http://stats.ncaa.org/players/8010099?year_stat_category_id=15000
8260,2023,Texas Tech,Big 12,1,15,Will Burns,Fr,INF,29,20,0.169,0.329,0.231,12,65,11,2,1,15,0,7,14,2,1,0,29,0,0,0,1,0,0,6-2,R/R,547864,25354,8010100?year_stat_category_id=15000,http://stats.ncaa.org/players/8010100?year_stat_category_id=15000
8261,2023,Texas Tech,Big 12,1,41,Nolen Hester,Sr,OF,60,60,0.361,0.525,0.466,56,219,79,17,0,102,2,35,61,16,1,3,27,3,1,1,4,0,0,5-10,L/L,547864,25354,8010103?year_stat_category_id=15000,http://stats.ncaa.org/players/8010103?year_stat_category_id=15000
8262,2023,Texas Tech,Big 12,1,47,Ethan Coombes,Sr,P,23,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-2,R/R,547864,25354,8010104?year_stat_category_id=15000,http://stats.ncaa.org/players/8010104?year_stat_category_id=15000
8263,2023,Texas Tech,Big 12,1,50,Drew Woodcox,Jr,INF,26,11,0.271,0.375,0.458,16,59,16,0,1,27,3,15,8,3,2,0,21,0,0,0,0,0,0,6-0,R/R,547864,25354,8010105?year_stat_category_id=15000,http://stats.ncaa.org/players/8010105?year_stat_category_id=15000
8264,2023,Texas Tech,Big 12,1,34,Zane Petty,Fr,P,14,11,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-1,R/R,547864,25354,8010101?year_stat_category_id=15000,http://stats.ncaa.org/players/8010101?year_stat_category_id=15000
8265,2023,Texas Tech,Big 12,1,13,Gavin Kash,So,INF,64,64,0.327,0.397,0.692,67,263,86,12,3,182,26,84,34,1,7,0,57,2,0,1,2,3,0,6-3,L/R,547864,25354,8010102?year_stat_category_id=15000,http://stats.ncaa.org/players/8010102?year_stat_category_id=15000
8266,2023,The Citadel,SoCon,1,12,Sam Swygert,Fr,P,17,12,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-1,,548121,912,7989289?year_stat_category_id=15000,http://stats.ncaa.org/players/7989289?year_stat_category_id=15000
8267,2023,The Citadel,SoCon,1,19,Tyler Jones,Sr,P,8,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,548121,912,7989290?year_stat_category_id=15000,http://stats.ncaa.org/players/7989290?year_stat_category_id=15000
8268,2023,The Citadel,SoCon,1,28,Aryan Patel,Fr,UT,6,1,0.0,0.2,0.0,1,8,0,0,0,0,0,1,2,0,0,0,4,0,0,1,1,0,0,6-0,,548121,912,7989316?year_stat_category_id=15000,http://stats.ncaa.org/players/7989316?year_stat_category_id=15000
8269,2023,The Citadel,SoCon,1,6,Anthony Badala,Jr,INF,39,30,0.255,0.336,0.425,14,106,27,3,0,45,5,18,13,0,0,1,36,5,0,0,0,0,0,-,,548121,912,7825707?year_stat_category_id=15000,http://stats.ncaa.org/players/7825707?year_stat_category_id=15000
8270,2023,The Citadel,SoCon,1,15,Cameron Reeves,Sr,P,14,14,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,548121,912,7825708?year_stat_category_id=15000,http://stats.ncaa.org/players/7825708?year_stat_category_id=15000
8271,2023,The Citadel,SoCon,1,4,Will Bastain,Sr,P,12,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,548121,912,7825709?year_stat_category_id=15000,http://stats.ncaa.org/players/7825709?year_stat_category_id=15000
8272,2023,The Citadel,SoCon,1,39,Chace Cooper,Jr,P,12,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,548121,912,7825713?year_stat_category_id=15000,http://stats.ncaa.org/players/7825713?year_stat_category_id=15000
8273,2023,The Citadel,SoCon,1,14,Travis Lott,Jr,C,54,54,0.321,0.454,0.465,38,187,60,10,1,87,5,32,31,17,3,1,36,3,0,0,2,2,0,6-1,,548121,912,7825714?year_stat_category_id=15000,http://stats.ncaa.org/players/7825714?year_stat_category_id=15000
8274,2023,The Citadel,SoCon,1,10,Crosby Jones,Jr,INF,45,39,0.291,0.329,0.399,14,148,43,7,0,59,3,18,8,1,1,2,23,1,0,0,0,1,0,-,,548121,912,7825715?year_stat_category_id=15000,http://stats.ncaa.org/players/7825715?year_stat_category_id=15000
8275,2023,The Citadel,SoCon,1,40,Gray Sobel,Jr,C,5,0,0.0,0.0,0.0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,-,,548121,912,7825716?year_stat_category_id=15000,http://stats.ncaa.org/players/7825716?year_stat_category_id=15000
8276,2023,The Citadel,SoCon,1,32,Noah Mitchell,Jr,INF,53,53,0.308,0.381,0.508,32,195,60,16,4,99,5,44,23,2,3,1,36,8,0,1,5,1,0,-,,548121,912,7825717?year_stat_category_id=15000,http://stats.ncaa.org/players/7825717?year_stat_category_id=15000
8277,2023,The Citadel,SoCon,1,3,Luke Montenery,Jr,UT,33,24,0.256,0.333,0.311,17,90,23,5,0,28,0,15,10,1,1,5,24,4,0,0,1,0,0,-,,548121,912,7825720?year_stat_category_id=15000,http://stats.ncaa.org/players/7825720?year_stat_category_id=15000
8278,2023,The Citadel,SoCon,1,24,Gant Starling,Jr,P,23,2,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,548121,912,7825721?year_stat_category_id=15000,http://stats.ncaa.org/players/7825721?year_stat_category_id=15000
8279,2023,The Citadel,SoCon,1,22,Chase Loggins,Fr,OF,26,14,0.143,0.254,0.232,7,56,8,3,1,13,0,8,7,2,2,0,23,3,0,0,3,0,0,6-2,R/R,548121,912,7825722?year_stat_category_id=15000,http://stats.ncaa.org/players/7825722?year_stat_category_id=15000
8280,2023,The Citadel,SoCon,1,38,Conner Cummiskey,Jr,P,23,2,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-10,,548121,912,7825723?year_stat_category_id=15000,http://stats.ncaa.org/players/7825723?year_stat_category_id=15000
8281,2023,The Citadel,SoCon,1,29,Clay Wilson,Jr,OF,19,2,0.188,0.235,0.375,5,16,3,0,0,6,1,1,1,0,0,0,4,0,2,0,0,0,0,-,,548121,912,7825725?year_stat_category_id=15000,http://stats.ncaa.org/players/7825725?year_stat_category_id=15000
8282,2023,The Citadel,SoCon,1,30,Luke Kissenberth,Jr,P,2,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-2,,548121,912,7825727?year_stat_category_id=15000,http://stats.ncaa.org/players/7825727?year_stat_category_id=15000
8283,2023,The Citadel,SoCon,1,9,Ben Hutchins,Jr,P,10,10,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-1,,548121,912,7825728?year_stat_category_id=15000,http://stats.ncaa.org/players/7825728?year_stat_category_id=15000
8284,2023,The Citadel,SoCon,1,25,Antonio Colon,Jr,INF,2,0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5-10,,548121,912,7825729?year_stat_category_id=15000,http://stats.ncaa.org/players/7825729?year_stat_category_id=15000
8285,2023,The Citadel,SoCon,1,20,Travis Elliott,Jr,INF,45,41,0.27,0.366,0.34,25,141,38,10,0,48,0,17,10,12,1,5,23,5,3,1,1,0,0,5-9,,548121,912,7825731?year_stat_category_id=15000,http://stats.ncaa.org/players/7825731?year_stat_category_id=15000
8286,2023,The Citadel,SoCon,1,37,Simon Graf,Jr,P,2,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,548121,912,7825732?year_stat_category_id=15000,http://stats.ncaa.org/players/7825732?year_stat_category_id=15000
8287,2023,The Citadel,SoCon,1,5,Sawyer Reeves,Jr,INF,54,54,0.314,0.377,0.457,49,210,66,16,1,96,4,37,20,3,3,4,27,4,2,2,13,0,0,6-3,,548121,912,7825734?year_stat_category_id=15000,http://stats.ncaa.org/players/7825734?year_stat_category_id=15000
8288,2023,The Citadel,SoCon,1,0,Wells Sykes,So,OF,51,51,0.278,0.316,0.366,32,194,54,9,4,71,0,25,9,2,1,6,29,3,0,0,11,0,0,5-9,R/R,548121,912,7825738?year_stat_category_id=15000,http://stats.ncaa.org/players/7825738?year_stat_category_id=15000
8289,2023,The Citadel,SoCon,1,8,Garrett Dill,So,INF,27,14,0.172,0.3,0.293,7,58,10,4,0,17,1,10,9,2,1,1,20,1,0,1,2,0,0,5-11,R/R,548121,912,7825740?year_stat_category_id=15000,http://stats.ncaa.org/players/7825740?year_stat_category_id=15000
8290,2023,The Citadel,SoCon,1,1,Dylan Costa,Sr,INF,41,33,0.211,0.375,0.221,17,95,20,1,0,21,0,10,25,0,0,9,13,1,1,0,3,0,0,-,,548121,912,7825742?year_stat_category_id=15000,http://stats.ncaa.org/players/7825742?year_stat_category_id=15000
8291,2023,The Citadel,SoCon,1,13,George Derek Floyd,So,P,21,3,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5-10,L/R,548121,912,7825743?year_stat_category_id=15000,http://stats.ncaa.org/players/7825743?year_stat_category_id=15000
8292,2023,The Citadel,SoCon,1,17,Fisher Paulsen,So,P,10,3,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-1,L/L,548121,912,7825744?year_stat_category_id=15000,http://stats.ncaa.org/players/7825744?year_stat_category_id=15000
8293,2023,The Citadel,SoCon,1,23,Will Holmes,So,UT,20,5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-0,L/L,548121,912,7825745?year_stat_category_id=15000,http://stats.ncaa.org/players/7825745?year_stat_category_id=15000
8294,2023,The Citadel,SoCon,1,2,Thomas Rollauer,Fr,INF,52,52,0.324,0.39,0.456,38,204,66,15,0,93,4,34,20,3,1,1,39,7,3,1,9,0,0,5-10,,548121,912,7989274?year_stat_category_id=15000,http://stats.ncaa.org/players/7989274?year_stat_category_id=15000
8295,2023,The Citadel,SoCon,1,44,Yates Bland,Fr,P,13,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-5,,548121,912,7989320?year_stat_category_id=15000,http://stats.ncaa.org/players/7989320?year_stat_category_id=15000
8296,2023,The Citadel,SoCon,1,36,Brandon Gielow,Jr,P,2,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,,548121,912,7989321?year_stat_category_id=15000,http://stats.ncaa.org/players/7989321?year_stat_category_id=15000
8297,2023,The Citadel,SoCon,1,35,Ethan Fewell,So,P,16,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6-3,,548121,912,7989291?year_stat_category_id=15000,http://stats.ncaa.org/players/7989291?year_stat_category_id=15000
8298,2023,The Citadel,SoCon,1,18,Matthew Lively,Fr,OF,30,20,0.275,0.378,0.449,10,69,19,3,3,31,1,13,9,3,1,3,26,1,3,0,5,0,0,6-3,R/R,548121,912,7989299?year_stat_category_id=15000,http://stats.ncaa.org/players/7989299?year_stat_category_id=15000
