"year","team_name","conference","division","Jersey","player_name","Yr","Pos","App","GS","ERA","IP","H","R","ER","BB","SO","SHO","BF","P-OAB","2B-A","3B-A","Bk","HR-A","WP","HB","IBB","Inh Run","Inh Run Score","SHA","SFA","Pitches","GO","FO","W","L","SV","KL","Ht","B/T","team_id","conference_id","player_id","player_url"
2025,"Centenary (NJ)","Atlantic East",3,"9","A. Pitshone","Sr","p",1,0,18,1,4,2,2,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,16,3,0,0,0,0,0,"-","",597163,30233,8895729,"http://stats.ncaa.org/players/8895729"
2025,"Centenary (NJ)","Atlantic East",3,"41","Zach Gehman","Sr","P",1,0,0,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,11,1,2,0,0,0,0,"6-3","R/R",597163,30233,8900226,"http://stats.ncaa.org/players/8900226"
2025,"Centenary (NJ)","Atlantic East",3,"11","Adam Yarrison","Jr","P",1,0,5.4,1.2,4,1,1,0,0,0,7,7,2,0,0,0,0,0,0,0,0,0,0,20,1,2,0,0,0,0,"-","",597163,30233,8901906,"http://stats.ncaa.org/players/8901906"
2025,"Centenary (NJ)","Atlantic East",3,"44","Anthony Spungin","So","P",1,1,15.43,2.1,4,4,4,2,1,0,14,11,1,1,0,0,0,1,0,0,0,0,0,55,3,3,0,0,0,0,"6-0","",597163,30233,8902287,"http://stats.ncaa.org/players/8902287"
2025,"Centre","SAA",3,"11","Aidan Christmas","Jr","P",1,0,0,1,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,12,1,1,0,0,1,0,"5-11","R/R",597248,30169,8888018,"http://stats.ncaa.org/players/8888018"
2025,"Centre","SAA",3,"29","Harrison Cowdrey","So","P",2,2,0.82,11,9,1,1,1,14,0,41,37,2,0,0,0,0,1,0,0,0,1,1,166,8,7,2,0,0,2,"6-1","R/R",597248,30169,8878229,"http://stats.ncaa.org/players/8878229"
2025,"Centre","SAA",3,"19","TJ Schira","So","P",1,0,0,3,0,0,0,2,6,0,13,10,0,0,0,0,1,1,0,0,0,0,0,62,0,3,0,0,0,1,"6-0","R/R",597248,30169,8875297,"http://stats.ncaa.org/players/8875297"
2025,"Centre","SAA",3,"36","Zach Heavern","Jr","P",2,0,1.08,8.1,4,2,1,3,7,0,33,29,1,0,0,0,0,1,0,0,0,0,0,123,3,15,1,0,0,2,"6-2","R/R",597248,30169,8883641,"http://stats.ncaa.org/players/8883641"
2025,"Centre","SAA",3,"33","Ben Prather","Jr","UT",2,2,3.52,7.2,9,4,3,1,8,0,34,32,2,0,0,0,1,0,0,0,0,1,0,119,5,9,0,0,0,4,"6-2","R/R",597248,30169,8899589,"http://stats.ncaa.org/players/8899589"
2025,"Centre","SAA",3,"30","Aidan Carr","Fr","P",1,0,0,1,0,0,0,1,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,21,1,1,0,0,0,0,"6-1","R/R",597248,30169,9102977,"http://stats.ncaa.org/players/9102977"
2025,"Centre","SAA",3,"26","Andrew Zimmerman","Fr","P",1,0,6,3,4,3,2,1,1,0,15,13,1,0,0,0,0,0,0,0,0,1,0,50,7,1,0,1,0,0,"6-5","R/R",597248,30169,9103027,"http://stats.ncaa.org/players/9103027"
2025,"Chapman","SCIAC",3,"21","Jordan Kingston","Fr","P",1,0,3,3,1,1,1,1,1,0,13,11,1,0,0,0,1,0,0,0,0,1,0,49,4,4,0,0,0,0,"6-5","R/R",597249,910,9218395,"http://stats.ncaa.org/players/9218395"
2025,"Chapman","SCIAC",3,"29","Luke Bradley","So","P",2,0,19.29,2.1,6,5,5,2,5,0,16,13,1,0,0,1,2,1,0,0,0,0,0,56,1,1,0,0,0,1,"6-5","R/R",597249,910,8887792,"http://stats.ncaa.org/players/8887792"
2025,"Chapman","SCIAC",3,"26","Henry Chabot","Jr","C",2,2,3.27,11,6,6,4,4,14,0,45,37,2,0,0,0,0,1,0,0,0,1,2,182,11,7,0,1,0,3,"6-0","R/R",597249,910,8883966,"http://stats.ncaa.org/players/8883966"
2025,"Chapman","SCIAC",3,"13","Matthew Kuromoto","So","P",2,0,2.25,8,4,2,2,1,13,0,30,28,0,0,0,1,0,1,0,0,0,0,0,78,5,6,0,0,0,6,"6-0","R/R",597249,910,8883597,"http://stats.ncaa.org/players/8883597"
2025,"Chapman","SCIAC",3,"31","Colin Godfrey","Jr","P",1,1,5.4,5,4,3,3,6,2,0,23,15,2,0,0,0,1,2,0,0,0,0,0,87,6,3,0,1,0,1,"6-3","R/R",597249,910,8888723,"http://stats.ncaa.org/players/8888723"
2025,"Chapman","SCIAC",3,"22","Graham Stogner","Jr","P",2,2,4.09,11,11,10,5,3,10,0,54,43,3,1,0,2,0,5,1,0,0,3,0,86,14,8,0,1,0,5,"6-0","R/R",597249,910,8874567,"http://stats.ncaa.org/players/8874567"
2025,"Chapman","SCIAC",3,"30","Ryan Iveson","Fr","P",2,0,9.82,3.2,3,4,4,3,4,0,17,13,0,0,0,0,1,1,0,0,0,0,0,73,2,4,0,1,0,2,"6-6","L/R",597249,910,9218391,"http://stats.ncaa.org/players/9218391"
2025,"Chapman","SCIAC",3,"34","Blake Wittman","Sr","P",2,0,54,1,3,6,6,4,1,0,9,5,1,0,0,1,0,0,0,0,0,0,0,38,1,0,0,0,0,1,"6-0","R/R",597249,910,9218373,"http://stats.ncaa.org/players/9218373"
2025,"Chapman","SCIAC",3,"33","Finean Hunter-Kinney","Fr","P",2,0,13.5,2,2,3,3,3,3,0,10,7,1,0,0,1,0,0,0,0,0,0,0,42,0,2,0,0,0,1,"6-1","R/R",597249,910,9218390,"http://stats.ncaa.org/players/9218390"
2025,"Chris. Newport","C2C",3,"36","Jackson Chappell","Fr","p",1,0,27,0.2,1,2,2,3,1,0,6,3,0,0,0,0,0,0,0,3,2,0,0,27,1,0,0,0,0,0,"-","",597251,15810,9299948,"http://stats.ncaa.org/players/9299948"
2025,"Chris. Newport","C2C",3,"88","Charlie Gunn","Fr","p",3,0,5.4,5,6,3,3,3,5,0,27,20,0,0,0,0,1,3,0,0,0,1,0,79,6,4,0,0,0,1,"-","",597251,15810,9299278,"http://stats.ncaa.org/players/9299278"
2025,"Chris. Newport","C2C",3,"9","Cooper Newell","Jr","P",2,2,1.5,6,2,1,1,3,7,0,23,20,1,0,0,0,0,0,0,0,0,0,0,113,4,6,1,0,0,1,"-","",597251,15810,9299320,"http://stats.ncaa.org/players/9299320"
2025,"Chris. Newport","C2C",3,"99","Eli Novario","So","p",2,0,0,1.1,1,0,0,1,1,0,7,5,0,0,0,0,0,1,0,0,0,0,0,21,0,3,0,0,0,0,"-","",597251,15810,8886675,"http://stats.ncaa.org/players/8886675"
2025,"Chris. Newport","C2C",3,"47","Connor Godshalk","So","p",1,0,81,0.1,0,3,3,2,1,0,5,1,0,0,0,0,1,2,0,0,0,0,0,15,0,0,0,0,0,1,"-","",597251,15810,8882643,"http://stats.ncaa.org/players/8882643"
2025,"Chris. Newport","C2C",3,"25","Marcus Dux","Jr","P",3,0,7.2,5,5,5,4,5,5,0,28,19,2,0,0,0,0,2,0,0,0,1,1,118,6,4,0,0,0,2,"6-1","L/L",597251,15810,8887881,"http://stats.ncaa.org/players/8887881"
2025,"Chris. Newport","C2C",3,"52","Christian Williams","Sr","P",3,0,0,2.2,0,0,0,1,3,0,9,8,0,0,0,0,0,0,0,1,0,0,0,43,1,4,1,0,2,0,"6-1","L/L",597251,15810,8881536,"http://stats.ncaa.org/players/8881536"
2025,"Chris. Newport","C2C",3,"41","Nate Toomey","Jr","P",1,0,0,1,1,0,0,1,1,0,5,4,0,0,0,0,0,0,0,2,2,0,0,19,1,1,1,0,0,1,"6-2","R/R",597251,15810,8874632,"http://stats.ncaa.org/players/8874632"
2025,"Chris. Newport","C2C",3,"39","Ryan Morrison","Jr","P",2,0,0,6.1,4,0,0,4,5,0,26,21,1,0,0,0,2,1,0,1,0,0,0,112,7,4,1,0,0,2,"6-0","L/L",597251,15810,8895603,"http://stats.ncaa.org/players/8895603"
2025,"Chris. Newport","C2C",3,"33","Jackson Gimbel","Jr","P",1,0,0,0.1,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,1,"6-1","R/R",597251,15810,8890313,"http://stats.ncaa.org/players/8890313"
2025,"Chris. Newport","C2C",3,"51","Colin D'Arcy","Sr","P",2,0,0,1.2,2,0,0,1,0,0,6,5,0,0,0,0,0,0,0,1,0,0,0,26,2,1,0,0,0,0,"6-3","R/R",597251,15810,8890749,"http://stats.ncaa.org/players/8890749"
2025,"Chris. Newport","C2C",3,"45","Jackson Baird","Jr","P",1,1,3.6,5,2,2,2,3,2,0,19,14,0,0,0,0,1,1,0,0,0,1,0,88,7,4,0,0,0,1,"6-1","R/R",597251,15810,8902472,"http://stats.ncaa.org/players/8902472"
2025,"Chris. Newport","C2C",3,"29","Chase Hustead","Jr","P",3,2,10.38,8.2,14,11,10,5,5,0,49,41,4,1,0,1,2,3,0,0,0,0,0,185,12,8,0,1,0,0,"5-11","",597251,15810,9218541,"http://stats.ncaa.org/players/9218541"
2025,"Claremont-M-S","SCIAC",3,"31","Matthew Bergan","Sr","P",2,1,0,3.2,3,1,0,0,4,0,17,16,0,0,0,0,0,1,0,0,0,0,0,70,4,3,0,0,0,1,"6-3","R/R",597252,910,8880770,"http://stats.ncaa.org/players/8880770"
2025,"Claremont-M-S","SCIAC",3,"16","Aaron Herst","Jr","P",2,0,7.71,2.1,2,2,2,1,2,0,12,9,0,0,0,0,0,2,0,0,0,0,0,49,2,3,0,0,0,1,"5-2","L/L",597252,910,8886055,"http://stats.ncaa.org/players/8886055"
